year,variable,tech,carrier,sample,value
2025,co2_MtCO2,all,all,154,644.619
2025,co2_MtCO2,all,all,155,644.153
2025,co2_MtCO2,all,all,156,644.064
2025,co2_MtCO2,all,all,157,643.805
2025,co2_MtCO2,all,all,158,643.865
2025,co2_MtCO2,all,all,159,644.124
2025,co2_MtCO2,all,all,160,644.003
2025,co2_MtCO2,all,all,161,644.214
2025,co2_MtCO2,all,all,162,644.003
2025,co2_MtCO2,all,all,163,643.841
2025,co2_MtCO2,all,all,164,644.319
2025,co2_MtCO2,all,all,165,644.613
2025,co2_MtCO2,all,all,166,644.178
2025,co2_MtCO2,all,all,167,644.588
2025,co2_MtCO2,all,all,168,644.241
2025,co2_MtCO2,all,all,169,644.143
2025,co2_MtCO2,all,all,170,644.274
2025,co2_MtCO2,all,all,171,644.332
2025,co2_MtCO2,all,all,172,643.854
2025,co2_MtCO2,all,all,173,644.032
2025,co2_MtCO2,all,all,174,644.236
2025,co2_MtCO2,all,all,175,643.822
2025,co2_MtCO2,all,all,176,643.886
2025,co2_MtCO2,all,all,177,644.031
2025,co2_MtCO2,all,all,178,644.616
2025,co2_MtCO2,all,all,179,644.356
2025,co2_MtCO2,all,all,180,644.162
2025,co2_MtCO2,all,all,181,644.228
2025,co2_MtCO2,all,all,182,644.638
2025,co2_MtCO2,all,all,183,643.833
2025,co2_MtCO2,all,all,184,643.877
2025,co2_MtCO2,all,all,185,644.231
2025,co2_MtCO2,all,all,186,644.384
2025,co2_MtCO2,all,all,187,644.411
2025,co2_MtCO2,all,all,188,644.022
2025,co2_MtCO2,all,all,189,643.867
2025,co2_MtCO2,all,all,190,644.239
2025,co2_MtCO2,all,all,191,643.935
2025,co2_MtCO2,all,all,192,644.547
2025,co2_MtCO2,all,all,193,643.924
2025,co2_MtCO2,all,all,194,643.826
2025,co2_MtCO2,all,all,195,644.459
2025,co2_MtCO2,all,all,196,643.972
2025,co2_MtCO2,all,all,197,643.898
2025,co2_MtCO2,all,all,198,644.504
2025,co2_MtCO2,all,all,199,644.31
2030,co2_MtCO2,all,all,0,505.315
2030,co2_MtCO2,all,all,1,470.068
2030,co2_MtCO2,all,all,2,515.965
2030,co2_MtCO2,all,all,3,512.505
2030,co2_MtCO2,all,all,4,523.126
2030,co2_MtCO2,all,all,5,525.8
2030,co2_MtCO2,all,all,6,522.47
2030,co2_MtCO2,all,all,7,502.431
2030,co2_MtCO2,all,all,8,528.301
2030,co2_MtCO2,all,all,9,495.503
2030,co2_MtCO2,all,all,10,505.074
2030,co2_MtCO2,all,all,11,492.263
2030,co2_MtCO2,all,all,12,516.779
2030,co2_MtCO2,all,all,13,515.702
2030,co2_MtCO2,all,all,14,524.508
2030,co2_MtCO2,all,all,15,516.101
2030,co2_MtCO2,all,all,16,494.682
2030,co2_MtCO2,all,all,17,490.996
2030,co2_MtCO2,all,all,18,515.296
2030,co2_MtCO2,all,all,19,526.361
2030,co2_MtCO2,all,all,20,516.51
2030,co2_MtCO2,all,all,21,517.55
2030,co2_MtCO2,all,all,22,475.345
2030,co2_MtCO2,all,all,23,509.361
2030,co2_MtCO2,all,all,24,519.634
2030,co2_MtCO2,all,all,25,515.78
2030,co2_MtCO2,all,all,26,526.293
2030,co2_MtCO2,all,all,27,514.737
2030,co2_MtCO2,all,all,28,510.238
2030,co2_MtCO2,all,all,29,529.389
2030,co2_MtCO2,all,all,30,526.214
2030,co2_MtCO2,all,all,31,524.946
2030,co2_MtCO2,all,all,32,501.867
2030,co2_MtCO2,all,all,33,479.1
2030,co2_MtCO2,all,all,34,506.494
2030,co2_MtCO2,all,all,35,519.723
2030,co2_MtCO2,all,all,36,514.62
2030,co2_MtCO2,all,all,37,506.611
2030,co2_MtCO2,all,all,38,531.082
2030,co2_MtCO2,all,all,39,481.202
2030,co2_MtCO2,all,all,40,364.111
2030,co2_MtCO2,all,all,41,522.877
2030,co2_MtCO2,all,all,42,516.763
2030,co2_MtCO2,all,all,43,491.817
2030,co2_MtCO2,all,all,44,519.795
2030,co2_MtCO2,all,all,45,513.155
2030,co2_MtCO2,all,all,46,514.15
2030,co2_MtCO2,all,all,47,504.751
2030,co2_MtCO2,all,all,48,514.232
2030,co2_MtCO2,all,all,49,481.701
2030,co2_MtCO2,all,all,50,488.485
2030,co2_MtCO2,all,all,51,498.624
2030,co2_MtCO2,all,all,52,524.539
2030,co2_MtCO2,all,all,53,511.673
2030,co2_MtCO2,all,all,54,523.531
2030,co2_MtCO2,all,all,55,502.748
2030,co2_MtCO2,all,all,56,508.534
2030,co2_MtCO2,all,all,57,500.853
2030,co2_MtCO2,all,all,58,482.052
2030,co2_MtCO2,all,all,59,475.146
2030,co2_MtCO2,all,all,60,512.558
2030,co2_MtCO2,all,all,61,524.184
2030,co2_MtCO2,all,all,62,516.325
2030,co2_MtCO2,all,all,63,519.004
2030,co2_MtCO2,all,all,64,510.399
2030,co2_MtCO2,all,all,65,521.688
2030,co2_MtCO2,all,all,66,495.746
2030,co2_MtCO2,all,all,67,494.932
2030,co2_MtCO2,all,all,68,518.452
2030,co2_MtCO2,all,all,69,524.424
2030,co2_MtCO2,all,all,70,514.034
2030,co2_MtCO2,all,all,71,359.763
2030,co2_MtCO2,all,all,72,368.264
2030,co2_MtCO2,all,all,73,502.158
2030,co2_MtCO2,all,all,74,498.874
2030,co2_MtCO2,all,all,75,525.455
2030,co2_MtCO2,all,all,76,512.03
2030,co2_MtCO2,all,all,77,515.763
2030,co2_MtCO2,all,all,78,498.501
2030,co2_MtCO2,all,all,79,522.478
2030,co2_MtCO2,all,all,80,482.383
2030,co2_MtCO2,all,all,81,517.301
2030,co2_MtCO2,all,all,82,496.247
2030,co2_MtCO2,all,all,83,530.377
2030,co2_MtCO2,all,all,84,521.947
2030,co2_MtCO2,all,all,85,509.907
2030,co2_MtCO2,all,all,86,496.015
2030,co2_MtCO2,all,all,87,521.593
2030,co2_MtCO2,all,all,88,518.338
2030,co2_MtCO2,all,all,89,509.146
2030,co2_MtCO2,all,all,90,510.049
2030,co2_MtCO2,all,all,91,502.93
2030,co2_MtCO2,all,all,92,356.055
2030,co2_MtCO2,all,all,93,518.449
2030,co2_MtCO2,all,all,94,518.326
2030,co2_MtCO2,all,all,95,523.091
2030,co2_MtCO2,all,all,96,515.027
2030,co2_MtCO2,all,all,97,525.306
2030,co2_MtCO2,all,all,98,509.692
2030,co2_MtCO2,all,all,99,349.056
2030,co2_MtCO2,all,all,100,511.875
2030,co2_MtCO2,all,all,101,496.051
2030,co2_MtCO2,all,all,102,524.632
2030,co2_MtCO2,all,all,103,516.73
2030,co2_MtCO2,all,all,104,494.528
2030,co2_MtCO2,all,all,105,519.324
2030,co2_MtCO2,all,all,106,509.803
2030,co2_MtCO2,all,all,107,496.614
2030,co2_MtCO2,all,all,108,516.393
2030,co2_MtCO2,all,all,109,498.211
2030,co2_MtCO2,all,all,110,517.026
2030,co2_MtCO2,all,all,111,486.729
2030,co2_MtCO2,all,all,112,512.771
2030,co2_MtCO2,all,all,113,481.744
2030,co2_MtCO2,all,all,114,523.414
2030,co2_MtCO2,all,all,115,498.306
2030,co2_MtCO2,all,all,116,526.536
2030,co2_MtCO2,all,all,117,478.587
2030,co2_MtCO2,all,all,118,501.289
2030,co2_MtCO2,all,all,119,509.408
2030,co2_MtCO2,all,all,120,530.932
2030,co2_MtCO2,all,all,121,525.244
2030,co2_MtCO2,all,all,122,495.287
2030,co2_MtCO2,all,all,123,517.9
2030,co2_MtCO2,all,all,124,525.484
2030,co2_MtCO2,all,all,125,522.783
2030,co2_MtCO2,all,all,126,525.231
2030,co2_MtCO2,all,all,127,493.718
2030,co2_MtCO2,all,all,128,499.311
2030,co2_MtCO2,all,all,129,515.183
2030,co2_MtCO2,all,all,130,495.18
2030,co2_MtCO2,all,all,131,514.703
2030,co2_MtCO2,all,all,132,519.414
2030,co2_MtCO2,all,all,133,513.908
2030,co2_MtCO2,all,all,134,490.17
2030,co2_MtCO2,all,all,135,520.274
2030,co2_MtCO2,all,all,136,505.871
2030,co2_MtCO2,all,all,137,528.526
2030,co2_MtCO2,all,all,138,505.371
2030,co2_MtCO2,all,all,139,497.448
2030,co2_MtCO2,all,all,140,511.216
2030,co2_MtCO2,all,all,141,524.63
2030,co2_MtCO2,all,all,142,518.078
2030,co2_MtCO2,all,all,143,477.732
2030,co2_MtCO2,all,all,144,522.261
2030,co2_MtCO2,all,all,145,515.351
2030,co2_MtCO2,all,all,146,521.377
2030,co2_MtCO2,all,all,147,519.044
2030,co2_MtCO2,all,all,148,513.558
2030,co2_MtCO2,all,all,149,513.814
2030,co2_MtCO2,all,all,150,507.258
2030,co2_MtCO2,all,all,151,515.724
2030,co2_MtCO2,all,all,152,510.815
2030,co2_MtCO2,all,all,153,515.796
2030,co2_MtCO2,all,all,154,517.767
2030,co2_MtCO2,all,all,155,506.689
2030,co2_MtCO2,all,all,156,504.179
2030,co2_MtCO2,all,all,157,526.525
2030,co2_MtCO2,all,all,158,514.816
2030,co2_MtCO2,all,all,159,499.337
2030,co2_MtCO2,all,all,160,504.613
2030,co2_MtCO2,all,all,161,507.707
2030,co2_MtCO2,all,all,162,503.069
2030,co2_MtCO2,all,all,163,514.851
2030,co2_MtCO2,all,all,164,487.212
2030,co2_MtCO2,all,all,165,523.812
2030,co2_MtCO2,all,all,166,514.64
2030,co2_MtCO2,all,all,167,507.915
2030,co2_MtCO2,all,all,168,514.919
2030,co2_MtCO2,all,all,169,491.217
2030,co2_MtCO2,all,all,170,522.465
2030,co2_MtCO2,all,all,171,512.096
2030,co2_MtCO2,all,all,172,529.931
2030,co2_MtCO2,all,all,173,536.503
2030,co2_MtCO2,all,all,174,512.591
2030,co2_MtCO2,all,all,175,501.545
2030,co2_MtCO2,all,all,176,509.976
2030,co2_MtCO2,all,all,177,514.465
2030,co2_MtCO2,all,all,178,509.46
2030,co2_MtCO2,all,all,179,497.268
2030,co2_MtCO2,all,all,180,492.884
2030,co2_MtCO2,all,all,181,512.576
2030,co2_MtCO2,all,all,182,522.917
2030,co2_MtCO2,all,all,183,513.3
2030,co2_MtCO2,all,all,184,492.882
2030,co2_MtCO2,all,all,185,507.296
2030,co2_MtCO2,all,all,186,509.21
2030,co2_MtCO2,all,all,187,510.693
2030,co2_MtCO2,all,all,188,515.823
2030,co2_MtCO2,all,all,189,338.009
2030,co2_MtCO2,all,all,190,505.443
2030,co2_MtCO2,all,all,191,514.362
2030,co2_MtCO2,all,all,192,515.97
2030,co2_MtCO2,all,all,193,522.661
2030,co2_MtCO2,all,all,194,485.045
2030,co2_MtCO2,all,all,195,513.38
2030,co2_MtCO2,all,all,196,513.666
2030,co2_MtCO2,all,all,197,522.895
2030,co2_MtCO2,all,all,198,485.995
2030,co2_MtCO2,all,all,199,486.753
2040,co2_MtCO2,all,all,0,328.27
2040,co2_MtCO2,all,all,1,255.528
2040,co2_MtCO2,all,all,2,334.86
2040,co2_MtCO2,all,all,3,334.312
2040,co2_MtCO2,all,all,4,357.731
2040,co2_MtCO2,all,all,5,352.94
2040,co2_MtCO2,all,all,6,355.787
2040,co2_MtCO2,all,all,7,299.421
2040,co2_MtCO2,all,all,8,365.249
2040,co2_MtCO2,all,all,9,287.422
2040,co2_MtCO2,all,all,10,306.019
2040,co2_MtCO2,all,all,11,293.298
2040,co2_MtCO2,all,all,12,313.31
2040,co2_MtCO2,all,all,13,343.942
2040,co2_MtCO2,all,all,14,361.721
2040,co2_MtCO2,all,all,15,333.658
2040,co2_MtCO2,all,all,16,311.273
2040,co2_MtCO2,all,all,17,280.611
2040,co2_MtCO2,all,all,18,341.25
2040,co2_MtCO2,all,all,19,354.557
2040,co2_MtCO2,all,all,20,343.359
2040,co2_MtCO2,all,all,21,314.703
2040,co2_MtCO2,all,all,22,258.896
2040,co2_MtCO2,all,all,23,312.255
2040,co2_MtCO2,all,all,24,334.414
2040,co2_MtCO2,all,all,25,347.375
2040,co2_MtCO2,all,all,26,342.155
2040,co2_MtCO2,all,all,27,318.093
2040,co2_MtCO2,all,all,28,317.884
2040,co2_MtCO2,all,all,29,362.709
2040,co2_MtCO2,all,all,30,356.934
2040,co2_MtCO2,all,all,31,361.556
2040,co2_MtCO2,all,all,32,322.732
2040,co2_MtCO2,all,all,33,258.135
2040,co2_MtCO2,all,all,34,312.767
2040,co2_MtCO2,all,all,35,330.577
2040,co2_MtCO2,all,all,36,367.524
2040,co2_MtCO2,all,all,37,327.757
2040,co2_MtCO2,all,all,38,364.563
2040,co2_MtCO2,all,all,39,275.929
2040,co2_MtCO2,all,all,40,67.95
2040,co2_MtCO2,all,all,41,332.338
2040,co2_MtCO2,all,all,42,316.76
2040,co2_MtCO2,all,all,43,304.38
2040,co2_MtCO2,all,all,44,337.532
2040,co2_MtCO2,all,all,45,313.348
2040,co2_MtCO2,all,all,46,326.258
2040,co2_MtCO2,all,all,47,317.625
2040,co2_MtCO2,all,all,48,312.026
2040,co2_MtCO2,all,all,49,274.337
2040,co2_MtCO2,all,all,50,300.443
2040,co2_MtCO2,all,all,51,294.567
2040,co2_MtCO2,all,all,52,354.603
2040,co2_MtCO2,all,all,53,323.597
2040,co2_MtCO2,all,all,54,344.014
2040,co2_MtCO2,all,all,55,309.936
2040,co2_MtCO2,all,all,56,321.535
2040,co2_MtCO2,all,all,57,293.343
2040,co2_MtCO2,all,all,58,274.43
2040,co2_MtCO2,all,all,59,259.389
2040,co2_MtCO2,all,all,60,324.784
2040,co2_MtCO2,all,all,61,353.405
2040,co2_MtCO2,all,all,62,342.608
2040,co2_MtCO2,all,all,63,352.374
2040,co2_MtCO2,all,all,64,332.482
2040,co2_MtCO2,all,all,65,350.244
2040,co2_MtCO2,all,all,66,294.399
2040,co2_MtCO2,all,all,67,300.16
2040,co2_MtCO2,all,all,68,350.586
2040,co2_MtCO2,all,all,69,348.208
2040,co2_MtCO2,all,all,70,345.188
2040,co2_MtCO2,all,all,71,65.087
2040,co2_MtCO2,all,all,72,67.396
2040,co2_MtCO2,all,all,73,297.331
2040,co2_MtCO2,all,all,74,313.177
2040,co2_MtCO2,all,all,75,343.986
2040,co2_MtCO2,all,all,76,320.104
2040,co2_MtCO2,all,all,77,352.192
2040,co2_MtCO2,all,all,78,311.622
2040,co2_MtCO2,all,all,79,351.457
2040,co2_MtCO2,all,all,80,266.984
2040,co2_MtCO2,all,all,81,328.961
2040,co2_MtCO2,all,all,82,294.59
2040,co2_MtCO2,all,all,83,360.461
2040,co2_MtCO2,all,all,84,342.673
2040,co2_MtCO2,all,all,85,327.326
2040,co2_MtCO2,all,all,86,299.772
2040,co2_MtCO2,all,all,87,340.554
2040,co2_MtCO2,all,all,88,332.298
2040,co2_MtCO2,all,all,89,327.578
2040,co2_MtCO2,all,all,90,351.807
2040,co2_MtCO2,all,all,91,321.945
2040,co2_MtCO2,all,all,92,62.626
2040,co2_MtCO2,all,all,93,336.281
2040,co2_MtCO2,all,all,94,323.537
2040,co2_MtCO2,all,all,95,356.283
2040,co2_MtCO2,all,all,96,333.873
2040,co2_MtCO2,all,all,97,350.47
2040,co2_MtCO2,all,all,98,321.81
2040,co2_MtCO2,all,all,99,64.582
2040,co2_MtCO2,all,all,100,323.016
2040,co2_MtCO2,all,all,101,296.187
2040,co2_MtCO2,all,all,102,365.445
2040,co2_MtCO2,all,all,103,345.423
2040,co2_MtCO2,all,all,104,290.974
2040,co2_MtCO2,all,all,105,346.078
2040,co2_MtCO2,all,all,106,322.897
2040,co2_MtCO2,all,all,107,305.057
2040,co2_MtCO2,all,all,108,343.186
2040,co2_MtCO2,all,all,109,299.268
2040,co2_MtCO2,all,all,110,351.317
2040,co2_MtCO2,all,all,111,285.793
2040,co2_MtCO2,all,all,112,335.779
2040,co2_MtCO2,all,all,113,258.526
2040,co2_MtCO2,all,all,114,353.791
2040,co2_MtCO2,all,all,115,283.033
2040,co2_MtCO2,all,all,116,356.282
2040,co2_MtCO2,all,all,117,281.625
2040,co2_MtCO2,all,all,118,299.805
2040,co2_MtCO2,all,all,119,325.71
2040,co2_MtCO2,all,all,120,378.238
2040,co2_MtCO2,all,all,121,358.14
2040,co2_MtCO2,all,all,122,300.096
2040,co2_MtCO2,all,all,123,347.148
2040,co2_MtCO2,all,all,124,349.982
2040,co2_MtCO2,all,all,125,344.203
2040,co2_MtCO2,all,all,126,337.813
2040,co2_MtCO2,all,all,127,295.236
2040,co2_MtCO2,all,all,128,297.565
2040,co2_MtCO2,all,all,129,328.849
2040,co2_MtCO2,all,all,130,286.465
2040,co2_MtCO2,all,all,131,352.249
2040,co2_MtCO2,all,all,132,338.393
2040,co2_MtCO2,all,all,133,336.766
2040,co2_MtCO2,all,all,134,289.889
2040,co2_MtCO2,all,all,135,356.814
2040,co2_MtCO2,all,all,136,321.344
2040,co2_MtCO2,all,all,137,358.635
2040,co2_MtCO2,all,all,138,320.011
2040,co2_MtCO2,all,all,139,288.781
2040,co2_MtCO2,all,all,140,328.005
2040,co2_MtCO2,all,all,141,335.414
2040,co2_MtCO2,all,all,142,326.444
2040,co2_MtCO2,all,all,143,268.805
2040,co2_MtCO2,all,all,144,353.528
2040,co2_MtCO2,all,all,145,338.723
2040,co2_MtCO2,all,all,146,335.168
2040,co2_MtCO2,all,all,147,338.634
2040,co2_MtCO2,all,all,148,324.676
2040,co2_MtCO2,all,all,149,337.847
2040,co2_MtCO2,all,all,150,299.558
2040,co2_MtCO2,all,all,151,329.689
2040,co2_MtCO2,all,all,152,334.961
2040,co2_MtCO2,all,all,153,340.643
2040,co2_MtCO2,all,all,154,322.998
2040,co2_MtCO2,all,all,155,337.829
2040,co2_MtCO2,all,all,156,308.192
2040,co2_MtCO2,all,all,157,349.739
2040,co2_MtCO2,all,all,158,324.759
2040,co2_MtCO2,all,all,159,306.641
2040,co2_MtCO2,all,all,160,299.623
2040,co2_MtCO2,all,all,161,316.619
2040,co2_MtCO2,all,all,162,300.964
2040,co2_MtCO2,all,all,163,318.774
2040,co2_MtCO2,all,all,164,287.177
2040,co2_MtCO2,all,all,165,330.026
2040,co2_MtCO2,all,all,166,325.896
2040,co2_MtCO2,all,all,167,326.004
2040,co2_MtCO2,all,all,168,341.428
2040,co2_MtCO2,all,all,169,295.156
2040,co2_MtCO2,all,all,170,338.686
2040,co2_MtCO2,all,all,171,324.626
2040,co2_MtCO2,all,all,172,346.855
2040,co2_MtCO2,all,all,173,397.797
2040,co2_MtCO2,all,all,174,336.733
2040,co2_MtCO2,all,all,175,317.679
2040,co2_MtCO2,all,all,176,328.804
2040,co2_MtCO2,all,all,177,338.374
2040,co2_MtCO2,all,all,178,324.215
2040,co2_MtCO2,all,all,179,297.227
2040,co2_MtCO2,all,all,180,295.469
2040,co2_MtCO2,all,all,181,311.016
2040,co2_MtCO2,all,all,182,345.458
2040,co2_MtCO2,all,all,183,319.973
2040,co2_MtCO2,all,all,184,302.266
2040,co2_MtCO2,all,all,185,318.407
2040,co2_MtCO2,all,all,186,325.262
2040,co2_MtCO2,all,all,187,326.391
2040,co2_MtCO2,all,all,188,323.212
2040,co2_MtCO2,all,all,189,59.517
2040,co2_MtCO2,all,all,190,299.099
2040,co2_MtCO2,all,all,191,317.665
2040,co2_MtCO2,all,all,192,347.563
2040,co2_MtCO2,all,all,193,355.862
2040,co2_MtCO2,all,all,194,288.793
2040,co2_MtCO2,all,all,195,331.034
2040,co2_MtCO2,all,all,196,311.155
2040,co2_MtCO2,all,all,197,335.375
2040,co2_MtCO2,all,all,198,290.982
2040,co2_MtCO2,all,all,199,284.911
2050,co2_MtCO2,all,all,0,151.699
2050,co2_MtCO2,all,all,1,83.365
2050,co2_MtCO2,all,all,2,134.733
2050,co2_MtCO2,all,all,3,143.241
2050,co2_MtCO2,all,all,4,139.067
2050,co2_MtCO2,all,all,5,121.833
2050,co2_MtCO2,all,all,6,168.057
2050,co2_MtCO2,all,all,7,81.616
2050,co2_MtCO2,all,all,8,165.666
2050,co2_MtCO2,all,all,9,89.308
2050,co2_MtCO2,all,all,10,129.589
2050,co2_MtCO2,all,all,11,111.742
2050,co2_MtCO2,all,all,12,72.358
2050,co2_MtCO2,all,all,13,159.587
2050,co2_MtCO2,all,all,14,157.398
2050,co2_MtCO2,all,all,15,140.832
2050,co2_MtCO2,all,all,16,155.113
2050,co2_MtCO2,all,all,17,91.644
2050,co2_MtCO2,all,all,18,124.465
2050,co2_MtCO2,all,all,19,128.024
2050,co2_MtCO2,all,all,20,160.976
2050,co2_MtCO2,all,all,21,102.452
2050,co2_MtCO2,all,all,22,96.487
2050,co2_MtCO2,all,all,23,95.907
2050,co2_MtCO2,all,all,24,122.347
2050,co2_MtCO2,all,all,25,172.566
2050,co2_MtCO2,all,all,26,80.289
2050,co2_MtCO2,all,all,27,98.729
2050,co2_MtCO2,all,all,28,98.909
2050,co2_MtCO2,all,all,29,143.8
2050,co2_MtCO2,all,all,30,143.922
2050,co2_MtCO2,all,all,31,161.47
2050,co2_MtCO2,all,all,32,157.928
2050,co2_MtCO2,all,all,33,82.014
