country,year,tech,variable,q10,q50,q90
CH,2040,hp_air,tech_share,0.22497,0.2937,0.37703
CH,2040,hp_ground,tech_share,0.10317000000000001,0.1524,0.22221000000000002
CH,2040,oil_boiler,tech_share,0.0,0.0,0.24105
CH,2040,resistance_heater,tech_share,0.031,0.043800000000000006,0.0545
CH,2050,all,co2_MtCO2,0.073,0.092,1.4973999999999998
CH,2050,all,useful_heat_TWh,40.914,50.195,59.343999999999994
CH,2050,biomass_boiler,tech_share,0.09969,0.11555,0.13811
CH,2050,district_heat,tech_share,0.24828999999999998,0.3237,0.37847000000000003
CH,2050,gas_boiler,tech_share,0.0,0.0,0.03242
CH,2050,h2_boiler,tech_share,0.0,0.03495,0.06893999999999999
CH,2050,hp_air,tech_share,0.25365000000000004,0.30325,0.35144
CH,2050,hp_ground,tech_share,0.13581,0.18235,0.2259
CH,2050,oil_boiler,tech_share,0.0,0.0,0.07133
CH,2050,resistance_heater,tech_share,0.01399,0.01865,0.02701
CY,2025,all,co2_MtCO2,0.776,0.779,0.781
CY,2025,all,useful_heat_TWh,3.25,3.25,3.25
CY,2025,biomass_boiler,tech_share,0.0556,0.0556,0.0556
CY,2025,hp_air,tech_share,0.16658,0.21889999999999998,0.26614
CY,2025,hp_ground,tech_share,0.04696000000000001,0.0942,0.14651999999999998
CY,2025,oil_boiler,tech_share,0.5404,0.5404,0.5404
CY,2025,resistance_heater,tech_share,0.0909,0.0909,0.0909
CY,2030,all,co2_MtCO2,0.535,0.58,0.6082
CY,2030,all,useful_heat_TWh,3.04,3.15,3.25
CY,2030,biomass_boiler,tech_share,0.0566,0.0619,0.07195
CY,2030,district_heat,tech_share,0.0474,0.06334999999999999,0.11076
CY,2030,h2_boiler,tech_share,0.0,0.0017,0.005619999999999999
CY,2030,hp_air,tech_share,0.16177,0.2129,0.25646
CY,2030,hp_ground,tech_share,0.04547,0.09129999999999999,0.13987
CY,2030,oil_boiler,tech_share,0.43715,0.49295,0.5144599999999999
CY,2030,resistance_heater,tech_share,0.07018,0.07675,0.07970999999999999
CY,2040,all,co2_MtCO2,0.05,0.059,0.3223
CY,2040,all,useful_heat_TWh,2.62,2.9,3.2
CY,2040,biomass_boiler,tech_share,0.07543,0.1078,0.1199
CY,2040,district_heat,tech_share,0.21622000000000002,0.34965,0.41851
CY,2040,h2_boiler,tech_share,0.0,0.0142,0.027209999999999998
CY,2040,hp_air,tech_share,0.20825000000000002,0.2741,0.36337
CY,2040,hp_ground,tech_share,0.06575,0.11499999999999999,0.18371
CY,2040,oil_boiler,tech_share,0.0,0.0,0.33653
CY,2040,resistance_heater,tech_share,0.04749,0.0652,0.08401
