country,year,tech,variable,q10,q50,q90
BG,2030,oil_boiler,tech_share,0.0449,0.0473,0.052739999999999995
BG,2030,resistance_heater,tech_share,0.13338,0.1493,0.1559
BG,2040,all,co2_MtCO2,1.5099,1.7315,1.9442
BG,2040,all,useful_heat_TWh,29.278000000000002,30.994999999999997,32.78
BG,2040,biomass_boiler,tech_share,0.25234,0.2852,0.32012999999999997
BG,2040,district_heat,tech_share,0.18439,0.19995000000000002,0.2148
BG,2040,gas_boiler,tech_share,0.050069999999999996,0.0626,0.07821
BG,2040,h2_boiler,tech_share,0.015950000000000002,0.0337,0.05114
BG,2040,hp_air,tech_share,0.14935,0.1832,0.21221
BG,2040,hp_ground,tech_share,0.07398,0.1031,0.13258999999999999
BG,2040,oil_boiler,tech_share,0.04218,0.0528,0.0659
BG,2040,resistance_heater,tech_share,0.06488,0.08035,0.09442
BG,2050,all,co2_MtCO2,0.938,1.297,1.704
BG,2050,all,useful_heat_TWh,26.406,29.045,31.88
BG,2050,biomass_boiler,tech_share,0.12016,0.16849999999999998,0.22304
BG,2050,district_heat,tech_share,0.18854,0.21215,0.23591
BG,2050,gas_boiler,tech_share,0.05104,0.08215,0.10908
BG,2050,h2_boiler,tech_share,0.04392,0.08495,0.11461
BG,2050,hp_air,tech_share,0.18134,0.21805,0.25981
BG,2050,hp_ground,tech_share,0.10385000000000001,0.13595000000000002,0.16829
BG,2050,oil_boiler,tech_share,0.04296,0.06914999999999999,0.09187000000000001
BG,2050,resistance_heater,tech_share,0.02316,0.03065,0.041659999999999996
CH,2025,all,co2_MtCO2,14.134,14.141,14.1461
CH,2025,all,useful_heat_TWh,86.77,86.77,86.77
CH,2025,biomass_boiler,tech_share,0.1168,0.1168,0.1168
CH,2025,district_heat,tech_share,0.0406,0.0406,0.0406
CH,2025,gas_boiler,tech_share,0.1777,0.1777,0.1777
CH,2025,hp_air,tech_share,0.11339,0.14905,0.1812
CH,2025,hp_ground,tech_share,0.032,0.06415,0.09972
CH,2025,oil_boiler,tech_share,0.3909,0.3909,0.3909
CH,2025,resistance_heater,tech_share,0.0609,0.0609,0.0609
CH,2030,all,co2_MtCO2,11.1793,12.0885,12.5641
CH,2030,all,useful_heat_TWh,81.197,83.195,84.873
CH,2030,biomass_boiler,tech_share,0.1088,0.11274999999999999,0.11850999999999999
CH,2030,district_heat,tech_share,0.05366,0.0665,0.1061
CH,2030,gas_boiler,tech_share,0.14589,0.1615,0.1663
CH,2030,h2_boiler,tech_share,0.0016,0.0047,0.012669999999999996
CH,2030,hp_air,tech_share,0.13383,0.1723,0.20767
CH,2030,hp_ground,tech_share,0.042269999999999995,0.07885,0.11712
CH,2030,oil_boiler,tech_share,0.32088,0.3552,0.3659
CH,2030,resistance_heater,tech_share,0.04699,0.05075,0.0524
CH,2040,all,co2_MtCO2,6.4646,7.66,8.7294
CH,2040,all,useful_heat_TWh,69.541,74.795,79.417
CH,2040,biomass_boiler,tech_share,0.10124,0.1088,0.1173
CH,2040,district_heat,tech_share,0.11317,0.14815,0.19741
CH,2040,gas_boiler,tech_share,0.09408,0.1158,0.12881
CH,2040,h2_boiler,tech_share,0.015950000000000002,0.0337,0.05114
CH,2040,hp_air,tech_share,0.16427999999999998,0.20629999999999998,0.24651
CH,2040,hp_ground,tech_share,0.06618,0.10485,0.14243
CH,2040,oil_boiler,tech_share,0.20687,0.25470000000000004,0.28332999999999997
CH,2040,resistance_heater,tech_share,0.0276,0.031700000000000006,0.035449999999999995
CH,2050,all,co2_MtCO2,1.8602,2.6995,3.7331999999999996
CH,2050,all,useful_heat_TWh,58.385999999999996,65.925,72.85000000000001
CH,2050,biomass_boiler,tech_share,0.0921,0.10400000000000001,0.1162
CH,2050,district_heat,tech_share,0.18123,0.23859999999999998,0.30499
CH,2050,gas_boiler,tech_share,0.02937,0.0473,0.06293
CH,2050,h2_boiler,tech_share,0.04392,0.08495,0.11893999999999999
CH,2050,hp_air,tech_share,0.21169,0.25545,0.29972000000000004
CH,2050,hp_ground,tech_share,0.10957,0.14845,0.18564
CH,2050,oil_boiler,tech_share,0.06462999999999999,0.10405,0.13846
CH,2050,resistance_heater,tech_share,0.012790000000000001,0.0162,0.02271
CY,2025,all,co2_MtCO2,0.776,0.779,0.781
CY,2025,all,useful_heat_TWh,3.25,3.25,3.25
CY,2025,biomass_boiler,tech_share,0.0556,0.0556,0.0556
CY,2025,hp_air,tech_share,0.16658,0.21889999999999998,0.26614
CY,2025,hp_ground,tech_share,0.04696000000000001,0.0942,0.14651999999999998
CY,2025,oil_boiler,tech_share,0.5404,0.5404,0.5404
CY,2025,resistance_heater,tech_share,0.0909,0.0909,0.0909
CY,2030,all,co2_MtCO2,0.586,0.626,0.6491
CY,2030,all,useful_heat_TWh,3.23,3.3,3.37
CY,2030,biomass_boiler,tech_share,0.05638,0.0619,0.07302
CY,2030,district_heat,tech_share,0.04529,0.05925,0.10091999999999998
CY,2030,h2_boiler,tech_share,0.0016,0.0047,0.012259999999999997
CY,2030,hp_air,tech_share,0.1552,0.2045,0.2469
CY,2030,hp_ground,tech_share,0.04357,0.0874,0.13402
CY,2030,oil_boiler,tech_share,0.45869,0.50375,0.5207200000000001
