year,variable,tech,carrier,sample,value
2040,co2_MtCO2,all,all,66,374.076
2040,co2_MtCO2,all,all,67,373.936
2040,co2_MtCO2,all,all,68,403.227
2040,co2_MtCO2,all,all,69,398.127
2040,co2_MtCO2,all,all,70,402.966
2040,co2_MtCO2,all,all,71,361.578
2040,co2_MtCO2,all,all,72,392.986
2040,co2_MtCO2,all,all,73,373.047
2040,co2_MtCO2,all,all,74,387.183
2040,co2_MtCO2,all,all,75,402.269
2040,co2_MtCO2,all,all,76,381.548
2040,co2_MtCO2,all,all,77,410.051
2040,co2_MtCO2,all,all,78,394.222
2040,co2_MtCO2,all,all,79,415.503
2040,co2_MtCO2,all,all,80,336.872
2040,co2_MtCO2,all,all,81,391.272
2040,co2_MtCO2,all,all,82,365.278
2040,co2_MtCO2,all,all,83,413.537
2040,co2_MtCO2,all,all,84,404.723
2040,co2_MtCO2,all,all,85,402.415
2040,co2_MtCO2,all,all,86,371.771
2040,co2_MtCO2,all,all,87,404.5
2040,co2_MtCO2,all,all,88,393.33
2040,co2_MtCO2,all,all,89,395.691
2040,co2_MtCO2,all,all,90,412.827
2040,co2_MtCO2,all,all,91,400.635
2040,co2_MtCO2,all,all,92,356.693
2040,co2_MtCO2,all,all,93,389.564
2040,co2_MtCO2,all,all,94,387.663
2040,co2_MtCO2,all,all,95,415.141
2040,co2_MtCO2,all,all,96,400.106
2040,co2_MtCO2,all,all,97,405.981
2040,co2_MtCO2,all,all,98,395.06
2040,co2_MtCO2,all,all,99,344.114
2040,co2_MtCO2,all,all,100,392.006
2040,co2_MtCO2,all,all,101,370.243
2040,co2_MtCO2,all,all,102,428.281
2040,co2_MtCO2,all,all,103,406.305
2040,co2_MtCO2,all,all,104,356.624
2040,co2_MtCO2,all,all,105,406.475
2040,co2_MtCO2,all,all,106,385.418
2040,co2_MtCO2,all,all,107,379.315
2040,co2_MtCO2,all,all,108,393.433
2040,co2_MtCO2,all,all,109,376.324
2040,co2_MtCO2,all,all,110,416.876
2040,co2_MtCO2,all,all,111,367.72
2040,co2_MtCO2,all,all,112,403.654
2040,co2_MtCO2,all,all,113,332.532
2040,co2_MtCO2,all,all,114,417.322
2040,co2_MtCO2,all,all,115,355.239
2040,co2_MtCO2,all,all,116,414.359
2040,co2_MtCO2,all,all,117,369.251
2040,co2_MtCO2,all,all,118,366.413
2040,co2_MtCO2,all,all,119,397.751
2040,co2_MtCO2,all,all,120,435.718
2040,co2_MtCO2,all,all,121,423.205
2040,co2_MtCO2,all,all,122,378.494
2040,co2_MtCO2,all,all,123,402.724
2040,co2_MtCO2,all,all,124,404.256
2040,co2_MtCO2,all,all,125,404.946
2040,co2_MtCO2,all,all,126,397.509
2040,co2_MtCO2,all,all,127,374.484
2040,co2_MtCO2,all,all,128,368.779
2040,co2_MtCO2,all,all,129,399.437
2040,co2_MtCO2,all,all,130,364.121
2040,co2_MtCO2,all,all,131,417.635
2040,co2_MtCO2,all,all,132,403.372
2040,co2_MtCO2,all,all,133,397.275
2040,co2_MtCO2,all,all,134,372.686
2040,co2_MtCO2,all,all,135,412.624
2040,co2_MtCO2,all,all,136,397.772
2040,co2_MtCO2,all,all,137,417.465
2040,co2_MtCO2,all,all,138,396.605
2040,co2_MtCO2,all,all,139,366.337
2040,co2_MtCO2,all,all,140,393.679
2040,co2_MtCO2,all,all,141,391.52
2040,co2_MtCO2,all,all,142,387.793
2040,co2_MtCO2,all,all,143,350.648
2040,co2_MtCO2,all,all,144,418.147
2040,co2_MtCO2,all,all,145,404.407
2040,co2_MtCO2,all,all,146,397.194
2040,co2_MtCO2,all,all,147,391.734
2040,co2_MtCO2,all,all,148,388.057
2040,co2_MtCO2,all,all,149,406.935
2040,co2_MtCO2,all,all,150,370.104
2040,co2_MtCO2,all,all,151,389.67
2040,co2_MtCO2,all,all,152,396.466
2040,co2_MtCO2,all,all,153,412.613
2040,co2_MtCO2,all,all,154,383.372
2040,co2_MtCO2,all,all,155,414.469
2040,co2_MtCO2,all,all,156,383.267
2040,co2_MtCO2,all,all,157,406.1
2040,co2_MtCO2,all,all,158,385.393
2040,co2_MtCO2,all,all,159,384.108
2040,co2_MtCO2,all,all,160,372.633
2040,co2_MtCO2,all,all,161,386.432
2040,co2_MtCO2,all,all,162,373.255
2040,co2_MtCO2,all,all,163,380.819
2040,co2_MtCO2,all,all,164,362.196
2040,co2_MtCO2,all,all,165,386.88
2040,co2_MtCO2,all,all,166,396.915
2040,co2_MtCO2,all,all,167,391.266
2040,co2_MtCO2,all,all,168,403.949
2040,co2_MtCO2,all,all,169,372.46
2040,co2_MtCO2,all,all,170,395.377
2040,co2_MtCO2,all,all,171,386.223
2040,co2_MtCO2,all,all,172,401.62
2040,co2_MtCO2,all,all,173,448.742
2040,co2_MtCO2,all,all,174,397.999
2040,co2_MtCO2,all,all,175,392.602
2040,co2_MtCO2,all,all,176,386.7
2040,co2_MtCO2,all,all,177,395.228
2040,co2_MtCO2,all,all,178,394.683
2040,co2_MtCO2,all,all,179,371.31
2040,co2_MtCO2,all,all,180,374.695
2040,co2_MtCO2,all,all,181,376.894
2040,co2_MtCO2,all,all,182,410.658
2040,co2_MtCO2,all,all,183,386.103
2040,co2_MtCO2,all,all,184,383.353
2040,co2_MtCO2,all,all,185,379.03
2040,co2_MtCO2,all,all,186,388.321
2040,co2_MtCO2,all,all,187,382.202
2040,co2_MtCO2,all,all,188,378.861
2040,co2_MtCO2,all,all,189,319.9
2040,co2_MtCO2,all,all,190,365.679
2040,co2_MtCO2,all,all,191,388.451
2040,co2_MtCO2,all,all,192,404.292
2040,co2_MtCO2,all,all,193,419.976
2040,co2_MtCO2,all,all,194,367.081
2040,co2_MtCO2,all,all,195,400.588
2040,co2_MtCO2,all,all,196,375.478
2040,co2_MtCO2,all,all,197,389.995
2040,co2_MtCO2,all,all,198,371.551
2040,co2_MtCO2,all,all,199,366.054
2050,co2_MtCO2,all,all,0,262.484
2050,co2_MtCO2,all,all,1,186.321
2050,co2_MtCO2,all,all,2,244.084
2050,co2_MtCO2,all,all,3,252.766
2050,co2_MtCO2,all,all,4,248.629
2050,co2_MtCO2,all,all,5,229.321
2050,co2_MtCO2,all,all,6,275.649
2050,co2_MtCO2,all,all,7,184.876
2050,co2_MtCO2,all,all,8,278.554
2050,co2_MtCO2,all,all,9,192.836
2050,co2_MtCO2,all,all,10,237.715
2050,co2_MtCO2,all,all,11,219.193
2050,co2_MtCO2,all,all,12,174.157
2050,co2_MtCO2,all,all,13,271.517
2050,co2_MtCO2,all,all,14,267.724
2050,co2_MtCO2,all,all,15,249.733
2050,co2_MtCO2,all,all,16,266.549
2050,co2_MtCO2,all,all,17,197.368
2050,co2_MtCO2,all,all,18,232.175
2050,co2_MtCO2,all,all,19,236.948
2050,co2_MtCO2,all,all,20,272.545
2050,co2_MtCO2,all,all,21,208.465
2050,co2_MtCO2,all,all,22,200.673
2050,co2_MtCO2,all,all,23,202.29
2050,co2_MtCO2,all,all,24,229.9
2050,co2_MtCO2,all,all,25,282.026
2050,co2_MtCO2,all,all,26,183.767
2050,co2_MtCO2,all,all,27,203.774
2050,co2_MtCO2,all,all,28,203.573
2050,co2_MtCO2,all,all,29,251.851
2050,co2_MtCO2,all,all,30,254.093
