country,year,tech,variable,q10,q50,q90
ES,2040,oil_boiler,tech_share,0.16797,0.1797,0.18952
ES,2040,resistance_heater,tech_share,0.0414,0.05165,0.06002999999999999
ES,2050,all,co2_MtCO2,13.0168,15.202,16.9027
ES,2050,all,useful_heat_TWh,146.324,151.53,156.86100000000002
ES,2050,biomass_boiler,tech_share,0.07182,0.11185,0.14745
ES,2050,district_heat,tech_share,0.16030999999999998,0.18835,0.22222
ES,2050,gas_boiler,tech_share,0.19979,0.2323,0.2611
ES,2050,h2_boiler,tech_share,0.0,0.0049499999999999995,0.03131
ES,2050,hp_air,tech_share,0.15278,0.1764,0.20726999999999998
ES,2050,hp_ground,tech_share,0.07574,0.09795000000000001,0.12321
ES,2050,oil_boiler,tech_share,0.13859,0.1611,0.18106999999999998
ES,2050,resistance_heater,tech_share,0.01409,0.019450000000000002,0.027389999999999998
FI,2025,all,co2_MtCO2,4.722,4.731,4.738
FI,2025,all,useful_heat_TWh,68.93,68.93,68.93
FI,2025,biomass_boiler,tech_share,0.175,0.175,0.175
FI,2025,district_heat,tech_share,0.28,0.28,0.28
FI,2025,gas_boiler,tech_share,0.01,0.01,0.01
FI,2025,hp_air,tech_share,0.10109,0.13285,0.16149
FI,2025,hp_ground,tech_share,0.02851,0.05715,0.08891
FI,2025,oil_boiler,tech_share,0.1,0.1,0.1
FI,2025,resistance_heater,tech_share,0.245,0.245,0.245
FI,2030,all,co2_MtCO2,4.0217,4.3065,4.9611
FI,2030,all,useful_heat_TWh,70.73,70.91,71.09
FI,2030,biomass_boiler,tech_share,0.16094,0.17125,0.17912
FI,2030,district_heat,tech_share,0.2412,0.25805,0.27012
FI,2030,gas_boiler,tech_share,0.01089,0.0124,0.0158
FI,2030,h2_boiler,tech_share,0.0,0.00025,0.0024
FI,2030,hp_air,tech_share,0.1216,0.15389999999999998,0.18072
FI,2030,hp_ground,tech_share,0.04886,0.07835,0.10848
FI,2030,oil_boiler,tech_share,0.10867,0.1239,0.15792
FI,2030,resistance_heater,tech_share,0.17748999999999998,0.20325,0.21331999999999998
FI,2040,all,co2_MtCO2,4.8526,5.6065000000000005,6.763599999999999
FI,2040,all,useful_heat_TWh,74.109,74.66,75.25
FI,2040,biomass_boiler,tech_share,0.12027,0.14745,0.16485
FI,2040,district_heat,tech_share,0.16909,0.19835,0.22301
FI,2040,gas_boiler,tech_share,0.01829,0.0217,0.02671
FI,2040,h2_boiler,tech_share,0.0,0.0021,0.0154
FI,2040,hp_air,tech_share,0.15615,0.1892,0.22066999999999998
FI,2040,hp_ground,tech_share,0.08565,0.11560000000000001,0.14792
FI,2040,oil_boiler,tech_share,0.18267,0.21705,0.26706
FI,2040,resistance_heater,tech_share,0.08041000000000001,0.1034,0.12072
FI,2050,all,co2_MtCO2,7.796600000000001,8.983,10.1571
FI,2050,all,useful_heat_TWh,77.64800000000001,78.61,79.65100000000001
FI,2050,biomass_boiler,tech_share,0.07479000000000001,0.1159,0.14071
FI,2050,district_heat,tech_share,0.10869000000000001,0.13435000000000002,0.17029
FI,2050,gas_boiler,tech_share,0.03079,0.03585,0.0404
FI,2050,h2_boiler,tech_share,0.0,0.0049499999999999995,0.03632
FI,2050,hp_air,tech_share,0.16146,0.19190000000000002,0.22614
FI,2050,hp_ground,tech_share,0.10396,0.13024999999999998,0.16109
FI,2050,oil_boiler,tech_share,0.30822,0.35855000000000004,0.40354
FI,2050,resistance_heater,tech_share,0.0158,0.0201,0.028059999999999998
FR,2025,all,co2_MtCO2,72.745,72.7985,72.8471
FR,2025,all,useful_heat_TWh,573.81,573.81,573.81
FR,2025,biomass_boiler,tech_share,0.1841,0.1841,0.1841
FR,2025,district_heat,tech_share,0.0448,0.0448,0.0448
FR,2025,gas_boiler,tech_share,0.3333,0.3333,0.3333
FR,2025,hp_air,tech_share,0.09269000000000001,0.12179999999999999,0.14806999999999998
FR,2025,hp_ground,tech_share,0.026120000000000004,0.0524,0.08151
FR,2025,oil_boiler,tech_share,0.1144,0.1144,0.1144
FR,2025,resistance_heater,tech_share,0.1493,0.1493,0.1493
FR,2030,all,co2_MtCO2,63.5031,64.47149999999999,65.3922
FR,2030,all,useful_heat_TWh,563.4280000000001,566.74,570.1709999999999
FR,2030,biomass_boiler,tech_share,0.15215,0.1598,0.1649
FR,2030,district_heat,tech_share,0.06689,0.0735,0.08360999999999999
FR,2030,gas_boiler,tech_share,0.306,0.3104,0.3155
FR,2030,h2_boiler,tech_share,0.0,0.00025,0.0024
FR,2030,hp_air,tech_share,0.12675000000000003,0.1615,0.19261999999999999
FR,2030,hp_ground,tech_share,0.039560000000000005,0.0726,0.10783000000000001
FR,2030,oil_boiler,tech_share,0.105,0.1065,0.1083
FR,2030,resistance_heater,tech_share,0.1044,0.1179,0.12311
FR,2040,all,co2_MtCO2,54.477000000000004,57.8185,60.7693
FR,2040,all,useful_heat_TWh,540.167,549.745,559.8019999999999
FR,2040,biomass_boiler,tech_share,0.10468,0.13269999999999998,0.14571
FR,2040,district_heat,tech_share,0.12022000000000001,0.1379,0.16235
FR,2040,gas_boiler,tech_share,0.29055000000000003,0.30879999999999996,0.32632
FR,2040,h2_boiler,tech_share,0.0,0.0021,0.015309999999999999
FR,2040,hp_air,tech_share,0.13403,0.1644,0.19501000000000002
FR,2040,hp_ground,tech_share,0.0538,0.0815,0.11223
FR,2040,oil_boiler,tech_share,0.09969,0.106,0.11201
FR,2040,resistance_heater,tech_share,0.05209,0.0655,0.07521
FR,2050,all,co2_MtCO2,43.8076,50.216499999999996,56.0513
FR,2050,all,useful_heat_TWh,511.578,526.79,542.952
FR,2050,biomass_boiler,tech_share,0.05929,0.0996,0.12117
FR,2050,district_heat,tech_share,0.16362000000000002,0.19030000000000002,0.23102
FR,2050,gas_boiler,tech_share,0.25243,0.29335,0.33042000000000005
FR,2050,h2_boiler,tech_share,0.0,0.0049499999999999995,0.0322
FR,2050,hp_air,tech_share,0.15345,0.18405,0.21681
FR,2050,hp_ground,tech_share,0.07609,0.10195,0.13074
FR,2050,oil_boiler,tech_share,0.08667,0.1007,0.11341
FR,2050,resistance_heater,tech_share,0.0136,0.018,0.024869999999999996
HR,2025,all,co2_MtCO2,1.396,1.396,1.397
HR,2025,all,useful_heat_TWh,17.77,17.77,17.77
HR,2025,biomass_boiler,tech_share,0.5858,0.5858,0.5858
HR,2025,district_heat,tech_share,0.0832,0.0832,0.0832
HR,2025,gas_boiler,tech_share,0.2543,0.2543,0.2543
HR,2025,hp_air,tech_share,0.009,0.0119,0.01441
HR,2025,hp_ground,tech_share,0.0025900000000000003,0.0051,0.008
HR,2025,oil_boiler,tech_share,0.0351,0.0351,0.0351
HR,2025,resistance_heater,tech_share,0.0246,0.0246,0.0246
HR,2030,all,co2_MtCO2,1.333,1.377,1.4242
HR,2030,all,useful_heat_TWh,17.249,17.36,17.49
HR,2030,biomass_boiler,tech_share,0.45369,0.495,0.5193099999999999
HR,2030,district_heat,tech_share,0.09928,0.1047,0.1115
HR,2030,gas_boiler,tech_share,0.2578,0.26415,0.27362000000000003
HR,2030,h2_boiler,tech_share,0.0,0.00025,0.0024
HR,2030,hp_air,tech_share,0.03338,0.047549999999999995,0.0726
HR,2030,hp_ground,tech_share,0.01789,0.025,0.04076
HR,2030,oil_boiler,tech_share,0.0356,0.0365,0.0378
HR,2030,resistance_heater,tech_share,0.0228,0.02435,0.0262
HR,2040,all,co2_MtCO2,1.1872,1.3065,1.4232
HR,2040,all,useful_heat_TWh,16.268,16.59,16.98
HR,2040,biomass_boiler,tech_share,0.23637999999999998,0.26890000000000003,0.30105
HR,2040,district_heat,tech_share,0.12405000000000001,0.13865,0.15666
HR,2040,gas_boiler,tech_share,0.25184,0.27715,0.30495
HR,2040,h2_boiler,tech_share,0.0,0.0021,0.01313
HR,2040,hp_air,tech_share,0.13316,0.15894999999999998,0.18536
HR,2040,hp_ground,tech_share,0.0619,0.08775,0.11424
HR,2040,oil_boiler,tech_share,0.03479,0.03825,0.04212
HR,2040,resistance_heater,tech_share,0.019790000000000002,0.024,0.03001
HR,2050,all,co2_MtCO2,1.2585,1.45,1.6232
HR,2050,all,useful_heat_TWh,15.347,15.855,16.48
HR,2050,biomass_boiler,tech_share,0.07388,0.1164,0.15925
HR,2050,district_heat,tech_share,0.13801,0.1612,0.18842
HR,2050,gas_boiler,tech_share,0.29792,0.34635,0.39004
HR,2050,h2_boiler,tech_share,0.0,0.0049499999999999995,0.02671
HR,2050,hp_air,tech_share,0.15654,0.18195,0.21279
HR,2050,hp_ground,tech_share,0.0832,0.10994999999999999,0.13959000000000002
HR,2050,oil_boiler,tech_share,0.04109,0.0478,0.053810000000000004
HR,2050,resistance_heater,tech_share,0.01855,0.02495,0.03376
HU,2025,all,co2_MtCO2,10.309,10.31,10.312
HU,2025,all,useful_heat_TWh,68.05,68.05,68.05
HU,2025,biomass_boiler,tech_share,0.297,0.297,0.297
HU,2025,district_heat,tech_share,0.0915,0.0915,0.0915
HU,2025,gas_boiler,tech_share,0.558,0.558,0.558
HU,2025,hp_air,tech_share,0.0072,0.00945,0.0115
HU,2025,hp_ground,tech_share,0.002,0.00405,0.0063
HU,2025,oil_boiler,tech_share,0.011,0.011,0.011
HU,2025,resistance_heater,tech_share,0.029,0.029,0.029
HU,2030,all,co2_MtCO2,9.0329,9.236,9.3601
HU,2030,all,useful_heat_TWh,66.02,66.285,66.521
HU,2030,biomass_boiler,tech_share,0.23816,0.2576,0.27161
HU,2030,district_heat,tech_share,0.09609000000000001,0.0997,0.10473
HU,2030,gas_boiler,tech_share,0.5207900000000001,0.53855,0.5493
HU,2030,h2_boiler,tech_share,0.0,0.00025,0.0023099999999999996
HU,2030,hp_air,tech_share,0.026,0.03995,0.06438999999999999
HU,2030,hp_ground,tech_share,0.013770000000000001,0.0203,0.03564
HU,2030,oil_boiler,tech_share,0.0103,0.0106,0.0108
HU,2030,resistance_heater,tech_share,0.02859,0.0301,0.0314
HU,2040,all,co2_MtCO2,6.4959,6.901,7.267
HU,2040,all,useful_heat_TWh,61.99,62.73,63.42
HU,2040,biomass_boiler,tech_share,0.13676,0.1618,0.19024
HU,2040,district_heat,tech_share,0.11209000000000001,0.12115000000000001,0.13332
HU,2040,gas_boiler,tech_share,0.40949,0.43820000000000003,0.46501000000000003
HU,2040,h2_boiler,tech_share,0.0,0.0021,0.0112
HU,2040,hp_air,tech_share,0.12167,0.1498,0.17242
HU,2040,hp_ground,tech_share,0.05429,0.07935,0.10500999999999999
HU,2040,oil_boiler,tech_share,0.00809,0.0086,0.0092
HU,2040,resistance_heater,tech_share,0.0304,0.03555,0.0406
HU,2050,all,co2_MtCO2,4.645,5.319,5.9982
HU,2050,all,useful_heat_TWh,58.23,59.4,60.480999999999995
HU,2050,biomass_boiler,tech_share,0.06513999999999999,0.1079,0.15311000000000002
HU,2050,district_heat,tech_share,0.13797,0.1557,0.17351999999999998
HU,2050,gas_boiler,tech_share,0.33251000000000003,0.38655,0.43494
HU,2050,h2_boiler,tech_share,0.0,0.0048000000000000004,0.02472
HU,2050,hp_air,tech_share,0.15368,0.17804999999999999,0.21073
HU,2050,hp_ground,tech_share,0.08158,0.107,0.1354
HU,2050,oil_boiler,tech_share,0.00659,0.0076,0.0086
HU,2050,resistance_heater,tech_share,0.03746,0.0461,0.055439999999999996
IE,2025,all,co2_MtCO2,8.551,8.555,8.558
IE,2025,all,useful_heat_TWh,35.06,35.06,35.06
IE,2025,biomass_boiler,tech_share,0.027,0.027,0.027
IE,2025,gas_boiler,tech_share,0.2791,0.2791,0.2791
IE,2025,hp_air,tech_share,0.04099,0.0538,0.06544
IE,2025,hp_ground,tech_share,0.01156,0.0232,0.03601
IE,2025,oil_boiler,tech_share,0.5609,0.5609,0.5609
IE,2025,resistance_heater,tech_share,0.056,0.056,0.056
IE,2030,all,co2_MtCO2,6.9509,7.1625,7.287
IE,2030,all,useful_heat_TWh,35.62,35.795,35.96
IE,2030,biomass_boiler,tech_share,0.0285,0.03415,0.04761
IE,2030,district_heat,tech_share,0.01609,0.02225,0.03722999999999999
IE,2030,gas_boiler,tech_share,0.22188999999999998,0.2299,0.2339
IE,2030,h2_boiler,tech_share,0.0,0.00025,0.0024
IE,2030,hp_air,tech_share,0.11098,0.14400000000000002,0.17276999999999998
IE,2030,hp_ground,tech_share,0.0336,0.0639,0.09706
IE,2030,oil_boiler,tech_share,0.4458,0.462,0.47
IE,2030,resistance_heater,tech_share,0.03929,0.0413,0.0424
IE,2040,all,co2_MtCO2,5.7026,6.1035,6.4372
IE,2040,all,useful_heat_TWh,36.219,36.74,37.241
IE,2040,biomass_boiler,tech_share,0.044950000000000004,0.0672,0.08181
IE,2040,district_heat,tech_share,0.06949000000000001,0.08945,0.11986
IE,2040,gas_boiler,tech_share,0.18362,0.1973,0.20797
IE,2040,h2_boiler,tech_share,0.0,0.0021,0.0154
IE,2040,hp_air,tech_share,0.11739000000000001,0.1459,0.17077
IE,2040,hp_ground,tech_share,0.046040000000000005,0.0716,0.10033
IE,2040,oil_boiler,tech_share,0.36895,0.3964,0.41792999999999997
IE,2040,resistance_heater,tech_share,0.0246,0.0273,0.0296
IE,2050,all,co2_MtCO2,3.4826,4.0040000000000004,4.4591
IE,2050,all,useful_heat_TWh,36.119,36.995000000000005,37.832
IE,2050,biomass_boiler,tech_share,0.06239,0.0975,0.11635999999999999
IE,2050,district_heat,tech_share,0.1466,0.18065,0.22977999999999998
IE,2050,gas_boiler,tech_share,0.11266999999999999,0.13105,0.14696
IE,2050,h2_boiler,tech_share,0.0,0.0049499999999999995,0.038909999999999986
IE,2050,hp_air,tech_share,0.15649000000000002,0.188,0.22501
IE,2050,hp_ground,tech_share,0.0822,0.11324999999999999,0.14424
IE,2050,oil_boiler,tech_share,0.22643000000000002,0.26335,0.29532
IE,2050,resistance_heater,tech_share,0.0115,0.01425,0.01901
IT,2025,all,co2_MtCO2,83.8479,83.89,83.9281
IT,2025,all,useful_heat_TWh,508.85,508.85,508.85
IT,2025,biomass_boiler,tech_share,0.22,0.22,0.22
IT,2025,district_heat,tech_share,0.025,0.025,0.025
IT,2025,gas_boiler,tech_share,0.625,0.625,0.625
IT,2025,hp_air,tech_share,0.02929,0.03845,0.046729999999999994
IT,2025,hp_ground,tech_share,0.008270000000000001,0.016550000000000002,0.02571
IT,2025,oil_boiler,tech_share,0.05,0.05,0.05
IT,2025,resistance_heater,tech_share,0.025,0.025,0.025
IT,2030,all,co2_MtCO2,77.1095,79.5135,81.055
IT,2030,all,useful_heat_TWh,510.223,514.39,518.956
IT,2030,biomass_boiler,tech_share,0.186,0.1982,0.20571
IT,2030,district_heat,tech_share,0.03999,0.04725,0.062029999999999995
IT,2030,gas_boiler,tech_share,0.5729,0.5961000000000001,0.6111099999999999
IT,2030,h2_boiler,tech_share,0.0,0.00025,0.0024
IT,2030,hp_air,tech_share,0.043769999999999996,0.06035,0.08082
IT,2030,hp_ground,tech_share,0.01568,0.027749999999999997,0.04312
IT,2030,oil_boiler,tech_share,0.0458,0.0477,0.0489
IT,2030,resistance_heater,tech_share,0.0217,0.0223,0.0228
IT,2040,all,co2_MtCO2,58.7398,62.814,66.226
IT,2040,all,useful_heat_TWh,513.659,526.3399999999999,540.489
IT,2040,biomass_boiler,tech_share,0.11593,0.1427,0.16241
IT,2040,district_heat,tech_share,0.09336,0.1112,0.13881000000000002
IT,2040,gas_boiler,tech_share,0.43035,0.46445000000000003,0.49092
IT,2040,h2_boiler,tech_share,0.0,0.0021,0.013909999999999999
IT,2040,hp_air,tech_share,0.12177,0.1512,0.1755
IT,2040,hp_ground,tech_share,0.04789,0.0742,0.10072
IT,2040,oil_boiler,tech_share,0.0344,0.0372,0.0393
IT,2040,resistance_heater,tech_share,0.0153,0.016550000000000002,0.0193
IT,2050,all,co2_MtCO2,42.3979,48.239999999999995,54.0993
IT,2050,all,useful_heat_TWh,515.8449999999999,537.245,561.527
IT,2050,biomass_boiler,tech_share,0.07332000000000001,0.11480000000000001,0.14701999999999998
IT,2050,district_heat,tech_share,0.15232,0.1845,0.22294
IT,2050,gas_boiler,tech_share,0.31392,0.36505,0.40947
IT,2050,h2_boiler,tech_share,0.0,0.0049499999999999995,0.03224
IT,2050,hp_air,tech_share,0.15416,0.18225,0.21534999999999999
IT,2050,hp_ground,tech_share,0.07696,0.1026,0.12723
IT,2050,oil_boiler,tech_share,0.0251,0.0292,0.03272
IT,2050,resistance_heater,tech_share,0.0118,0.0145,0.019729999999999998
LT,2025,all,co2_MtCO2,1.712,1.715,1.718
LT,2025,all,useful_heat_TWh,18.11,18.11,18.11
LT,2025,biomass_boiler,tech_share,0.3498,0.3498,0.3498
LT,2025,district_heat,tech_share,0.3613,0.3613,0.3613
LT,2025,gas_boiler,tech_share,0.1164,0.1164,0.1164
LT,2025,hp_air,tech_share,0.05739,0.07545,0.09175
LT,2025,hp_ground,tech_share,0.01616,0.03245,0.05051
LT,2025,oil_boiler,tech_share,0.037,0.037,0.037
LT,2025,resistance_heater,tech_share,0.0275,0.0275,0.0275
LT,2030,all,co2_MtCO2,1.3648,1.4125,1.5124
LT,2030,all,useful_heat_TWh,18.898999999999997,18.97,19.05
LT,2030,biomass_boiler,tech_share,0.29029,0.31255,0.32761
LT,2030,district_heat,tech_share,0.29978,0.32775,0.34256000000000003
LT,2030,gas_boiler,tech_share,0.12309,0.1332,0.1573
LT,2030,h2_boiler,tech_share,0.0,0.00025,0.0024
LT,2030,hp_air,tech_share,0.07987,0.10185,0.12641000000000002
LT,2030,hp_ground,tech_share,0.03528,0.054400000000000004,0.07579
LT,2030,oil_boiler,tech_share,0.0391,0.0424,0.05
LT,2030,resistance_heater,tech_share,0.025,0.0263,0.02811
LT,2040,all,co2_MtCO2,1.2181000000000002,1.362,1.5483
LT,2040,all,useful_heat_TWh,18.79,19.02,19.26
LT,2040,biomass_boiler,tech_share,0.18087,0.2116,0.24201
LT,2040,district_heat,tech_share,0.19920000000000002,0.22710000000000002,0.25647000000000003
LT,2040,gas_boiler,tech_share,0.16824,0.19345,0.22949999999999998
LT,2040,h2_boiler,tech_share,0.0,0.0021,0.0154
LT,2040,hp_air,tech_share,0.14118,0.1701,0.19943
LT,2040,hp_ground,tech_share,0.07549,0.10235,0.13104
LT,2040,oil_boiler,tech_share,0.05348,0.061450000000000005,0.07293000000000001
LT,2040,resistance_heater,tech_share,0.0202,0.0239,0.02931
LT,2050,all,co2_MtCO2,1.4039,1.5975000000000001,1.7902
LT,2050,all,useful_heat_TWh,16.549,16.87,17.231
LT,2050,biomass_boiler,tech_share,0.08528000000000001,0.12705,0.17457999999999999
LT,2050,district_heat,tech_share,0.11839000000000001,0.14215,0.16541
LT,2050,gas_boiler,tech_share,0.25733,0.29895000000000005,0.3368
LT,2050,h2_boiler,tech_share,0.0,0.0049499999999999995,0.03336
LT,2050,hp_air,tech_share,0.15197,0.18095,0.21331999999999998
LT,2050,hp_ground,tech_share,0.09299,0.1198,0.148
LT,2050,oil_boiler,tech_share,0.08178,0.09505,0.1071
LT,2050,resistance_heater,tech_share,0.0163,0.0217,0.0284
LU,2025,all,co2_MtCO2,1.335,1.335,1.336
LU,2025,all,useful_heat_TWh,6.6,6.6,6.6
LU,2025,biomass_boiler,tech_share,0.065,0.065,0.065
LU,2025,district_heat,tech_share,0.055,0.055,0.055
LU,2025,gas_boiler,tech_share,0.565,0.565,0.565
LU,2025,hp_air,tech_share,0.03459,0.045450000000000004,0.055229999999999994
LU,2025,hp_ground,tech_share,0.009770000000000001,0.019549999999999998,0.03041
LU,2025,oil_boiler,tech_share,0.23,0.23,0.23
LU,2025,resistance_heater,tech_share,0.02,0.02,0.02
LU,2030,all,co2_MtCO2,1.1759,1.214,1.2301
LU,2030,all,useful_heat_TWh,7.3,7.32,7.33
LU,2030,biomass_boiler,tech_share,0.0563,0.06135,0.0705
LU,2030,district_heat,tech_share,0.05978,0.06570000000000001,0.08134999999999999
LU,2030,gas_boiler,tech_share,0.44347000000000003,0.46135,0.46893999999999997
LU,2030,h2_boiler,tech_share,0.0,0.00025,0.0024
LU,2030,hp_air,tech_share,0.11084,0.1431,0.1724
LU,2030,hp_ground,tech_share,0.03413,0.0639,0.09641
LU,2030,oil_boiler,tech_share,0.18048999999999998,0.1878,0.19091
LU,2030,resistance_heater,tech_share,0.0155,0.016,0.0166
LU,2040,all,co2_MtCO2,1.1573,1.2415,1.3051
LU,2040,all,useful_heat_TWh,8.84,8.91,8.97
LU,2040,biomass_boiler,tech_share,0.06145,0.07919999999999999,0.0909
LU,2040,district_heat,tech_share,0.10567,0.124,0.15494
LU,2040,gas_boiler,tech_share,0.36608999999999997,0.3971,0.42053
LU,2040,h2_boiler,tech_share,0.0,0.0021,0.014059999999999996
LU,2040,hp_air,tech_share,0.11808,0.14555,0.16866
LU,2040,hp_ground,tech_share,0.047560000000000005,0.07235,0.09758
LU,2040,oil_boiler,tech_share,0.149,0.16165000000000002,0.17116
LU,2040,resistance_heater,tech_share,0.0137,0.0155,0.0181
LU,2050,all,co2_MtCO2,0.8855000000000001,1.016,1.136
LU,2050,all,useful_heat_TWh,10.41,10.54,10.67
LU,2050,biomass_boiler,tech_share,0.06958,0.0959,0.11123
LU,2050,district_heat,tech_share,0.16664,0.20224999999999999,0.2481
LU,2050,gas_boiler,tech_share,0.24094,0.2802,0.31433
LU,2050,h2_boiler,tech_share,0.0,0.0049499999999999995,0.03301
LU,2050,hp_air,tech_share,0.14975,0.1765,0.20896
LU,2050,hp_ground,tech_share,0.0786,0.1031,0.12783
LU,2050,oil_boiler,tech_share,0.09808,0.11405,0.12795
LU,2050,resistance_heater,tech_share,0.01239,0.0164,0.022019999999999998
LV,2025,all,co2_MtCO2,1.432,1.433,1.433
LV,2025,all,useful_heat_TWh,21.86,21.86,21.86
LV,2025,biomass_boiler,tech_share,0.4863,0.4863,0.4863
LV,2025,district_heat,tech_share,0.3783,0.3783,0.3783
LV,2025,gas_boiler,tech_share,0.067,0.067,0.067
LV,2025,hp_air,tech_share,0.0138,0.01815,0.02211
LV,2025,hp_ground,tech_share,0.0038900000000000002,0.00785,0.0122
LV,2025,oil_boiler,tech_share,0.028,0.028,0.028
LV,2025,resistance_heater,tech_share,0.0145,0.0145,0.0145
LV,2030,all,co2_MtCO2,1.113,1.183,1.3351
LV,2030,all,useful_heat_TWh,21.38,21.475,21.56
LV,2030,biomass_boiler,tech_share,0.3865,0.42255,0.44282000000000005
LV,2030,district_heat,tech_share,0.3083,0.3409,0.35763999999999996
LV,2030,gas_boiler,tech_share,0.07559,0.0869,0.11368
LV,2030,h2_boiler,tech_share,0.0,0.00025,0.0024
LV,2030,hp_air,tech_share,0.04317,0.05735,0.08135999999999999
LV,2030,hp_ground,tech_share,0.027,0.0358,0.05131
LV,2030,oil_boiler,tech_share,0.0316,0.0363,0.047529999999999996
LV,2030,resistance_heater,tech_share,0.0151,0.0166,0.018609999999999998
LV,2040,all,co2_MtCO2,1.1155000000000002,1.294,1.5292999999999999
LV,2040,all,useful_heat_TWh,20.838,21.105,21.361
LV,2040,biomass_boiler,tech_share,0.21867,0.25195,0.28443999999999997
LV,2040,district_heat,tech_share,0.19183,0.224,0.25636
LV,2040,gas_boiler,tech_share,0.12769,0.1535,0.18735
LV,2040,h2_boiler,tech_share,0.0,0.0021,0.0154
LV,2040,hp_air,tech_share,0.14213,0.1693,0.19716999999999998
LV,2040,hp_ground,tech_share,0.08046,0.10575000000000001,0.1323
LV,2040,oil_boiler,tech_share,0.05335,0.06415,0.07832
LV,2040,resistance_heater,tech_share,0.0164,0.020749999999999998,0.027229999999999997
LV,2050,all,co2_MtCO2,1.7617,2.0355,2.289
LV,2050,all,useful_heat_TWh,20.907,21.36,21.791999999999998
LV,2050,biomass_boiler,tech_share,0.08819,0.12895,0.17799
LV,2050,district_heat,tech_share,0.11459,0.1361,0.15651
LV,2050,gas_boiler,tech_share,0.23913,0.2783,0.31218999999999997
LV,2050,h2_boiler,tech_share,0.0,0.0049499999999999995,0.0336
LV,2050,hp_air,tech_share,0.15406,0.18025000000000002,0.21296
LV,2050,hp_ground,tech_share,0.09608,0.12215,0.15081
LV,2050,oil_boiler,tech_share,0.09997,0.1163,0.13044
LV,2050,resistance_heater,tech_share,0.0174,0.0239,0.03182
MT,2025,all,co2_MtCO2,0.195,0.197,0.198
MT,2025,all,useful_heat_TWh,0.99,0.99,0.99
MT,2025,hp_air,tech_share,0.36445,0.4789,0.5822999999999999
MT,2025,hp_ground,tech_share,0.1027,0.2061,0.32055
MT,2025,oil_boiler,tech_share,0.09,0.09,0.09
MT,2025,resistance_heater,tech_share,0.225,0.225,0.225
MT,2030,all,co2_MtCO2,0.133,0.136,0.139
MT,2030,all,useful_heat_TWh,1.09,1.09,1.09
MT,2030,biomass_boiler,tech_share,0.0081,0.0167,0.03754999999999999
MT,2030,district_heat,tech_share,0.06355000000000001,0.07600000000000001,0.09630999999999999
MT,2030,h2_boiler,tech_share,0.0,0.00025,0.0023
MT,2030,hp_air,tech_share,0.31296,0.4089,0.49782000000000004
MT,2030,hp_ground,tech_share,0.08773,0.17385,0.26813
MT,2030,oil_boiler,tech_share,0.10459,0.11979999999999999,0.15502
MT,2030,resistance_heater,tech_share,0.16554,0.19715,0.21493
MT,2040,all,co2_MtCO2,0.109,0.12,0.1351
MT,2040,all,useful_heat_TWh,1.27,1.28,1.3
MT,2040,biomass_boiler,tech_share,0.036640000000000006,0.055400000000000005,0.07632
MT,2040,district_heat,tech_share,0.17557,0.204,0.23812
MT,2040,h2_boiler,tech_share,0.0,0.00185,0.0115
MT,2040,hp_air,tech_share,0.20799,0.2653,0.32223999999999997
MT,2040,hp_ground,tech_share,0.06048,0.11280000000000001,0.16576999999999997
MT,2040,oil_boiler,tech_share,0.1982,0.2333,0.28272
MT,2040,resistance_heater,tech_share,0.0902,0.11985,0.14721
MT,2050,all,co2_MtCO2,0.156,0.179,0.201
MT,2050,all,useful_heat_TWh,1.48,1.5,1.52
MT,2050,biomass_boiler,tech_share,0.05364,0.0787,0.08232
MT,2050,district_heat,tech_share,0.22207,0.26055,0.31767
MT,2050,h2_boiler,tech_share,0.0,0.0035,0.0212
MT,2050,hp_air,tech_share,0.12611,0.1477,0.17601
MT,2050,hp_ground,tech_share,0.04189,0.06445000000000001,0.08463999999999999
MT,2050,oil_boiler,tech_share,0.33817,0.39270000000000005,0.44208000000000003
MT,2050,resistance_heater,tech_share,0.03269,0.04845,0.06973
NL,2025,all,co2_MtCO2,25.6469,25.665,25.6811
NL,2025,all,useful_heat_TWh,130.7,130.7,130.7
NL,2025,biomass_boiler,tech_share,0.045,0.045,0.045
NL,2025,district_heat,tech_share,0.05,0.05,0.05
NL,2025,gas_boiler,tech_share,0.805,0.805,0.805
NL,2025,hp_air,tech_share,0.0399,0.0524,0.06373000000000001
NL,2025,hp_ground,tech_share,0.01127,0.022600000000000002,0.0351
NL,2025,oil_boiler,tech_share,0.005,0.005,0.005
NL,2025,resistance_heater,tech_share,0.02,0.02,0.02
NL,2030,all,co2_MtCO2,21.5594,22.0235,22.365299999999998
NL,2030,all,useful_heat_TWh,135.034,135.67,136.252
NL,2030,biomass_boiler,tech_share,0.04217,0.0479,0.05834999999999999
NL,2030,district_heat,tech_share,0.04918,0.0546,0.06715
NL,2030,gas_boiler,tech_share,0.63955,0.66305,0.6742
NL,2030,h2_boiler,tech_share,0.0,0.00025,0.0024
NL,2030,hp_air,tech_share,0.11406,0.14650000000000002,0.176
NL,2030,hp_ground,tech_share,0.03624,0.0661,0.09924
NL,2030,oil_boiler,tech_share,0.004,0.0041,0.0042
NL,2030,resistance_heater,tech_share,0.0157,0.0163,0.017
NL,2040,all,co2_MtCO2,18.297,19.3745,20.4025
NL,2040,all,useful_heat_TWh,143.123,145.155,147.046
