building_class,eubucco_building_count,eubucco_total_heated_area_m2,model_building_type,model_dwellings,model_heat_MWh
MFH_HIGH,8912,51309453.554244064,MFH_HIGH,37.74461504977303,101463599.09988992
MFH_LOW,2304028,967217973.2516077,MFH_HIGH,37.74461504977303,101463599.09988992
NON_RESIDENTIAL,7769716,0.0,OTHER,0.7319415808884264,1967576.7531307812
SFH,14779270,1914613522.464698,SFH,135.52344336933854,364308824.14697933
