nuts_id,building_class,n_buildings,heat_demand_MWh
RO317,SFH,140634,1582945.2181596665
RO321,MFH_HIGH,5825,2729616.6739529045
RO321,MFH_LOW,29016,2359157.446022296
RO321,NON_RESIDENTIAL,67999,0.0
RO321,SFH,44329,692966.9527623703
RO322,MFH_HIGH,394,156876.71109377887
RO322,MFH_LOW,18210,837553.3760799515
RO322,NON_RESIDENTIAL,132215,0.0
RO322,SFH,115591,1753849.76704131
RO411,MFH_HIGH,314,78505.48735425988
RO411,MFH_LOW,15418,808403.881911888
RO411,NON_RESIDENTIAL,248656,0.0
RO411,SFH,210316,2155959.9165370422
RO412,MFH_HIGH,9,3854.2695281502533
RO412,MFH_LOW,10386,405806.8894009358
RO412,NON_RESIDENTIAL,168519,0.0
RO412,SFH,128287,1304867.702478649
RO413,MFH_HIGH,56,15927.364141472768
RO413,MFH_LOW,5673,353608.59886879084
RO413,NON_RESIDENTIAL,111370,0.0
RO413,SFH,110275,979333.2647436567
RO414,MFH_HIGH,103,30779.80785464278
RO414,MFH_LOW,7821,368125.0827642645
RO414,NON_RESIDENTIAL,217493,0.0
RO414,SFH,160550,1613528.0222464358
RO415,MFH_HIGH,320,122835.22234141472
RO415,MFH_LOW,6063,313930.9733041283
RO415,NON_RESIDENTIAL,170790,0.0
RO415,SFH,189092,1533795.194148613
RO421,MFH_HIGH,300,69405.67044235273
RO421,MFH_LOW,32121,1407218.5639791095
RO421,NON_RESIDENTIAL,136727,0.0
RO421,SFH,147186,1760618.5284706645
RO422,MFH_HIGH,5,4011.443840898188
RO422,MFH_LOW,14993,939328.9092872248
RO422,NON_RESIDENTIAL,80156,0.0
RO422,SFH,38919,457291.6714523709
RO423,MFH_HIGH,117,37048.006922213695
RO423,MFH_LOW,13316,778451.8364515384
RO423,NON_RESIDENTIAL,103894,0.0
RO423,SFH,102636,1091423.1852772036
RO424,MFH_HIGH,355,115234.26796465385
RO424,MFH_LOW,41482,1955136.3100865213
RO424,NON_RESIDENTIAL,155127,0.0
RO424,SFH,161887,2111839.9701373414
