nuts3,building_class,building_count,total_footprint_m2,total_heated_area_m2,mean_floors,median_height_m,source
PT170,SFH,247795,29001541.69346332,41692371.79364493,1.6454807401279283,6.5,EUBUCCO
PT181,MFH_HIGH,11,13208.246378513626,111534.55079739052,7.245454545454546,19.5,EUBUCCO
PT181,MFH_LOW,7826,2670624.498239391,5013812.336455663,2.087797086634296,8.6,EUBUCCO
PT181,NON_RESIDENTIAL,49879,20770951.984686654,0.0,1.2063914673509895,6.1,EUBUCCO
PT181,SFH,51277,5566920.020102637,7031252.54444547,1.4373091249488072,6.4,EUBUCCO
PT184,MFH_HIGH,2,2483.824426646719,19222.295080011445,8.0,22.45,EUBUCCO
PT184,MFH_LOW,6240,2142803.425922448,3617880.6276821634,1.9292147435897435,8.5,EUBUCCO
PT184,NON_RESIDENTIAL,55523,8881238.437505776,0.0,1.07884480305459,4.5,EUBUCCO
PT184,SFH,84415,7680041.374997264,9273065.560787482,1.3504282414262867,5.5,EUBUCCO
PT185,MFH_HIGH,13,12157.018272760948,58118.71953522213,6.384615384615385,17.9,EUBUCCO
PT185,MFH_LOW,24610,10448313.16477271,19911608.946675226,2.0479032913449817,7.1,EUBUCCO
PT185,NON_RESIDENTIAL,65234,15258317.9998685,0.0,1.2656850722016126,5.0,EUBUCCO
PT185,SFH,145930,13805301.29845994,17650874.649544124,1.3729706023435895,5.4,EUBUCCO
PT186,MFH_LOW,8162,2211074.2014108067,4037468.7547188993,2.0900269541778975,9.7,EUBUCCO
PT186,NON_RESIDENTIAL,50692,7782837.186388644,0.0,1.1257358163023752,4.6,EUBUCCO
PT186,SFH,70698,6034302.398425499,7754960.898156558,1.452653540411327,6.3,EUBUCCO
PT187,MFH_HIGH,1,536.3187933371954,2735.2258460196963,6.0,13.8,EUBUCCO
PT187,MFH_LOW,11539,3358219.5913548814,6011216.091325045,2.0727879365629605,9.2,EUBUCCO
PT187,NON_RESIDENTIAL,57508,10793276.871788522,0.0,1.1377443138345968,4.8,EUBUCCO
PT187,SFH,81133,7588581.653391398,9665096.052167548,1.4261730738417167,5.8,EUBUCCO
PT200,MFH_HIGH,41,195691.17400601145,997236.4759514161,6.265853658536585,19.9,EUBUCCO
PT200,MFH_LOW,7614,2471837.45575922,4688072.733142957,2.0902416600998164,8.2,EUBUCCO
PT200,NON_RESIDENTIAL,22188,5021409.595057205,0.0,1.500968992248062,5.2,EUBUCCO
PT200,SFH,83130,7843098.852247302,10347420.565429773,1.5037435342235053,6.3,EUBUCCO
PT300,MFH_HIGH,243,167541.76134681987,995137.1796882345,6.98641975308642,18.1,EUBUCCO
PT300,MFH_LOW,16720,4434443.35939277,9816771.200058213,2.433163875598086,9.8,EUBUCCO
PT300,NON_RESIDENTIAL,37976,3852869.3234257214,0.0,1.300916368232568,9.2,EUBUCCO
PT300,SFH,68355,6711578.415673564,9636835.87750931,1.5843903152658914,8.8,EUBUCCO
