nuts3,building_class,building_count,total_footprint_m2,total_heated_area_m2,mean_floors,median_height_m,source
FRC21,MFH_LOW,24165,6674835.276930596,14337748.112739658,2.6198924063728533,7.5,EUBUCCO
FRC21,NON_RESIDENTIAL,200640,26775470.597638533,0.0,1.162578249601276,4.0,EUBUCCO
FRC21,SFH,141156,16259047.520489391,21787624.910976905,1.5524363115985151,5.4,EUBUCCO
FRC22,MFH_HIGH,228,103403.87942172962,633955.246372892,7.275438596491228,18.3,EUBUCCO
FRC22,MFH_LOW,16075,4337573.175688691,7973986.103437236,2.3387060653188176,7.1,EUBUCCO
FRC22,NON_RESIDENTIAL,147407,18642308.254833147,0.0,1.1084846716913037,3.9,EUBUCCO
FRC22,SFH,89303,11281144.048904423,14511470.01255484,1.5061072976271792,5.4,EUBUCCO
FRC23,MFH_HIGH,68,36467.12761787263,264953.31619985047,7.823529411764706,19.799999999999997,EUBUCCO
FRC23,MFH_LOW,11759,4200978.963720393,6843983.577672977,1.9816480993281742,6.6,EUBUCCO
FRC23,NON_RESIDENTIAL,157311,23932641.4445191,0.0,1.1130518526994297,4.1,EUBUCCO
FRC23,SFH,69928,8981973.06263039,11442264.691123808,1.4966966022194257,5.0,EUBUCCO
FRC24,MFH_HIGH,135,76938.6191419717,497996.6665422829,7.822962962962962,17.7,EUBUCCO
FRC24,MFH_LOW,5888,1546069.5890230993,3656488.552621483,2.817000679347826,7.3,EUBUCCO
FRC24,NON_RESIDENTIAL,40794,5446673.99699226,0.0,1.1355640535372848,4.1,EUBUCCO
FRC24,SFH,34306,3847194.002199235,5281997.240006923,1.5975776832041042,5.1,EUBUCCO
FRD11,MFH_HIGH,709,394618.8357237095,2306949.176404877,6.863187588152328,17.2,EUBUCCO
FRD11,MFH_LOW,30066,6939349.2123128995,15745793.836778194,2.8221812013570147,7.6,EUBUCCO
FRD11,NON_RESIDENTIAL,323313,40696242.45401878,0.0,1.0770937141407861,4.0,EUBUCCO
FRD11,SFH,252114,24971595.45089189,34364154.17801013,1.5913554979096758,5.0,EUBUCCO
FRD12,MFH_HIGH,261,131194.7978075212,882431.7204687293,7.75095785440613,19.0,EUBUCCO
FRD12,MFH_LOW,19391,4197054.179445337,8200868.737438307,2.5830230519313084,6.7,EUBUCCO
FRD12,NON_RESIDENTIAL,405614,48403247.67454763,0.0,1.0917483124349752,4.0,EUBUCCO
FRD12,SFH,222693,24263454.73062006,32502131.901634462,1.5681777155096928,4.8,EUBUCCO
FRD13,MFH_HIGH,68,37676.94275688613,236617.47697982917,7.735294117647059,18.9,EUBUCCO
FRD13,MFH_LOW,11677,2550304.4572820216,4830760.952054766,2.4924638177614113,6.9,EUBUCCO
FRD13,NON_RESIDENTIAL,240222,30165387.712533146,0.0,1.0665742521500945,4.0,EUBUCCO
FRD13,SFH,142927,14287780.651436403,17654147.625997733,1.4308535126323227,4.5,EUBUCCO
FRD21,MFH_HIGH,147,80727.66661263918,472592.28047629783,7.22312925170068,18.1,EUBUCCO
FRD21,MFH_LOW,14678,4285301.165869202,7590623.950346124,2.279554435209157,7.0,EUBUCCO
FRD21,NON_RESIDENTIAL,223597,36281405.13897518,0.0,1.0715608885629058,3.9,EUBUCCO
FRD21,SFH,315848,25103537.295888305,28038072.2557046,1.2664734302575922,4.2,EUBUCCO
FRD22,MFH_HIGH,2117,1004142.0931417188,6462930.664222987,7.495087387812943,18.7,EUBUCCO
FRD22,MFH_LOW,50488,8283046.423647727,21359141.52586908,3.076291395975281,8.6,EUBUCCO
FRD22,NON_RESIDENTIAL,408614,57094698.42363268,0.0,1.130692046772749,3.8,EUBUCCO
FRD22,SFH,505350,37487760.751077905,46917051.25217708,1.417876521222915,4.6,EUBUCCO
FRE11,MFH_HIGH,2508,1439359.5402029494,9381736.46045563,7.6469696969696965,19.5,EUBUCCO
FRE11,MFH_LOW,120747,21677086.316477735,46182945.123742424,2.78816450926317,7.7,EUBUCCO
FRE11,NON_RESIDENTIAL,660896,97266761.07898508,0.0,1.1200701774560597,3.6,EUBUCCO
FRE11,SFH,922927,74656604.05627255,103976613.71706972,1.6019138025000894,5.0,EUBUCCO
FRE12,MFH_HIGH,645,336379.95999503834,2240904.770360047,7.802945736434108,20.0,EUBUCCO
FRE12,MFH_LOW,43591,10680610.046746891,19273618.35931731,2.420540937349453,7.3,EUBUCCO
FRE12,NON_RESIDENTIAL,444016,65665802.867789045,0.0,1.1026431479946668,3.6,EUBUCCO
FRE12,SFH,765524,59746359.02877956,77304894.06471752,1.4689517245703596,4.7,EUBUCCO
FRE21,MFH_HIGH,185,90503.64362687239,593217.0779583597,7.892972972972974,19.9,EUBUCCO
FRE21,MFH_LOW,19123,5566774.915517672,9692624.13240734,2.297923965904931,7.5,EUBUCCO
FRE21,NON_RESIDENTIAL,245599,34501686.91332361,0.0,1.093492644514025,3.8,EUBUCCO
FRE21,SFH,232572,19843080.741848964,24708473.507894244,1.4237943518566294,4.9,EUBUCCO
FRE22,MFH_HIGH,334,192408.83106382386,1296268.0751088932,8.18562874251497,21.3,EUBUCCO
FRE22,MFH_LOW,21365,5655654.182861579,11779142.86185207,2.5807956938918792,7.0,EUBUCCO
FRE22,NON_RESIDENTIAL,155965,33328987.146186553,0.0,1.104770301029077,4.3,EUBUCCO
FRE22,SFH,455670,29873610.827962656,37090246.44615666,1.3426446770689315,4.4,EUBUCCO
FRE23,MFH_HIGH,300,147039.70070426623,938379.6456543643,7.394666666666667,19.8,EUBUCCO
FRE23,MFH_LOW,25378,6188198.928752825,9490676.237699905,2.2851840176530853,6.6,EUBUCCO
FRE23,NON_RESIDENTIAL,145059,28909950.60389513,0.0,1.0937535761310915,4.0,EUBUCCO
FRE23,SFH,542030,30374449.81560817,33623470.56932351,1.2095572200800695,3.9,EUBUCCO
FRF11,MFH_HIGH,1064,1400092.5418921846,7699851.892047987,6.852537593984962,20.8,EUBUCCO
FRF11,MFH_LOW,32790,11557753.00987088,25538556.20331409,2.5620555047270512,7.9,EUBUCCO
FRF11,NON_RESIDENTIAL,471232,52682507.66924175,0.0,1.1895577974331113,4.7,EUBUCCO
FRF11,SFH,266916,28002091.589930054,38201250.461379945,1.634522096839455,5.6,EUBUCCO
FRF12,MFH_HIGH,941,326069.6133391997,2199777.666613534,8.031987247608926,19.5,EUBUCCO
FRF12,MFH_LOW,31469,6374603.783806315,15909920.70144224,3.0972321967650704,9.1,EUBUCCO
FRF12,NON_RESIDENTIAL,379957,34397071.01640827,0.0,1.1467934529433594,4.1,EUBUCCO
FRF12,SFH,221895,20687592.673030086,28851428.588313036,1.6579278487572953,5.7,EUBUCCO
FRF21,MFH_HIGH,60,82312.94565801267,441572.72192871565,7.458333333333333,24.45,EUBUCCO
FRF21,MFH_LOW,13307,7190841.678530569,11768660.66276695,1.664995866837003,7.1,EUBUCCO
FRF21,NON_RESIDENTIAL,95993,21924317.094985224,0.0,1.10895273613701,4.3,EUBUCCO
FRF21,SFH,48971,6688728.410312689,7268539.356536895,1.2696861407771947,5.2,EUBUCCO
FRF22,MFH_HIGH,236,131073.71874877566,885938.5876827808,7.979661016949152,21.7,EUBUCCO
FRF22,MFH_LOW,11332,3217442.510927149,5655636.08499216,2.2376720790681257,6.6,EUBUCCO
FRF22,NON_RESIDENTIAL,188093,24148186.28123678,0.0,1.1163387260557278,4.0,EUBUCCO
FRF22,SFH,112578,12436162.143322507,14784025.849689303,1.4038479987208867,4.7,EUBUCCO
