nuts_id,building_class,n_buildings,heat_demand_MWh
FRE21,SFH,232572,4047090.000123473
FRE22,MFH_HIGH,334,119774.36457147032
FRE22,MFH_LOW,21365,1416099.8857719835
FRE22,NON_RESIDENTIAL,155965,0.0
FRE22,SFH,455670,5348955.900176277
FRE23,MFH_HIGH,300,86821.8738168559
FRE23,MFH_LOW,25378,1163491.8341476806
FRE23,NON_RESIDENTIAL,145059,0.0
FRE23,SFH,542030,5098676.9457417745
FRF11,MFH_HIGH,1064,811622.706563868
FRF11,MFH_LOW,32790,2871680.390229215
FRF11,NON_RESIDENTIAL,471232,0.0
FRF11,SFH,266916,5288012.41755748
FRF12,MFH_HIGH,941,205169.24905105366
FRF12,MFH_LOW,31469,1870025.1970354358
FRF12,NON_RESIDENTIAL,379957,0.0
FRF12,SFH,221895,3907082.996835069
FRF21,MFH_HIGH,60,46680.19221900364
FRF21,MFH_LOW,13307,1378536.616661927
FRF21,NON_RESIDENTIAL,95993,0.0
FRF21,SFH,48971,1060383.990631473
FRF22,MFH_HIGH,236,88101.99281737597
FRF22,MFH_LOW,11332,722157.0362724053
FRF22,NON_RESIDENTIAL,188093,0.0
FRF22,SFH,112578,2241583.3203628124
FRF23,MFH_HIGH,228,162187.01798431945
FRF23,MFH_LOW,23833,2706174.9259484904
FRF23,NON_RESIDENTIAL,184263,0.0
FRF23,SFH,83646,1719596.9958875014
FRF24,MFH_HIGH,130,53849.92209380476
FRF24,MFH_LOW,11232,698567.9205062022
FRF24,NON_RESIDENTIAL,121995,0.0
FRF24,SFH,71319,1732651.644613476
FRF31,MFH_HIGH,859,281650.6530991404
FRF31,MFH_LOW,33976,2247786.7958856355
FRF31,NON_RESIDENTIAL,273131,0.0
FRF31,SFH,186769,4145410.984642783
FRF32,MFH_HIGH,8,4861.366295684861
FRF32,MFH_LOW,10260,1360736.8270034057
FRF32,NON_RESIDENTIAL,72147,0.0
FRF32,SFH,25557,607798.8248316246
FRF33,MFH_HIGH,1095,250680.88476944694
FRF33,MFH_LOW,41003,2420485.8612679485
FRF33,NON_RESIDENTIAL,609448,0.0
FRF33,SFH,318146,6185393.117602972
FRF34,MFH_HIGH,105,30624.669569346428
FRF34,MFH_LOW,20284,1335478.2274078038
FRF34,NON_RESIDENTIAL,240071,0.0
FRF34,SFH,127695,3063763.1917204796
FRG01,MFH_HIGH,2077,606821.2093174568
FRG01,MFH_LOW,37676,2582422.33756201
FRG01,NON_RESIDENTIAL,640564,0.0
FRG01,SFH,467934,8080052.191331938
FRG02,MFH_HIGH,593,218517.4824916152
FRG02,MFH_LOW,27699,1666029.491068925
FRG02,NON_RESIDENTIAL,502154,0.0
FRG02,SFH,270163,5195204.297122858
FRG03,MFH_HIGH,96,33416.06934078603
FRG03,MFH_LOW,11186,629014.3902920537
FRG03,NON_RESIDENTIAL,245191,0.0
FRG03,SFH,125640,2475962.7563377684
FRG04,MFH_HIGH,384,149763.38404879346
FRG04,MFH_LOW,18590,1076854.7923556175
FRG04,NON_RESIDENTIAL,353520,0.0
FRG04,SFH,217421,4193811.6417527837
FRG05,MFH_HIGH,349,87614.84139413165
FRG05,MFH_LOW,22507,1069849.4227993672
FRG05,NON_RESIDENTIAL,506442,0.0
FRG05,SFH,361573,5860424.58498324
FRH01,MFH_HIGH,168,47586.45378956106
FRH01,MFH_LOW,21156,1177507.5946669579
FRH01,NON_RESIDENTIAL,448563,0.0
FRH01,SFH,292139,6089695.840749806
FRH02,MFH_HIGH,703,215224.42467446512
FRH02,MFH_LOW,30851,1813716.4263416023
FRH02,NON_RESIDENTIAL,454202,0.0
FRH02,SFH,399601,8031514.376197736
FRH03,MFH_HIGH,1502,451581.7814479494
FRH03,MFH_LOW,33507,2208713.138125088
FRH03,NON_RESIDENTIAL,487954,0.0
FRH03,SFH,319263,6192495.129923422
FRH04,MFH_HIGH,335,114446.1689875173
FRH04,MFH_LOW,23979,1375201.8124997513
FRH04,NON_RESIDENTIAL,404017,0.0
FRH04,SFH,340511,6321989.775384069
FRI11,MFH_HIGH,85,26916.803093394443
FRI11,MFH_LOW,26605,1384334.2897131834
FRI11,NON_RESIDENTIAL,356517,0.0
FRI11,SFH,270134,4743812.360805951
FRI12,MFH_HIGH,1730,547478.7682731145
FRI12,MFH_LOW,62675,4001048.618621363
FRI12,NON_RESIDENTIAL,820506,0.0
FRI12,SFH,572798,9462347.931541476
FRI13,MFH_HIGH,80,29068.056257295422
FRI13,MFH_LOW,16689,897398.1824993512
FRI13,NON_RESIDENTIAL,407280,0.0
FRI13,SFH,213334,3504893.1253673737
FRI14,MFH_HIGH,74,20869.04351591665
FRI14,MFH_LOW,20500,1090532.0556496922
FRI14,NON_RESIDENTIAL,305466,0.0
FRI14,SFH,156143,2976408.000246763
FRI15,MFH_HIGH,1244,373523.918486084
FRI15,MFH_LOW,32050,2284269.317435284
FRI15,NON_RESIDENTIAL,383936,0.0
FRI15,SFH,192843,4117961.7657911913
FRI21,MFH_HIGH,148,38714.8286102207
FRI21,MFH_LOW,8753,466762.523066444
FRI21,NON_RESIDENTIAL,224606,0.0
FRI21,SFH,130293,2307722.9971077475
FRI22,MFH_HIGH,55,14629.876839658336
FRI22,MFH_LOW,8109,441317.36086292635
FRI22,NON_RESIDENTIAL,149899,0.0
FRI22,SFH,87629,1931373.8972051025
FRI23,MFH_HIGH,594,181732.47234347963
FRI23,MFH_LOW,15009,952379.3605990631
FRI23,NON_RESIDENTIAL,235668,0.0
FRI23,SFH,146794,2817894.0745126647
FRI31,MFH_HIGH,93,31637.993178526176
FRI31,MFH_LOW,18902,1061753.7042916357
FRI31,NON_RESIDENTIAL,326102,0.0
FRI31,SFH,155862,3237578.921208646
FRI32,MFH_HIGH,279,102246.61911704286
FRI32,MFH_LOW,31304,1745153.8843331572
FRI32,NON_RESIDENTIAL,531215,0.0
FRI32,SFH,351925,6230527.057041491
FRI33,MFH_HIGH,72,24814.529248401053
FRI33,MFH_LOW,17673,919237.2855595584
FRI33,NON_RESIDENTIAL,347035,0.0
FRI33,SFH,159357,3350813.206666768
FRI34,MFH_HIGH,183,77037.65441283854
FRI34,MFH_LOW,17837,1021514.6983216206
FRI34,NON_RESIDENTIAL,329877,0.0
FRI34,SFH,173279,3377455.65713241
FRJ11,MFH_HIGH,166,30138.123797709824
FRJ11,MFH_LOW,22881,1151359.2555437475
FRJ11,NON_RESIDENTIAL,243347,0.0
FRJ11,SFH,199502,3281543.6315113725
FRJ12,MFH_HIGH,453,199713.1493753538
FRJ12,MFH_LOW,33254,2092963.3620774592
FRJ12,NON_RESIDENTIAL,401796,0.0
FRJ12,SFH,302298,5045196.208278685
FRJ13,MFH_HIGH,1552,522680.89755959983
FRJ13,MFH_LOW,52589,3262918.4983195513
FRJ13,NON_RESIDENTIAL,505186,0.0
FRJ13,SFH,417053,5970310.866454853
FRJ14,MFH_HIGH,20,4384.610307031683
FRJ14,MFH_LOW,6972,326870.49938193534
FRJ14,NON_RESIDENTIAL,71386,0.0
FRJ14,SFH,46069,885670.2991445989
FRJ15,MFH_HIGH,732,195835.13446567208
FRJ15,MFH_LOW,30389,1535454.300835235
FRJ15,NON_RESIDENTIAL,191891,0.0
FRJ15,SFH,210001,3056686.9991555195
FRJ21,MFH_HIGH,48,11125.320556242716
FRJ21,MFH_LOW,11492,470092.07977957535
FRJ21,NON_RESIDENTIAL,181531,0.0
FRJ21,SFH,105021,1828875.739278728
FRJ22,MFH_HIGH,271,62057.42995385776
FRJ22,MFH_LOW,19009,1034857.6027287161
FRJ22,NON_RESIDENTIAL,271975,0.0
FRJ22,SFH,150719,2988472.5108960755
FRJ23,MFH_HIGH,2494,722465.6622185316
FRJ23,MFH_LOW,48807,3252981.244385679
FRJ23,NON_RESIDENTIAL,695724,0.0
FRJ23,SFH,361515,6501458.993710135
FRJ24,MFH_HIGH,21,5101.967746120179
FRJ24,MFH_LOW,14230,816521.838298312
FRJ24,NON_RESIDENTIAL,233119,0.0
FRJ24,SFH,82823,1822469.6069213995
FRJ25,MFH_HIGH,44,10134.39635218902
FRJ25,MFH_LOW,9241,449299.33274650737
FRJ25,NON_RESIDENTIAL,227036,0.0
FRJ25,SFH,114383,2135102.105939938
FRJ26,MFH_HIGH,296,93496.5673003147
FRJ26,MFH_LOW,13928,961503.3941287858
FRJ26,NON_RESIDENTIAL,187890,0.0
FRJ26,SFH,92837,2050492.7615057516
FRJ27,MFH_HIGH,139,40613.14728797618
FRJ27,MFH_LOW,18205,1035565.1909850196
FRJ27,NON_RESIDENTIAL,312412,0.0
FRJ27,SFH,171274,3448137.8935490223
FRJ28,MFH_HIGH,63,12519.085230920926
FRJ28,MFH_LOW,13718,727624.6262407094
FRJ28,NON_RESIDENTIAL,213108,0.0
FRJ28,SFH,101598,1962074.2748632107
FRK11,MFH_HIGH,385,124355.8698388402
FRK11,MFH_LOW,13820,868736.0165629712
FRK11,NON_RESIDENTIAL,343759,0.0
FRK11,SFH,150693,3097298.371264233
FRK12,MFH_HIGH,126,36528.62909908663
FRK12,MFH_LOW,8427,501570.14802159887
FRK12,NON_RESIDENTIAL,131075,0.0
FRK12,SFH,71885,1629581.9154974665
FRK13,MFH_HIGH,149,34859.36819803888
FRK13,MFH_LOW,14783,772631.8835313353
FRK13,NON_RESIDENTIAL,217605,0.0
FRK13,SFH,101192,2221749.5377786392
FRK14,MFH_HIGH,899,297261.0189748421
FRK14,MFH_LOW,32526,1896953.8683691877
FRK14,NON_RESIDENTIAL,432755,0.0
FRK14,SFH,240687,4950122.651648148
FRK21,MFH_HIGH,529,144987.458214037
FRK21,MFH_LOW,29386,1829075.7299401085
FRK21,NON_RESIDENTIAL,393550,0.0
FRK21,SFH,191213,3836158.0717110992
FRK22,MFH_HIGH,168,38257.95703530442
FRK22,MFH_LOW,17158,945067.5401567068
FRK22,NON_RESIDENTIAL,245684,0.0
FRK22,SFH,169228,2966204.728861054
FRK23,MFH_HIGH,434,130081.3582941746
FRK23,MFH_LOW,23069,1560582.7958343294
FRK23,NON_RESIDENTIAL,289930,0.0
FRK23,SFH,164609,3117871.5822075163
FRK24,MFH_HIGH,4254,1225116.3651268785
FRK24,MFH_LOW,45878,3059785.6274768068
FRK24,NON_RESIDENTIAL,535428,0.0
FRK24,SFH,320320,6269531.895612731
FRK25,MFH_HIGH,1911,617413.0230704343
FRK25,MFH_LOW,30881,2208325.628820483
FRK25,NON_RESIDENTIAL,330514,0.0
FRK25,SFH,192752,3951107.6828805115
FRK26,MFH_HIGH,14048,3683033.872315722
FRK26,MFH_LOW,48572,3829872.9635106265
FRK26,NON_RESIDENTIAL,410748,0.0
FRK26,SFH,245959,4924600.585017994
FRK27,MFH_HIGH,1550,514336.9130937843
FRK27,MFH_LOW,27737,1679265.9162897586
FRK27,NON_RESIDENTIAL,189930,0.0
FRK27,SFH,150752,2758490.035743493
FRK28,MFH_HIGH,2216,541315.9871041306
FRK28,MFH_LOW,41444,2420364.3486471605
FRK28,NON_RESIDENTIAL,317673,0.0
FRK28,SFH,216932,3996708.835058955
FRL01,MFH_HIGH,144,40240.85493886071
FRL01,MFH_LOW,11463,596054.2413124978
FRL01,NON_RESIDENTIAL,110559,0.0
FRL01,SFH,94057,1400140.9266487581
FRL02,MFH_HIGH,441,130926.28817991614
FRL02,MFH_LOW,12297,644076.7672491039
FRL02,NON_RESIDENTIAL,75619,0.0
FRL02,SFH,82131,1203248.9629465186
FRL03,MFH_HIGH,8122,2556683.5720836357
FRL03,MFH_LOW,45965,3169784.5895314002
FRL03,NON_RESIDENTIAL,287376,0.0
FRL03,SFH,251350,3672128.63425544
FRL04,MFH_HIGH,8402,1933341.6360505482
FRL04,MFH_LOW,68097,4497713.008778254
FRL04,NON_RESIDENTIAL,714091,0.0
FRL04,SFH,392693,6564476.313986753
FRL05,MFH_HIGH,2510,599679.0788371324
FRL05,MFH_LOW,54615,3173759.509888636
FRL05,NON_RESIDENTIAL,571900,0.0
FRL05,SFH,378316,5937841.544316827
FRL06,MFH_HIGH,268,81566.62999283621
FRL06,MFH_LOW,27977,1681112.3666526203
FRL06,NON_RESIDENTIAL,306205,0.0
FRL06,SFH,198344,3578898.8982086284
FRM01,MFH_HIGH,884,207617.935727152
FRM01,MFH_LOW,9284,448218.63252371
FRM01,NON_RESIDENTIAL,74442,0.0
FRM01,SFH,77773,983604.2205350756
FRM02,MFH_HIGH,692,170198.42542820566
FRM02,MFH_LOW,10124,549816.4542679214
FRM02,NON_RESIDENTIAL,83442,0.0
FRM02,SFH,87136,1152024.776867556
