nuts_id,building_class,n_buildings,heat_demand_MWh
PL518,NON_RESIDENTIAL,238091,0.0
PL518,SFH,161613,3895667.0432332805
PL523,MFH_HIGH,52,25149.73776256375
PL523,MFH_LOW,9498,896762.4322068804
PL523,NON_RESIDENTIAL,124407,0.0
PL523,SFH,94945,2156128.7645850256
PL524,MFH_HIGH,209,161394.30746448573
PL524,MFH_LOW,11617,1232809.0340872006
PL524,NON_RESIDENTIAL,202287,0.0
PL524,SFH,166140,3675854.9291322893
PL613,MFH_HIGH,510,374298.5258833114
PL613,MFH_LOW,12702,1807163.6513894838
PL613,NON_RESIDENTIAL,144768,0.0
PL613,SFH,119732,2490518.1484322487
PL616,MFH_HIGH,41,22894.47108386989
PL616,MFH_LOW,5524,557151.3077048732
PL616,NON_RESIDENTIAL,147089,0.0
PL616,SFH,74321,1573324.95846174
PL617,MFH_HIGH,32,19087.163492414504
PL617,MFH_LOW,5038,541896.9112794627
PL617,NON_RESIDENTIAL,138981,0.0
PL617,SFH,75741,1540714.8420913115
PL618,MFH_LOW,1891,172048.51172299555
PL618,NON_RESIDENTIAL,98419,0.0
PL618,SFH,46990,968130.028832784
PL619,MFH_HIGH,40,33264.75125521394
PL619,MFH_LOW,4055,441769.4056548604
PL619,NON_RESIDENTIAL,143338,0.0
PL619,SFH,91900,1719534.6337833332
PL621,MFH_HIGH,36,38948.58493814497
PL621,MFH_LOW,8918,973648.362050217
PL621,NON_RESIDENTIAL,183005,0.0
PL621,SFH,93651,2092401.2117963205
PL622,MFH_HIGH,234,171663.7268780599
PL622,MFH_LOW,11040,1279648.9993942324
PL622,NON_RESIDENTIAL,200088,0.0
PL622,SFH,126031,2565222.479284831
PL623,MFH_HIGH,30,19377.427175895096
PL623,MFH_LOW,5459,646059.5869467963
PL623,NON_RESIDENTIAL,104996,0.0
PL623,SFH,68960,1215765.4793353097
PL633,MFH_HIGH,1077,948342.7908643138
PL633,MFH_LOW,19725,2545973.477510966
PL633,NON_RESIDENTIAL,67219,0.0
PL633,SFH,42099,951478.2773559971
PL634,MFH_HIGH,26,19037.498849853033
PL634,MFH_LOW,12351,1110128.4032510824
PL634,NON_RESIDENTIAL,205201,0.0
PL634,SFH,161793,3725976.336083542
PL636,MFH_HIGH,32,29889.759936881437
PL636,MFH_LOW,6006,680393.2514987023
PL636,NON_RESIDENTIAL,104085,0.0
PL636,SFH,64624,1411995.7959618373
PL637,MFH_HIGH,2,806.7939399604439
PL637,MFH_LOW,2457,249228.2852671345
PL637,NON_RESIDENTIAL,95916,0.0
PL637,SFH,57868,1215279.1490436692
PL638,MFH_HIGH,76,46423.3784756698
PL638,MFH_LOW,6543,733200.863669649
PL638,NON_RESIDENTIAL,126002,0.0
PL638,SFH,71871,1715661.7452328114
PL711,MFH_HIGH,1301,1071506.6651405205
PL711,MFH_LOW,14449,2444833.118021871
PL711,NON_RESIDENTIAL,58422,0.0
PL711,SFH,56722,1118488.2323737338
PL712,MFH_HIGH,39,29976.746038195375
PL712,MFH_LOW,6783,732717.953784536
PL712,NON_RESIDENTIAL,145712,0.0
PL712,SFH,124916,2498752.1351916287
PL713,MFH_HIGH,83,77067.50678541075
PL713,MFH_LOW,7284,847621.5007421213
PL713,NON_RESIDENTIAL,270920,0.0
PL713,SFH,189752,3676606.7815851048
PL714,MFH_HIGH,20,12335.688237519624
PL714,MFH_LOW,4965,508145.34084691777
PL714,NON_RESIDENTIAL,242621,0.0
PL714,SFH,164307,3051404.765728564
PL715,MFH_HIGH,37,18346.096536586196
PL715,MFH_LOW,5566,590126.2311616901
PL715,NON_RESIDENTIAL,190776,0.0
PL715,SFH,97415,1973224.3763544173
PL721,MFH_HIGH,290,222109.5198749646
PL721,MFH_LOW,7699,1089649.7237560241
PL721,NON_RESIDENTIAL,289362,0.0
PL721,SFH,183376,3612181.05995464
PL722,MFH_HIGH,1,1167.1974957643415
PL722,MFH_LOW,4827,400319.82737369725
PL722,NON_RESIDENTIAL,325322,0.0
PL722,SFH,162035,3213767.728360689
PL811,MFH_HIGH,5,1506.0365438316494
PL811,MFH_LOW,3969,431071.48922238813
PL811,NON_RESIDENTIAL,188483,0.0
PL811,SFH,106616,2032194.9221417774
PL812,MFH_HIGH,9,5562.599280891918
PL812,MFH_LOW,6168,679228.1318978665
PL812,NON_RESIDENTIAL,383168,0.0
PL812,SFH,169065,3352098.482184006
PL814,MFH_HIGH,451,324943.78721810895
PL814,MFH_LOW,13716,1644640.8628488777
PL814,NON_RESIDENTIAL,266017,0.0
PL814,SFH,137901,3004673.184945161
PL815,MFH_HIGH,65,37241.76599354485
PL815,MFH_LOW,4805,498534.40234371123
PL815,NON_RESIDENTIAL,302491,0.0
PL815,SFH,135923,2843738.104076461
PL821,MFH_HIGH,23,11865.861723917616
PL821,MFH_LOW,5207,512259.81967745716
PL821,NON_RESIDENTIAL,177320,0.0
PL821,SFH,143336,2967373.0106718065
PL822,MFH_HIGH,35,22758.178910130227
PL822,MFH_LOW,4483,497204.67331870936
PL822,NON_RESIDENTIAL,162375,0.0
PL822,SFH,107433,2222691.572840619
PL823,MFH_HIGH,429,371485.2988083862
PL823,MFH_LOW,7603,779931.9793352429
PL823,NON_RESIDENTIAL,235977,0.0
PL823,SFH,192546,4190440.0800583917
PL824,MFH_HIGH,61,39756.32477584939
PL824,MFH_LOW,6681,829632.6375745285
PL824,NON_RESIDENTIAL,247718,0.0
PL824,SFH,170911,3434310.8700798936
PL841,MFH_HIGH,453,343665.782896011
PL841,MFH_LOW,11538,1267986.0765630447
PL841,NON_RESIDENTIAL,156630,0.0
PL841,SFH,125051,2475508.729591914
PL842,MFH_HIGH,74,46545.49681388259
PL842,MFH_LOW,6944,588784.5635180223
PL842,NON_RESIDENTIAL,238207,0.0
PL842,SFH,149365,2859940.683082436
PL843,MFH_HIGH,56,40671.45721434403
PL843,MFH_LOW,3717,434599.73326081235
PL843,NON_RESIDENTIAL,147671,0.0
PL843,SFH,74683,1453874.628496499
PL911,MFH_HIGH,7116,6968192.600714689
PL911,MFH_LOW,39929,5703760.456150201
PL911,NON_RESIDENTIAL,86732,0.0
PL911,SFH,78679,2007209.7629778392
PL912,MFH_HIGH,162,111051.64716533378
PL912,MFH_LOW,18417,1507003.3959280977
PL912,NON_RESIDENTIAL,213819,0.0
PL912,SFH,209178,4872735.382743651
PL913,MFH_HIGH,194,156134.74550249559
PL913,MFH_LOW,21363,1810401.9797186656
PL913,NON_RESIDENTIAL,190428,0.0
PL913,SFH,209293,5023130.70900188
PL921,MFH_HIGH,199,163267.98204480807
PL921,MFH_LOW,7104,835809.1810908233
PL921,NON_RESIDENTIAL,320276,0.0
PL921,SFH,180427,3505837.866182544
PL922,MFH_HIGH,12,7503.243615561541
PL922,MFH_LOW,4487,431660.16032257484
PL922,NON_RESIDENTIAL,185703,0.0
PL922,SFH,101070,1925886.148915613
PL923,MFH_HIGH,66,42556.37812550913
PL923,MFH_LOW,4190,499412.38486424787
PL923,NON_RESIDENTIAL,130323,0.0
PL923,SFH,80186,1660098.1118670325
PL924,MFH_HIGH,23,13196.966625570658
PL924,MFH_LOW,7526,553919.1229844579
PL924,NON_RESIDENTIAL,215108,0.0
PL924,SFH,121619,2508130.2870408604
PL925,MFH_HIGH,51,32781.26276654911
PL925,MFH_LOW,7033,584418.4706847921
PL925,NON_RESIDENTIAL,272998,0.0
PL925,SFH,138770,2961537.913154401
PL926,MFH_HIGH,28,20892.27455470598
PL926,MFH_LOW,5104,485689.7862904685
PL926,NON_RESIDENTIAL,127087,0.0
PL926,SFH,80045,1828836.1783784858
