nuts3,building_class,building_count,total_footprint_m2,total_heated_area_m2,mean_floors,median_height_m,source
ES241,SFH,46596,4130722.9354858464,5830594.258171917,1.5538823074942054,6.8,EUBUCCO
ES242,MFH_HIGH,670,286138.84302964865,1776159.8185103904,6.870746268656716,15.9,EUBUCCO
ES242,MFH_LOW,52935,6708168.113479317,17465005.715025745,3.1657523377727403,9.6,EUBUCCO
ES242,NON_RESIDENTIAL,82298,17006496.268703233,0.0,1.2972393010765753,5.0,EUBUCCO
ES242,SFH,48392,3764120.984491136,5238810.554487554,1.521251446520086,6.7,EUBUCCO
ES243,MFH_HIGH,7223,4811136.062420382,35947394.45986347,8.116032119617888,21.2,EUBUCCO
ES243,MFH_LOW,72360,13227391.782321803,34593078.41677,3.1722816473189606,9.5,EUBUCCO
ES243,NON_RESIDENTIAL,125982,46114634.01661986,0.0,1.2542529885221698,5.2,EUBUCCO
ES243,SFH,125941,10064584.391300052,13592071.795959907,1.4764889908766803,6.5,EUBUCCO
ES300,MFH_HIGH,44414,31544543.324607432,226907770.0180751,7.987389111541407,21.7,EUBUCCO
ES300,MFH_LOW,237447,52437793.14930458,152248033.520666,3.3171983642665523,8.6,EUBUCCO
ES300,NON_RESIDENTIAL,173543,97295074.20793925,0.0,1.5277654529424984,5.7,EUBUCCO
ES300,SFH,351338,30380804.863160506,42357546.66617066,1.499183692057221,5.7,EUBUCCO
ES411,MFH_HIGH,457,360880.663665634,2009159.0349000115,6.4527352297593,18.6,EUBUCCO
ES411,MFH_LOW,28063,5140972.238717802,11561032.98654659,2.8830310373089123,8.5,EUBUCCO
ES411,NON_RESIDENTIAL,86200,13270413.40611774,0.0,1.1455174013921114,5.7,EUBUCCO
ES411,SFH,113895,9587544.060018765,12061360.772545433,1.4346424338206243,6.3,EUBUCCO
ES412,MFH_HIGH,3516,1910018.227179064,13344372.551741667,7.78188282138794,20.6,EUBUCCO
ES412,MFH_LOW,41986,7553888.942142055,18364540.420687865,3.005027866431668,8.4,EUBUCCO
ES412,NON_RESIDENTIAL,105335,30338093.87260693,0.0,1.2776427588171073,6.2,EUBUCCO
ES412,SFH,110708,9643915.215591166,13187030.283153359,1.5212766918379883,6.3,EUBUCCO
ES413,MFH_HIGH,3133,1757408.8186534592,11366139.632760102,7.272997127353974,18.6,EUBUCCO
ES413,MFH_LOW,48558,12533807.60675446,27278945.609714057,2.755008443510853,8.4,EUBUCCO
ES413,NON_RESIDENTIAL,168057,29428153.14052935,0.0,1.2421517699352005,5.6,EUBUCCO
ES413,SFH,207242,18579355.369173236,25434713.682878256,1.4977277771880215,6.2,EUBUCCO
ES414,MFH_HIGH,1255,661757.3971045732,4294000.316475618,7.283426294820718,18.6,EUBUCCO
ES414,MFH_LOW,13066,3846400.885735588,7903897.969966718,2.590609214755855,7.9,EUBUCCO
ES414,NON_RESIDENTIAL,51535,14214393.880682303,0.0,1.1863898321529058,5.7,EUBUCCO
ES414,SFH,63483,5755690.957818095,7522721.835507295,1.438197627711356,6.0,EUBUCCO
ES415,MFH_HIGH,2552,1329888.7826799364,8475359.775024312,7.3691222570532915,17.3,EUBUCCO
ES415,MFH_LOW,27095,8574925.645315884,19090845.61841117,2.702845543458203,8.7,EUBUCCO
ES415,NON_RESIDENTIAL,117927,22214447.341898292,0.0,1.1193195790616228,6.1,EUBUCCO
ES415,SFH,115083,11301589.719086027,13945432.0781555,1.412726466984698,6.6,EUBUCCO
