nuts_id,building_class,n_buildings,heat_demand_MWh
ES432,SFH,214637,1199986.419040925
ES511,MFH_HIGH,65129,6183879.096641754
ES511,MFH_LOW,261750,5752306.9375889
ES511,NON_RESIDENTIAL,183590,0.0
ES511,SFH,437268,2653685.272515577
ES512,MFH_HIGH,4562,447303.13139745855
ES512,MFH_LOW,83906,1871679.8461793025
ES512,NON_RESIDENTIAL,78494,0.0
ES512,SFH,178916,1169356.2476700165
ES513,MFH_HIGH,3551,376925.23490038095
ES513,MFH_LOW,77226,1519632.0030953074
ES513,NON_RESIDENTIAL,120909,0.0
ES513,SFH,49454,346965.8723242633
ES514,MFH_HIGH,7541,782700.7863281092
ES514,MFH_LOW,98011,1809224.2827098027
ES514,NON_RESIDENTIAL,125824,0.0
ES514,SFH,150312,846908.8122545242
ES521,MFH_HIGH,22750,2343521.085393757
ES521,MFH_LOW,111430,2744900.8280678494
ES521,NON_RESIDENTIAL,117726,0.0
ES521,SFH,418442,2321247.2875207644
ES522,MFH_HIGH,8258,1283121.7215078317
ES522,MFH_LOW,85158,1259739.066054909
ES522,NON_RESIDENTIAL,74122,0.0
ES522,SFH,109365,633918.6769661116
ES523,MFH_HIGH,33500,4168399.8034353014
ES523,MFH_LOW,158717,3257427.773265574
ES523,NON_RESIDENTIAL,189955,0.0
ES523,SFH,376821,2350880.977624274
ES531,MFH_HIGH,778,106749.61010073514
ES531,MFH_LOW,7279,238010.86266303915
ES531,NON_RESIDENTIAL,35031,0.0
ES531,SFH,26742,138484.1801399201
ES532,MFH_HIGH,7031,1181753.9130384098
ES532,MFH_LOW,62738,1775423.6204970167
ES532,NON_RESIDENTIAL,148898,0.0
ES532,SFH,186700,1188347.1610229712
ES533,MFH_HIGH,265,21779.909957168442
ES533,MFH_LOW,11568,221916.59935846733
ES533,NON_RESIDENTIAL,14803,0.0
ES533,SFH,24909,142917.0383309598
ES611,MFH_HIGH,3254,455081.5408406403
ES611,MFH_LOW,41916,988433.9339164532
ES611,NON_RESIDENTIAL,97132,0.0
ES611,SFH,163838,1037484.1497079309
ES612,MFH_HIGH,4043,615651.8746233289
ES612,MFH_LOW,66709,1662801.401740819
ES612,NON_RESIDENTIAL,101682,0.0
ES612,SFH,228365,1095812.5850892887
ES613,MFH_HIGH,2586,298202.39642563695
ES613,MFH_LOW,57791,1277364.5645072237
ES613,NON_RESIDENTIAL,88454,0.0
ES613,SFH,219877,1258889.8066490905
ES614,MFH_HIGH,4082,627367.6865162972
ES614,MFH_LOW,79014,1467914.1226968972
ES614,NON_RESIDENTIAL,117203,0.0
