nuts3,building_class,building_count,total_footprint_m2,total_heated_area_m2,mean_floors,median_height_m,source
CH032,MFH_HIGH,84,72459.66790816684,477606.44219207746,9.216666666666667,22.85,EUBUCCO
CH032,MFH_LOW,12147,4771772.521850008,10256324.595299533,2.396896353008973,9.3,EUBUCCO
CH032,NON_RESIDENTIAL,25146,6908393.377465017,0.0,1.4522429014554998,5.4,EUBUCCO
CH032,SFH,37113,4603434.708023064,6209411.196214744,1.5560935521245924,7.3,EUBUCCO
CH033,MFH_HIGH,272,234360.79994021295,1426913.2836036822,7.552205882352941,21.8,EUBUCCO
CH033,MFH_LOW,35119,13940489.050156988,27360758.106064424,2.201608815740767,8.0,EUBUCCO
CH033,NON_RESIDENTIAL,71967,19078567.395035014,0.0,1.3871816249114177,5.4,EUBUCCO
CH033,SFH,96624,12814586.717499217,17527465.5041059,1.5956046116906775,6.9,EUBUCCO
CH040,MFH_HIGH,1705,1734440.5536705984,9849136.644677883,6.831495601173021,17.7,EUBUCCO
CH040,MFH_LOW,71907,24729110.45662647,57687950.74656866,2.5959948266510913,10.5,EUBUCCO
CH040,NON_RESIDENTIAL,122822,27998456.13825403,0.0,1.4918206835908876,5.5,EUBUCCO
CH040,SFH,115954,13484931.544020027,18951473.951587167,1.6111397623195405,7.3,EUBUCCO
CH051,MFH_HIGH,9,3709.442649504562,24463.617659369036,7.933333333333334,27.1,EUBUCCO
CH051,MFH_LOW,3847,765244.3383124113,1519607.2009595188,2.3351702625422406,11.1,EUBUCCO
CH051,NON_RESIDENTIAL,14886,1653321.8589479045,0.0,1.4269985221013033,6.0,EUBUCCO
CH051,SFH,15778,1366705.119707357,1944372.2685204407,1.6343199391557865,7.6,EUBUCCO
CH052,MFH_HIGH,53,32281.41348889398,249217.6552407805,9.101886792452829,18.2,EUBUCCO
CH052,MFH_LOW,4309,1826881.8133410371,3656647.035537572,2.206033882571362,7.8,EUBUCCO
CH052,NON_RESIDENTIAL,8755,2355670.5796368835,0.0,1.3532724157624214,5.4,EUBUCCO
CH052,SFH,10325,1309842.3546294486,1727306.6298642869,1.5190799031476998,6.7,EUBUCCO
CH053,MFH_HIGH,12,2802.6405106122156,14378.799908383458,6.0,15.1,EUBUCCO
CH053,MFH_LOW,5310,991267.2450555192,1956101.0338813923,2.3757438794726933,11.4,EUBUCCO
CH053,NON_RESIDENTIAL,12553,1174473.6653015711,0.0,1.5486656576117264,6.7,EUBUCCO
CH053,SFH,17010,1667222.6606724027,2368304.4218484424,1.6496649029982362,7.8,EUBUCCO
CH054,MFH_LOW,1389,299704.63625020126,533450.9536324397,2.16508279337653,10.7,EUBUCCO
CH054,NON_RESIDENTIAL,7992,597636.9868511935,0.0,1.4908783783783783,6.3,EUBUCCO
CH054,SFH,8693,816073.5625803807,1153811.4748960363,1.6194524329920625,7.5,EUBUCCO
CH055,MFH_HIGH,227,121350.35750160571,693591.7999714392,6.949779735682819,19.4,EUBUCCO
CH055,MFH_LOW,34730,9126160.847559433,19538557.085556943,2.4552692196947885,11.0,EUBUCCO
CH055,NON_RESIDENTIAL,101425,16067607.711110884,0.0,1.4765107222085285,5.9,EUBUCCO
CH055,SFH,111260,11414772.346904632,16200963.524482349,1.644808556534244,7.7,EUBUCCO
CH056,MFH_HIGH,215,100660.8330435993,615987.7789904556,7.478604651162791,20.7,EUBUCCO
CH056,MFH_LOW,25047,5447074.701299425,11519923.666045636,2.4169601149838305,11.5,EUBUCCO
CH056,NON_RESIDENTIAL,56036,6449725.432270232,0.0,1.5147940609608108,6.2,EUBUCCO
CH056,SFH,88038,7618126.991323207,10843709.5372365,1.6027340466616689,7.8,EUBUCCO
CH057,MFH_HIGH,37,20819.10452378636,143425.4493834297,7.686486486486486,21.8,EUBUCCO
CH057,MFH_LOW,18052,6908580.6570465425,12098662.331889926,2.017111677376468,8.0,EUBUCCO
CH057,NON_RESIDENTIAL,36547,11017589.352790955,0.0,1.3471721345117247,5.5,EUBUCCO
CH057,SFH,45343,6043256.510999357,7890669.5513475,1.519720794830514,7.0,EUBUCCO
CH061,MFH_HIGH,374,373531.34793251666,2094461.6189790175,6.950802139037433,20.0,EUBUCCO
CH061,MFH_LOW,25628,9096161.2060802,18854823.067605745,2.3294755735913846,9.6,EUBUCCO
CH061,NON_RESIDENTIAL,45070,14053952.367152598,0.0,1.4794031506545373,6.0,EUBUCCO
CH061,SFH,41554,5428234.19789895,7586310.379224973,1.612920537132406,7.2,EUBUCCO
CH062,MFH_HIGH,25,6451.288118382647,35225.21086497475,6.52,17.6,EUBUCCO
CH062,MFH_LOW,2900,623813.7645015194,1307944.6478837768,2.4227241379310342,11.05,EUBUCCO
CH062,NON_RESIDENTIAL,9605,1214139.7410874441,0.0,1.4720666319625195,6.2,EUBUCCO
CH062,SFH,12649,1162663.401443778,1604697.772842156,1.5722744881018262,7.3,EUBUCCO
CH063,MFH_HIGH,40,20063.336365546897,117858.41851938002,7.305,17.549999999999997,EUBUCCO
CH063,MFH_LOW,13032,3132484.7060215506,6422494.872782726,2.3841083486801717,11.0,EUBUCCO
CH063,NON_RESIDENTIAL,31709,4019881.377467775,0.0,1.486268882651613,6.0,EUBUCCO
CH063,SFH,32786,3298801.093447793,4615166.450260118,1.6146373452083207,7.7,EUBUCCO
CH064,MFH_LOW,2647,820941.0024151278,1609601.6839947272,2.2398942198715526,10.1,EUBUCCO
CH064,NON_RESIDENTIAL,6203,1272126.271488352,0.0,1.4443495083024342,6.1,EUBUCCO
CH064,SFH,8594,1028422.7005343958,1418015.7968894988,1.586909471724459,7.2,EUBUCCO
CH065,MFH_HIGH,8,10270.533207127493,50485.92460346279,6.9,12.1,EUBUCCO
CH065,MFH_LOW,3514,1021311.2988671463,2184586.4130224255,2.421542401821286,10.7,EUBUCCO
CH065,NON_RESIDENTIAL,4014,1046690.2050495339,0.0,1.5178375685102143,6.2,EUBUCCO
CH065,SFH,5305,676278.4291273883,971418.4823535474,1.6626955702167767,7.6,EUBUCCO
CH066,MFH_HIGH,186,137432.38082823023,809216.7324825737,7.194086021505376,18.1,EUBUCCO
CH066,MFH_LOW,8443,2266136.002714067,5364891.392876184,2.5964467606301076,11.4,EUBUCCO
CH066,NON_RESIDENTIAL,15306,2843531.6026562005,0.0,1.6069253887364432,6.0,EUBUCCO
CH066,SFH,11135,1160908.4837372894,1654830.5425274265,1.6290974405029188,7.8,EUBUCCO
CH070,MFH_HIGH,403,261082.96907335578,1385839.5707241644,6.135980148883375,22.3,EUBUCCO
CH070,MFH_LOW,22170,8021677.1848632535,16870729.352395102,2.372079386558412,10.6,EUBUCCO
CH070,NON_RESIDENTIAL,24697,7776048.530074208,0.0,1.3872980523950276,5.3,EUBUCCO
CH070,SFH,117865,10458225.802027822,13951995.288693532,1.4772188520765281,7.0,EUBUCCO
