nuts_id,nuts_name,nuts_level,country,dwelling_share_basis,heat_MWh,heat_TWh
FR717,FR717,3,FR,0.0,4191000.0,4.191
FR718,FR718,3,FR,0.0,7007000.0,7.007
FR721,FR721,3,FR,0.0,3081000.0,3.081
FR722,FR722,3,FR,0.0,1600000.0,1.6
FR723,FR723,3,FR,0.0,2092000.0,2.092
FR724,FR724,3,FR,0.0,5816000.0,5.816
FR811,FR811,3,FR,0.0,2730000.0,2.73
FR812,FR812,3,FR,0.0,5002000.0,5.002
FR813,FR813,3,FR,0.0,7586000.0,7.586
FR814,FR814,3,FR,0.0,882000.0,0.882
FR815,FR815,3,FR,0.0,4356000.0,4.356
FR821,FR821,3,FR,0.0,1740000.0,1.74
FR822,FR822,3,FR,0.0,1613000.0,1.613
FR823,FR823,3,FR,0.0,9619000.0,9.619
FR824,FR824,3,FR,0.0,14536000.0,14.536
FR825,FR825,3,FR,0.0,7570000.0,7.57
FR826,FR826,3,FR,0.0,4361000.0,4.361
FR831,FR831,3,FR,0.0,832000.0,0.832
FR832,FR832,3,FR,0.0,1128000.0,1.128
FRA10,FRA10,3,FR,0.0,1786000.0,1.786
FRA20,FRA20,3,FR,0.0,1443000.0,1.443
FRA30,FRA30,3,FR,0.0,493000.0,0.493
FRA40,FRA40,3,FR,0.0,1864000.0,1.864
FRA50,FRA50,3,FR,0.0,627000.0,0.627
