nuts_id,building_class,n_buildings,heat_demand_MWh
NL341,MFH_LOW,2157,193334.25118474738
NL341,NON_RESIDENTIAL,60540,0.0
NL341,SFH,59507,898634.9502250227
NL342,MFH_HIGH,13,9646.940925437899
NL342,MFH_LOW,7233,531194.827129362
NL342,NON_RESIDENTIAL,125776,0.0
NL342,SFH,134832,1897849.3159533374
NL411,MFH_HIGH,81,57299.56929882703
NL411,MFH_LOW,19637,1372867.9260665895
NL411,NON_RESIDENTIAL,223078,0.0
NL411,SFH,239175,3600181.518172732
NL412,MFH_HIGH,51,61212.56131337458
NL412,MFH_LOW,14960,1044755.0179676933
NL412,NON_RESIDENTIAL,165622,0.0
NL412,SFH,181373,2670835.2200965965
NL413,MFH_HIGH,87,45300.81110728715
NL413,MFH_LOW,18530,1490363.0201087713
NL413,NON_RESIDENTIAL,228029,0.0
NL413,SFH,255725,3877686.8383554136
NL414,MFH_HIGH,175,157152.20566894562
NL414,MFH_LOW,20288,1552012.4621617028
NL414,NON_RESIDENTIAL,273925,0.0
NL414,SFH,294831,4558711.316277531
NL421,MFH_HIGH,46,28621.864119207414
NL421,MFH_LOW,8064,641352.5845475838
NL421,NON_RESIDENTIAL,118679,0.0
NL421,SFH,115788,1835599.460139649
NL422,MFH_HIGH,25,15928.26644259861
NL422,MFH_LOW,7330,621445.4030854788
NL422,NON_RESIDENTIAL,80859,0.0
NL422,SFH,97390,1692230.6317946222
NL423,MFH_HIGH,97,73492.47517232763
NL423,MFH_LOW,21155,1570606.2358921994
NL423,NON_RESIDENTIAL,169463,0.0
NL423,SFH,220601,3890875.1122603836
