nuts3,building_class,building_count,total_footprint_m2,total_heated_area_m2,mean_floors,median_height_m,source
DE111,MFH_HIGH,1371,554619.1944824393,3508436.238997554,7.52071480671043,16.2,EUBUCCO
DE111,MFH_LOW,34513,6492564.91349823,17877935.44220508,3.1232868774085127,11.7,EUBUCCO
DE111,NON_RESIDENTIAL,80645,11384548.523199966,0.0,1.529747659495319,5.5,EUBUCCO
DE111,SFH,62142,5196306.452449478,7699347.098857508,1.7072623990215956,8.6,EUBUCCO
DE112,MFH_HIGH,436,295211.4565316567,2092968.1085719264,8.226605504587157,16.9,EUBUCCO
DE112,MFH_LOW,12610,3188851.5158953913,7645357.333984629,2.8109199048374305,10.4,EUBUCCO
DE112,NON_RESIDENTIAL,103404,12398967.488908544,0.0,1.2369811612703572,5.0,EUBUCCO
DE112,SFH,88427,8589582.563504733,11484693.576757157,1.5722799597408033,7.9,EUBUCCO
DE113,MFH_HIGH,260,132887.27045465482,807692.6229784008,7.128846153846154,15.850000000000001,EUBUCCO
DE113,MFH_LOW,18190,4660255.804465654,10906760.07568441,2.7031061022539857,10.9,EUBUCCO
DE113,NON_RESIDENTIAL,124955,14433585.322008394,0.0,1.2313296786843262,5.0,EUBUCCO
DE113,SFH,118470,11694915.178402338,15817497.223238332,1.5820655018148053,8.1,EUBUCCO
DE114,MFH_HIGH,40,37483.110480642135,228801.6264017418,7.1975,18.2,EUBUCCO
DE114,MFH_LOW,8292,2160905.9926120755,4569100.853153906,2.5199348769898697,10.6,EUBUCCO
DE114,NON_RESIDENTIAL,80089,8854676.945613474,0.0,1.226977487545106,4.9,EUBUCCO
DE114,SFH,65837,6944087.814576775,9105818.59147016,1.522813919224752,7.9,EUBUCCO
DE115,MFH_HIGH,222,114057.94871775161,900523.0125983715,8.240540540540541,15.8,EUBUCCO
DE115,MFH_LOW,18043,4915562.788898027,11369379.653554263,2.6644294186110957,10.8,EUBUCCO
DE115,NON_RESIDENTIAL,128837,16365131.122621922,0.0,1.232109564798932,4.8,EUBUCCO
DE115,SFH,119533,11692341.44873079,15550613.294815369,1.5506897676792184,8.0,EUBUCCO
DE116,MFH_HIGH,145,80035.79298380701,538221.483188214,8.22896551724138,16.9,EUBUCCO
DE116,MFH_LOW,13074,3673702.24810517,7844937.678887477,2.5024170108612513,10.8,EUBUCCO
DE116,NON_RESIDENTIAL,118609,12593511.455290774,0.0,1.2188400542960482,4.8,EUBUCCO
DE116,SFH,111903,10816574.024329081,14093016.3836464,1.5006032009865686,8.2,EUBUCCO
DE117,MFH_HIGH,123,84761.38575430583,586447.9690845126,7.555284552845528,17.4,EUBUCCO
DE117,MFH_LOW,4940,1207131.1983273935,3102273.2012902102,2.97251012145749,11.6,EUBUCCO
DE117,NON_RESIDENTIAL,28241,4550773.121521791,0.0,1.3294536312453524,4.9,EUBUCCO
DE117,SFH,20019,1831247.3522214429,2520723.6754961195,1.5845296967880513,7.9,EUBUCCO
DE118,MFH_HIGH,18,10819.031664935437,61483.92753326605,6.266666666666667,16.65,EUBUCCO
DE118,MFH_LOW,7053,2170349.0634912644,3892056.5780780446,2.101361122926414,9.6,EUBUCCO
DE118,NON_RESIDENTIAL,138479,15092840.317779424,0.0,1.1732450407643038,4.6,EUBUCCO
DE118,SFH,104906,11273681.385632796,13684860.087300168,1.4146264274684002,7.2,EUBUCCO
DE119,MFH_HIGH,4,994.6273255312165,6096.918537341919,7.0,14.55,EUBUCCO
DE119,MFH_LOW,3562,1150402.609478895,1912143.2172097422,1.9900056148231329,9.6,EUBUCCO
DE119,NON_RESIDENTIAL,49911,6712234.616699612,0.0,1.1589429183947426,4.9,EUBUCCO
DE119,SFH,40847,4550409.2958248835,5377261.515995137,1.368923054324675,7.7,EUBUCCO
DE11A,MFH_HIGH,17,7096.799424525563,41617.33521752601,6.652941176470588,18.1,EUBUCCO
DE11A,MFH_LOW,6758,2345434.4543304374,3738697.513030595,1.9098697839597514,10.1,EUBUCCO
DE11A,NON_RESIDENTIAL,99887,12465831.918515716,0.0,1.167224964209557,5.0,EUBUCCO
