nuts_id,building_class,n_buildings,heat_demand_MWh
ITF21,MFH_LOW,7235,516954.0056810178
ITF21,NON_RESIDENTIAL,13368,0.0
ITF21,SFH,26303,383273.16047881247
ITF22,MFH_HIGH,95,41544.1057846731
ITF22,MFH_LOW,16880,1285115.3737146086
ITF22,NON_RESIDENTIAL,45572,0.0
ITF22,SFH,42656,691152.0281743915
ITF31,MFH_HIGH,321,154817.76201639522
ITF31,MFH_LOW,59292,6268102.046801971
ITF31,NON_RESIDENTIAL,54666,0.0
ITF31,SFH,109768,1856974.1414203371
ITF32,MFH_HIGH,275,110483.02957271687
ITF32,MFH_LOW,21426,1495457.195263978
ITF32,NON_RESIDENTIAL,58226,0.0
ITF32,SFH,52740,899759.5369948611
ITF33,MFH_HIGH,8778,3382052.6013604994
ITF33,MFH_LOW,122062,15304854.726192005
ITF33,NON_RESIDENTIAL,70994,0.0
ITF33,SFH,230743,3774820.8067158842
ITF34,MFH_HIGH,551,237500.3760671476
ITF34,MFH_LOW,29785,2322557.974167881
ITF34,NON_RESIDENTIAL,62527,0.0
ITF34,SFH,73860,1334007.3940612024
ITF35,MFH_HIGH,1701,703071.1344930547
ITF35,MFH_LOW,64664,5609285.290113755
ITF35,NON_RESIDENTIAL,85378,0.0
ITF35,SFH,188301,2947295.637596751
ITF43,MFH_HIGH,817,712152.6350201857
ITF43,MFH_LOW,25173,4393545.924195414
ITF43,NON_RESIDENTIAL,167140,0.0
ITF43,SFH,50014,1195613.5615747017
ITF44,MFH_HIGH,254,225020.80179408868
ITF44,MFH_LOW,18661,4327687.103518387
ITF44,NON_RESIDENTIAL,157170,0.0
ITF44,SFH,43326,943395.0850263789
ITF45,MFH_HIGH,368,154711.42656298404
ITF45,MFH_LOW,65154,12058408.984448045
ITF45,NON_RESIDENTIAL,312956,0.0
ITF45,SFH,93699,2156909.0237189657
ITF46,MFH_HIGH,686,452657.1821265909
ITF46,MFH_LOW,25357,4157084.5279521532
ITF46,NON_RESIDENTIAL,158677,0.0
ITF46,SFH,38587,687248.3560682286
ITF47,MFH_HIGH,1662,1275914.8291151142
ITF47,MFH_LOW,41114,7808810.011386585
ITF47,NON_RESIDENTIAL,281578,0.0
ITF47,SFH,49365,1108150.6193634053
ITF48,MFH_HIGH,510,432973.36594451556
ITF48,MFH_LOW,10105,2380541.1632127645
ITF48,NON_RESIDENTIAL,66319,0.0
ITF48,SFH,12764,239068.3219145809
ITF51,MFH_HIGH,333,75841.55068319729
ITF51,MFH_LOW,39943,1858430.3318762404
ITF51,NON_RESIDENTIAL,72273,0.0
ITF51,SFH,236088,2575360.8089869427
ITF52,MFH_HIGH,71,13870.020294785714
ITF52,MFH_LOW,21814,1006378.397768531
ITF52,NON_RESIDENTIAL,74617,0.0
ITF52,SFH,60726,775872.7449670872
ITF61,MFH_HIGH,40,18130.150578072687
ITF61,MFH_LOW,58621,4179022.6205488592
ITF61,NON_RESIDENTIAL,38910,0.0
ITF61,SFH,177966,3121733.354175896
ITF62,MFH_HIGH,14,5747.014529762087
