nuts_id,country,building_type,heat_2015_MWh,hp_feasibility,dh_feasibility
DE11A,DE,MFH_HIGH,217419.22414868404,0.5,0.8
DE11A,DE,OTHER,1220048.7563926654,0.6,0.4
DE11A,DE,SFH,380532.0194586504,0.9,0.3
DE11B,DE,MFH_HIGH,147064.65925110556,0.5,0.8
DE11B,DE,OTHER,876833.1112527277,0.6,0.4
DE11B,DE,SFH,282102.2294961667,0.9,0.3
DE11C,DE,MFH_HIGH,159821.30153161715,0.5,0.8
DE11C,DE,OTHER,860647.5075698929,0.6,0.4
DE11C,DE,SFH,261531.19089848996,0.9,0.3
DE11D,DE,MFH_HIGH,360649.3134152867,0.5,0.8
DE11D,DE,OTHER,2027480.6113693505,0.6,0.4
DE11D,DE,SFH,631870.0752153632,0.9,0.3
DE121,DE,MFH_HIGH,123374.76464476522,0.5,0.8
DE121,DE,OTHER,380441.1598727895,0.6,0.4
DE121,DE,SFH,63184.07548244527,0.9,0.3
DE122,DE,MFH_HIGH,779525.2199459072,0.5,0.8
DE122,DE,OTHER,1993841.981883608,0.6,0.4
DE122,DE,SFH,205632.79817048527,0.9,0.3
DE123,DE,MFH_HIGH,527877.248433998,0.5,0.8
DE123,DE,OTHER,2675576.001379231,0.6,0.4
DE123,DE,SFH,788546.7501867709,0.9,0.3
DE124,DE,MFH_HIGH,292169.52189687884,0.5,0.8
DE124,DE,OTHER,1321979.223762025,0.6,0.4
DE124,DE,SFH,357851.25434109644,0.9,0.3
DE125,DE,MFH_HIGH,384258.1559506239,0.5,0.8
DE125,DE,OTHER,983305.7116123198,0.6,0.4
DE125,DE,SFH,94436.13243705638,0.9,0.3
DE126,DE,MFH_HIGH,767340.6471836392,0.5,0.8
DE126,DE,OTHER,1936566.647121919,0.6,0.4
DE126,DE,SFH,181092.7056944417,0.9,0.3
DE127,DE,MFH_HIGH,129723.67621730216,0.5,0.8
DE127,DE,OTHER,936614.92274474,0.6,0.4
DE127,DE,SFH,330661.4010379576,0.9,0.3
DE128,DE,MFH_HIGH,774363.8066736805,0.5,0.8
DE128,DE,OTHER,3434739.567818435,0.6,0.4
DE128,DE,SFH,915896.6255078842,0.9,0.3
DE129,DE,MFH_HIGH,283622.0884394133,0.5,0.8
DE129,DE,OTHER,769227.8341785336,0.6,0.4
DE129,DE,SFH,93150.0773820532,0.9,0.3
DE12A,DE,MFH_HIGH,207671.77026482543,0.5,0.8
DE12A,DE,OTHER,1004083.843082671,0.6,0.4
DE12A,DE,SFH,282244.3866525036,0.9,0.3
DE12B,DE,MFH_HIGH,196789.99781640607,0.5,0.8
DE12B,DE,OTHER,1247214.117927306,0.6,0.4
DE12B,DE,SFH,414995.88425628777,0.9,0.3
DE12C,DE,MFH_HIGH,158917.5142216859,0.5,0.8
DE12C,DE,OTHER,786637.6055852439,0.6,0.4
DE12C,DE,SFH,222444.8801930702,0.9,0.3
DE131,DE,MFH_HIGH,586995.1580334894,0.5,0.8
DE131,DE,OTHER,1442931.5560200296,0.6,0.4
DE131,DE,SFH,120073.28594648105,0.9,0.3
DE132,DE,MFH_HIGH,383355.990404403,0.5,0.8
DE132,DE,OTHER,1580622.9934132325,0.6,0.4
DE132,DE,SFH,380021.0161823644,0.9,0.3
DE133,DE,MFH_HIGH,213533.92233646484,0.5,0.8
DE133,DE,OTHER,885544.6112000617,0.6,0.4
DE133,DE,SFH,217921.46646347345,0.9,0.3
DE134,DE,MFH_HIGH,571379.4436821755,0.5,0.8
DE134,DE,OTHER,2607768.8245810983,0.6,0.4
DE134,DE,SFH,698851.7317367261,0.9,0.3
DE135,DE,MFH_HIGH,148140.07745897348,0.5,0.8
DE135,DE,OTHER,907066.5821518708,0.6,0.4
DE135,DE,SFH,291793.3403891557,0.9,0.3
DE136,DE,MFH_HIGH,363355.6552055819,0.5,0.8
DE136,DE,OTHER,1416874.7031599511,0.6,0.4
DE136,DE,SFH,325769.6416344668,0.9,0.3
DE137,DE,MFH_HIGH,168333.75764451947,0.5,0.8
DE137,DE,OTHER,899509.2010958298,0.6,0.4
DE137,DE,SFH,271157.0412596508,0.9,0.3
DE138,DE,MFH_HIGH,515945.570248535,0.5,0.8
DE138,DE,OTHER,1714198.2632284951,0.6,0.4
DE138,DE,SFH,322856.1665229698,0.9,0.3
DE139,DE,MFH_HIGH,368484.56245983153,0.5,0.8
DE139,DE,OTHER,1330664.4981903054,0.6,0.4
DE139,DE,SFH,284850.939349863,0.9,0.3
DE13A,DE,MFH_HIGH,239416.37558529936,0.5,0.8
DE13A,DE,OTHER,1029378.3367711048,0.6,0.4
DE13A,DE,SFH,258205.28764359595,0.9,0.3
DE141,DE,MFH_HIGH,420302.712291373,0.5,0.8
DE141,DE,OTHER,1911436.0554112475,0.6,0.4
DE141,DE,SFH,513261.23229737935,0.9,0.3
DE142,DE,MFH_HIGH,333390.0381813327,0.5,0.8
DE142,DE,OTHER,1342838.6359855216,0.6,0.4
DE142,DE,SFH,325771.32583314576,0.9,0.3
DE143,DE,MFH_HIGH,185831.3686077446,0.5,0.8
DE143,DE,OTHER,1256552.669228495,0.6,0.4
DE143,DE,SFH,426615.96216376,0.9,0.3
DE144,DE,MFH_HIGH,300665.05009190616,0.5,0.8
DE144,DE,OTHER,875391.5348939123,0.6,0.4
DE144,DE,SFH,129943.41501418156,0.9,0.3
DE145,DE,MFH_HIGH,174872.92754249595,0.5,0.8
DE145,DE,OTHER,1196644.8947478607,0.6,0.4
DE145,DE,SFH,409482.1777096432,0.9,0.3
DE146,DE,MFH_HIGH,184728.0547620684,0.5,0.8
DE146,DE,OTHER,1241469.7771364436,0.6,0.4
DE146,DE,SFH,419802.1681014879,0.9,0.3
DE147,DE,MFH_HIGH,344436.04481861833,0.5,0.8
DE147,DE,OTHER,1264491.8170590186,0.6,0.4
DE147,DE,SFH,271072.13812236325,0.9,0.3
DE148,DE,MFH_HIGH,393271.4165235332,0.5,0.8
DE148,DE,OTHER,1859643.4986891989,0.6,0.4
DE148,DE,SFH,505085.084787268,0.9,0.3
DE149,DE,MFH_HIGH,133536.6054566641,0.5,0.8
DE149,DE,OTHER,879169.7472576044,0.6,0.4
DE149,DE,SFH,291293.6472857315,0.9,0.3
DE211,DE,MFH_HIGH,251250.72263077935,0.5,0.8
DE211,DE,OTHER,833110.5053709954,0.6,0.4
DE211,DE,SFH,160638.77199822533,0.9,0.3
DE212,DE,MFH_HIGH,4323475.540483518,0.5,0.8
DE212,DE,OTHER,10017447.736901572,0.6,0.4
DE212,DE,SFH,619076.7226149093,0.9,0.3
DE213,DE,MFH_HIGH,144223.06396094078,0.5,0.8
DE213,DE,OTHER,412713.33515763393,0.6,0.4
DE213,DE,SFH,58063.600881425264,0.9,0.3
DE214,DE,MFH_HIGH,129813.93951360212,0.5,0.8
DE214,DE,OTHER,692772.1587446025,0.6,0.4
DE214,DE,SFH,209413.90174179536,0.9,0.3
DE215,DE,MFH_HIGH,195484.74701376323,0.5,0.8
DE215,DE,OTHER,725681.3390582665,0.6,0.4
DE215,DE,SFH,155833.91392797028,0.9,0.3
DE216,DE,MFH_HIGH,189378.39065768648,0.5,0.8
DE216,DE,OTHER,765790.9762198379,0.6,0.4
DE216,DE,SFH,178830.63312247556,0.9,0.3
DE217,DE,MFH_HIGH,189390.35240432963,0.5,0.8
DE217,DE,OTHER,851198.0795640091,0.6,0.4
DE217,DE,SFH,227411.56803166124,0.9,0.3
DE218,DE,MFH_HIGH,174549.44881780283,0.5,0.8
DE218,DE,OTHER,820407.85396974,0.6,0.4
DE218,DE,SFH,225042.69721245716,0.9,0.3
DE219,DE,MFH_HIGH,84107.69230769231,0.5,0.8
DE219,DE,OTHER,809024.6153846155,0.6,0.4
DE219,DE,SFH,313867.6923076923,0.9,0.3
DE21A,DE,MFH_HIGH,147665.78434003177,0.5,0.8
DE21A,DE,OTHER,802058.3350859,0.6,0.4
DE21A,DE,SFH,244275.8805740683,0.9,0.3
DE21B,DE,MFH_HIGH,261540.3083143796,0.5,0.8
DE21B,DE,OTHER,1103710.3024176564,0.6,0.4
DE21B,DE,SFH,279749.38926796394,0.9,0.3
DE21C,DE,MFH_HIGH,318200.44768896897,0.5,0.8
DE21C,DE,OTHER,1277741.6229022,0.6,0.4
DE21C,DE,SFH,310057.9294088308,0.9,0.3
DE21D,DE,MFH_HIGH,170527.85387814723,0.5,0.8
DE21D,DE,OTHER,589889.4588320813,0.6,0.4
DE21D,DE,SFH,112582.68728977154,0.9,0.3
DE21E,DE,MFH_HIGH,119806.5003282994,0.5,0.8
DE21E,DE,OTHER,747767.6734515211,0.6,0.4
DE21E,DE,SFH,244425.82622017947,0.9,0.3
DE21F,DE,MFH_HIGH,149277.0276488608,0.5,0.8
DE21F,DE,OTHER,650020.3783805104,0.6,0.4
DE21F,DE,SFH,160702.59397062886,0.9,0.3
DE21G,DE,MFH_HIGH,123380.40359455752,0.5,0.8
DE21G,DE,OTHER,682351.9916731835,0.6,0.4
DE21G,DE,SFH,209267.6047322589,0.9,0.3
DE21H,DE,MFH_HIGH,758730.6868659222,0.5,0.8
DE21H,DE,OTHER,2713219.409852315,0.6,0.4
DE21H,DE,SFH,574049.9032817625,0.9,0.3
DE21I,DE,MFH_HIGH,83911.62228427433,0.5,0.8
DE21I,DE,OTHER,602476.9563440714,0.6,0.4
DE21I,DE,SFH,210611.4213716543,0.9,0.3
DE21J,DE,MFH_HIGH,109431.89007000258,0.5,0.8
DE21J,DE,OTHER,767678.2784547576,0.6,0.4
DE21J,DE,SFH,266889.83147523983,0.9,0.3
DE21K,DE,MFH_HIGH,311482.03078091564,0.5,0.8
DE21K,DE,OTHER,1595124.652957749,0.6,0.4
DE21K,DE,SFH,457393.316261335,0.9,0.3
DE21L,DE,MFH_HIGH,199228.39198715644,0.5,0.8
DE21L,DE,OTHER,900594.3469004325,0.6,0.4
DE21L,DE,SFH,241177.261112411,0.9,0.3
DE21M,DE,MFH_HIGH,219876.09759939095,0.5,0.8
DE21M,DE,OTHER,1146563.6940465723,0.6,0.4
DE21M,DE,SFH,332560.20835403685,0.9,0.3
DE21N,DE,MFH_HIGH,158395.12360665153,0.5,0.8
DE21N,DE,OTHER,842243.6464258846,0.6,0.4
DE21N,DE,SFH,248361.22996746385,0.9,0.3
DE221,DE,MFH_HIGH,150507.77892309305,0.5,0.8
DE221,DE,OTHER,470353.2661867989,0.6,0.4
DE221,DE,SFH,80138.95489010797,0.9,0.3
DE222,DE,MFH_HIGH,125470.95761381475,0.5,0.8
DE222,DE,OTHER,385682.3472094408,0.6,0.4
DE222,DE,SFH,63846.69517674443,0.9,0.3
DE223,DE,MFH_HIGH,95153.6775561438,0.5,0.8
DE223,DE,OTHER,319682.47949686844,0.6,0.4
DE223,DE,SFH,62163.84294698778,0.9,0.3
DE224,DE,MFH_HIGH,128603.83588236698,0.5,0.8
DE224,DE,OTHER,807815.0401383294,0.6,0.4
DE224,DE,SFH,264581.12397930364,0.9,0.3
DE225,DE,MFH_HIGH,56434.70724029381,0.5,0.8
DE225,DE,OTHER,545877.0367261281,0.6,0.4
DE225,DE,SFH,208688.2560335782,0.9,0.3
DE226,DE,MFH_HIGH,103136.06613847744,0.5,0.8
DE226,DE,OTHER,730033.7581811919,0.6,0.4
DE226,DE,SFH,254830.1756803307,0.9,0.3
DE227,DE,MFH_HIGH,109056.41114596634,0.5,0.8
DE227,DE,OTHER,956640.2535492084,0.6,0.4
DE227,DE,SFH,359303.33530482545,0.9,0.3
DE228,DE,MFH_HIGH,152913.15408326214,0.5,0.8
DE228,DE,OTHER,1220370.074646266,0.6,0.4
DE228,DE,SFH,441716.771270472,0.9,0.3
DE229,DE,MFH_HIGH,74771.0472407765,0.5,0.8
DE229,DE,OTHER,554282.9648666803,0.6,0.4
DE229,DE,SFH,193945.9878925432,0.9,0.3
DE22A,DE,MFH_HIGH,88142.51190324423,0.5,0.8
DE22A,DE,OTHER,787916.1701207785,0.6,0.4
DE22A,DE,SFH,293941.3179759774,0.9,0.3
DE22B,DE,MFH_HIGH,46748.57696056742,0.5,0.8
DE22B,DE,OTHER,615586.9942013846,0.6,0.4
DE22B,DE,SFH,254664.428838048,0.9,0.3
DE22C,DE,MFH_HIGH,69521.45325237345,0.5,0.8
DE22C,DE,OTHER,597571.0020463619,0.6,0.4
DE22C,DE,SFH,222907.54470126476,0.9,0.3
DE231,DE,MFH_HIGH,90914.51053520093,0.5,0.8
DE231,DE,OTHER,300236.231484817,0.6,0.4
DE231,DE,SFH,56849.25797998206,0.9,0.3
DE232,DE,MFH_HIGH,388492.30089398,0.5,0.8
DE232,DE,OTHER,993648.407491757,0.6,0.4
DE232,DE,SFH,102859.29161426288,0.9,0.3
DE233,DE,MFH_HIGH,102716.69941604628,0.5,0.8
DE233,DE,OTHER,325441.8052749564,0.6,0.4
DE233,DE,SFH,56841.49530899731,0.9,0.3
DE234,DE,MFH_HIGH,84747.34661354581,0.5,0.8
DE234,DE,OTHER,692786.9450199202,0.6,0.4
DE234,DE,SFH,254465.70836653383,0.9,0.3
DE235,DE,MFH_HIGH,92215.1026911724,0.5,0.8
DE235,DE,OTHER,864710.4529877669,0.6,0.4
DE235,DE,SFH,329074.44432106067,0.9,0.3
DE236,DE,MFH_HIGH,98518.0742397561,0.5,0.8
DE236,DE,OTHER,839621.7498623852,0.6,0.4
DE236,DE,SFH,310860.1758978587,0.9,0.3
DE237,DE,MFH_HIGH,73942.62311986141,0.5,0.8
DE237,DE,OTHER,638245.0298347403,0.6,0.4
DE237,DE,SFH,238812.3470453983,0.9,0.3
DE238,DE,MFH_HIGH,156976.4350993537,0.5,0.8
DE238,DE,OTHER,1174157.686367717,0.6,0.4
DE238,DE,SFH,421865.8785329293,0.9,0.3
DE239,DE,MFH_HIGH,127193.57118481744,0.5,0.8
DE239,DE,OTHER,989220.9508922184,0.6,0.4
DE239,DE,SFH,357585.4779229643,0.9,0.3
DE23A,DE,MFH_HIGH,69289.99982291169,0.5,0.8
DE23A,DE,OTHER,525927.5088986878,0.6,0.4
DE23A,DE,SFH,186782.49127840053,0.9,0.3
DE241,DE,MFH_HIGH,187831.02738517636,0.5,0.8
DE241,DE,OTHER,514937.8158508616,0.6,0.4
DE241,DE,SFH,64231.15676396213,0.9,0.3
DE242,DE,MFH_HIGH,193156.050955414,0.5,0.8
DE242,DE,OTHER,546547.7707006369,0.6,0.4
DE242,DE,SFH,75296.17834394904,0.9,0.3
DE243,DE,MFH_HIGH,103673.37925788184,0.5,0.8
DE243,DE,OTHER,340106.9647536134,0.6,0.4
DE243,DE,SFH,63219.655988504775,0.9,0.3
DE244,DE,MFH_HIGH,120519.3206326384,0.5,0.8
DE244,DE,OTHER,363200.491681216,0.6,0.4
DE244,DE,SFH,57280.18768614563,0.9,0.3
DE245,DE,MFH_HIGH,126543.26964756094,0.5,0.8
DE245,DE,OTHER,904225.089749147,0.6,0.4
DE245,DE,SFH,317231.6406032921,0.9,0.3
DE246,DE,MFH_HIGH,90420.04544873611,0.5,0.8
DE246,DE,OTHER,722705.7054061552,0.6,0.4
DE246,DE,SFH,263874.2491451086,0.9,0.3
DE247,DE,MFH_HIGH,89022.3116449883,0.5,0.8
DE247,DE,OTHER,582696.2160706673,0.6,0.4
DE247,DE,SFH,196281.4722843445,0.9,0.3
DE248,DE,MFH_HIGH,109872.60797789908,0.5,0.8
DE248,DE,OTHER,727972.6630056375,0.6,0.4
DE248,DE,SFH,247154.7290164634,0.9,0.3
DE249,DE,MFH_HIGH,101359.61946667472,0.5,0.8
DE249,DE,OTHER,732727.783440476,0.6,0.4
DE249,DE,SFH,255912.5970928492,0.9,0.3
DE24A,DE,MFH_HIGH,54442.4146879775,0.5,0.8
DE24A,DE,OTHER,508163.43042856106,0.6,0.4
DE24A,DE,SFH,193394.15488346145,0.9,0.3
DE24B,DE,MFH_HIGH,79466.56395262314,0.5,0.8
DE24B,DE,OTHER,522485.1662829481,0.6,0.4
DE24B,DE,SFH,176048.26976442884,0.9,0.3
DE24C,DE,MFH_HIGH,68412.23860212126,0.5,0.8
DE24C,DE,OTHER,481268.8834448408,0.6,0.4
DE24C,DE,SFH,166318.87795303794,0.9,0.3
DE24D,DE,MFH_HIGH,108557.84841493634,0.5,0.8
DE24D,DE,OTHER,570926.4718448261,0.6,0.4
DE24D,DE,SFH,170515.67974023754,0.9,0.3
DE251,DE,MFH_HIGH,84829.82859563395,0.5,0.8
DE251,DE,OTHER,301368.8597751925,0.6,0.4
DE251,DE,SFH,62801.31162917354,0.9,0.3
DE252,DE,MFH_HIGH,274099.4835115078,0.5,0.8
DE252,DE,OTHER,766124.7374708691,0.6,0.4
DE252,DE,SFH,104775.77901762302,0.9,0.3
DE253,DE,MFH_HIGH,285924.9607600836,0.5,0.8
DE253,DE,OTHER,768505.769484908,0.6,0.4
DE253,DE,SFH,92569.26975500844,0.9,0.3
DE254,DE,MFH_HIGH,1384237.248168588,0.5,0.8
DE254,DE,OTHER,3533740.8695447613,0.6,0.4
DE254,DE,SFH,352021.8822866508,0.9,0.3
DE255,DE,MFH_HIGH,66064.85992691839,0.5,0.8
DE255,DE,OTHER,261801.1571254568,0.6,0.4
DE255,DE,SFH,62133.98294762484,0.9,0.3
DE256,DE,MFH_HIGH,144713.52094322615,0.5,0.8
DE256,DE,OTHER,1179033.7447898537,0.6,0.4
DE256,DE,SFH,429252.7342669201,0.9,0.3
DE257,DE,MFH_HIGH,128692.50008856769,0.5,0.8
DE257,DE,OTHER,842227.9377900591,0.6,0.4
DE257,DE,SFH,285079.56212137314,0.9,0.3
DE258,DE,MFH_HIGH,150085.080584587,0.5,0.8
DE258,DE,OTHER,740833.3208146447,0.6,0.4
DE258,DE,SFH,215081.5986007683,0.9,0.3
DE259,DE,MFH_HIGH,204245.09078479835,0.5,0.8
DE259,DE,OTHER,1113981.8918695585,0.6,0.4
DE259,DE,SFH,342773.0173456433,0.9,0.3
DE25A,DE,MFH_HIGH,81520.07914383146,0.5,0.8
DE25A,DE,OTHER,642249.8337520924,0.6,0.4
DE25A,DE,SFH,231230.0871040761,0.9,0.3
DE25B,DE,MFH_HIGH,116576.5481946302,0.5,0.8
DE25B,DE,OTHER,818890.1964818434,0.6,0.4
DE25B,DE,SFH,285533.2553235264,0.9,0.3
DE25C,DE,MFH_HIGH,93327.84112266634,0.5,0.8
DE25C,DE,OTHER,617717.2068384635,0.6,0.4
DE25C,DE,SFH,207954.9520388701,0.9,0.3
DE261,DE,MFH_HIGH,172197.27964547425,0.5,0.8
DE261,DE,OTHER,496762.1308060648,0.6,0.4
DE261,DE,SFH,71040.58954846098,0.9,0.3
DE262,DE,MFH_HIGH,135939.34024816353,0.5,0.8
DE262,DE,OTHER,367240.05832668446,0.6,0.4
DE262,DE,SFH,44820.60142515201,0.9,0.3
DE263,DE,MFH_HIGH,350490.27714968665,0.5,0.8
DE263,DE,OTHER,921195.7361586668,0.6,0.4
DE263,DE,SFH,102313.98669164676,0.9,0.3
DE264,DE,MFH_HIGH,169578.6971235195,0.5,0.8
DE264,DE,OTHER,1120481.0547095318,0.6,0.4
DE264,DE,SFH,380940.2481669487,0.9,0.3
DE265,DE,MFH_HIGH,110085.9543247129,0.5,0.8
DE265,DE,OTHER,705193.4566232868,0.6,0.4
DE265,DE,SFH,235720.5890520002,0.9,0.3
DE266,DE,MFH_HIGH,69302.03194281245,0.5,0.8
DE266,DE,OTHER,545583.1221417488,0.6,0.4
DE266,DE,SFH,197114.84591543875,0.9,0.3
DE267,DE,MFH_HIGH,60751.54706009469,0.5,0.8
DE267,DE,OTHER,547445.9855018368,0.6,0.4
DE267,DE,SFH,206802.4674380685,0.9,0.3
DE268,DE,MFH_HIGH,90354.2142823826,0.5,0.8
DE268,DE,OTHER,585602.3135407435,0.6,0.4
DE268,DE,SFH,195043.4721768739,0.9,0.3
DE269,DE,MFH_HIGH,131039.22506090767,0.5,0.8
DE269,DE,OTHER,847361.5475385154,0.6,0.4
DE269,DE,SFH,282599.22740057675,0.9,0.3
DE26A,DE,MFH_HIGH,105589.4545445246,0.5,0.8
DE26A,DE,OTHER,839297.2679915403,0.6,0.4
DE26A,DE,SFH,305113.2774639351,0.9,0.3
DE26B,DE,MFH_HIGH,96004.29738473444,0.5,0.8
DE26B,DE,OTHER,735285.3520571766,0.6,0.4
DE26B,DE,SFH,265710.3505580889,0.9,0.3
DE26C,DE,MFH_HIGH,154885.83160411494,0.5,0.8
DE26C,DE,OTHER,1034873.7890473506,0.6,0.4
DE26C,DE,SFH,354240.3793485345,0.9,0.3
DE271,DE,MFH_HIGH,731510.1682096598,0.5,0.8
DE271,DE,OTHER,1818662.501532032,0.6,0.4
DE271,DE,SFH,167827.3302583081,0.9,0.3
DE272,DE,MFH_HIGH,90914.0921519814,0.5,0.8
DE272,DE,OTHER,294210.58645880094,0.6,0.4
DE272,DE,SFH,52875.32138921765,0.9,0.3
DE273,DE,MFH_HIGH,179569.73241662502,0.5,0.8
DE273,DE,OTHER,495864.46584631177,0.6,0.4
DE273,DE,SFH,62565.8017370632,0.9,0.3
DE274,DE,MFH_HIGH,87600.82304526749,0.5,0.8
DE274,DE,OTHER,301521.7192501143,0.6,0.4
DE274,DE,SFH,58877.4577046182,0.9,0.3
DE275,DE,MFH_HIGH,116326.60854385496,0.5,0.8
DE275,DE,OTHER,817668.3924975947,0.6,0.4
DE275,DE,SFH,286004.9989585503,0.9,0.3
DE276,DE,MFH_HIGH,287339.51347797504,0.5,0.8
DE276,DE,OTHER,1531465.720932585,0.6,0.4
DE276,DE,SFH,465194.7655894402,0.9,0.3
DE277,DE,MFH_HIGH,68008.96477676663,0.5,0.8
DE277,DE,OTHER,607865.264269805,0.6,0.4
DE277,DE,SFH,228125.77095342835,0.9,0.3
DE278,DE,MFH_HIGH,115631.27913809993,0.5,0.8
DE278,DE,OTHER,803777.5670910872,0.6,0.4
DE278,DE,SFH,274591.15377081296,0.9,0.3
DE279,DE,MFH_HIGH,241082.01979880425,0.5,0.8
DE279,DE,OTHER,1066109.953755268,0.6,0.4
DE279,DE,SFH,282808.0264459275,0.9,0.3
DE27A,DE,MFH_HIGH,140738.9732410151,0.5,0.8
DE27A,DE,OTHER,531135.5450819043,0.6,0.4
DE27A,DE,SFH,114125.4816770806,0.9,0.3
DE27B,DE,MFH_HIGH,155060.0657647545,0.5,0.8
DE27B,DE,OTHER,926738.4975857474,0.6,0.4
DE27B,DE,SFH,289201.4366494981,0.9,0.3
DE27C,DE,MFH_HIGH,119796.8528517418,0.5,0.8
DE27C,DE,OTHER,913758.6199720202,0.6,0.4
DE27C,DE,SFH,320444.527176238,0.9,0.3
DE27D,DE,MFH_HIGH,109324.4852604094,0.5,0.8
DE27D,DE,OTHER,866515.8657391721,0.6,0.4
DE27D,DE,SFH,314159.64900041855,0.9,0.3
DE27E,DE,MFH_HIGH,257177.79207549192,0.5,0.8
DE27E,DE,OTHER,1035944.2739716988,0.6,0.4
DE27E,DE,SFH,237877.93395280928,0.9,0.3
DE300,DE,MFH_HIGH,9482507.143058928,0.5,0.8
DE300,DE,OTHER,22037324.195937984,0.6,0.4
DE300,DE,SFH,1207168.6610030902,0.9,0.3
DE401,DE,MFH_HIGH,170611.3590989932,0.5,0.8
DE401,DE,OTHER,471075.1409768949,0.6,0.4
DE401,DE,SFH,61313.49992411182,0.9,0.3
DE402,DE,MFH_HIGH,249920.30891913385,0.5,0.8
DE402,DE,OTHER,667473.2209672139,0.6,0.4
DE402,DE,SFH,79606.4701136523,0.9,0.3
DE403,DE,MFH_HIGH,152224.48815817194,0.5,0.8
DE403,DE,OTHER,395717.27071191405,0.6,0.4
DE403,DE,SFH,43058.24112991403,0.9,0.3
DE404,DE,MFH_HIGH,437885.5264399635,0.5,0.8
DE404,DE,OTHER,1079276.5044512253,0.6,0.4
DE404,DE,SFH,96837.96910881122,0.9,0.3
DE405,DE,MFH_HIGH,236197.17476854488,0.5,0.8
DE405,DE,OTHER,1115929.869657196,0.6,0.4
DE405,DE,SFH,313872.95557425905,0.9,0.3
DE406,DE,MFH_HIGH,211447.07968095192,0.5,0.8
DE406,DE,OTHER,1106765.8775055602,0.6,0.4
DE406,DE,SFH,333787.042813488,0.9,0.3
DE407,DE,MFH_HIGH,120019.17498010896,0.5,0.8
DE407,DE,OTHER,743309.302894914,0.6,0.4
DE407,DE,SFH,242671.52212497703,0.9,0.3
DE408,DE,MFH_HIGH,185190.76860058092,0.5,0.8
DE408,DE,OTHER,969943.4627988382,0.6,0.4
DE408,DE,SFH,293865.7686005809,0.9,0.3
DE409,DE,MFH_HIGH,223673.76940477145,0.5,0.8
DE409,DE,OTHER,1209613.9973006146,0.6,0.4
DE409,DE,SFH,372712.233294614,0.9,0.3
DE40A,DE,MFH_HIGH,275785.05361463176,0.5,0.8
DE40A,DE,OTHER,1317551.7279144556,0.6,0.4
DE40A,DE,SFH,373663.2184709127,0.9,0.3
DE40B,DE,MFH_HIGH,193008.8049126122,0.5,0.8
DE40B,DE,OTHER,766750.2233619002,0.6,0.4
DE40B,DE,SFH,183240.97172548756,0.9,0.3
DE40C,DE,MFH_HIGH,247804.5387795981,0.5,0.8
DE40C,DE,OTHER,1147401.9699399746,0.6,0.4
DE40C,DE,SFH,318793.49128042714,0.9,0.3
DE40D,DE,MFH_HIGH,156872.90599059005,0.5,0.8
DE40D,DE,OTHER,676319.3742695316,0.6,0.4
DE40D,DE,SFH,175807.71973987832,0.9,0.3
DE40E,DE,MFH_HIGH,212109.1876677684,0.5,0.8
DE40E,DE,OTHER,1311120.5970175485,0.6,0.4
DE40E,DE,SFH,434770.2153146834,0.9,0.3
DE40F,DE,MFH_HIGH,113731.39370968557,0.5,0.8
DE40F,DE,OTHER,562689.239515819,0.6,0.4
DE40F,DE,SFH,160579.36677449546,0.9,0.3
DE40G,DE,MFH_HIGH,157201.57627607475,0.5,0.8
DE40G,DE,OTHER,779205.0317923671,0.6,0.4
DE40G,DE,SFH,225593.39193155812,0.9,0.3
DE40H,DE,MFH_HIGH,219670.97378945863,0.5,0.8
DE40H,DE,OTHER,1040544.3829452934,0.6,0.4
DE40H,DE,SFH,292784.6432652478,0.9,0.3
DE40I,DE,MFH_HIGH,220971.29884710687,0.5,0.8
DE40I,DE,OTHER,823174.5265521522,0.6,0.4
DE40I,DE,SFH,182854.1746007409,0.9,0.3
DE501,DE,MFH_HIGH,1174221.2547340551,0.5,0.8
DE501,DE,OTHER,3770630.168166919,0.6,0.4
DE501,DE,SFH,685148.577099026,0.9,0.3
DE502,DE,MFH_HIGH,268833.581228714,0.5,0.8
DE502,DE,OTHER,765555.5970790699,0.6,0.4
DE502,DE,SFH,107610.82169221608,0.9,0.3
DE600,DE,MFH_HIGH,4934001.969850694,0.5,0.8
DE600,DE,OTHER,12633611.181217544,0.6,0.4
DE600,DE,SFH,1306386.848931763,0.9,0.3
DE711,DE,MFH_HIGH,380951.35957043193,0.5,0.8
DE711,DE,OTHER,1015566.1127505982,0.6,0.4
DE711,DE,SFH,118482.52767896988,0.9,0.3
DE712,DE,MFH_HIGH,2299213.5003218614,0.5,0.8
DE712,DE,OTHER,5313440.75105092,0.6,0.4
DE712,DE,SFH,326345.7486272193,0.9,0.3
DE713,DE,MFH_HIGH,293488.7137301755,0.5,0.8
DE713,DE,OTHER,700113.1811451537,0.6,0.4
DE713,DE,SFH,52398.1051246708,0.9,0.3
DE714,DE,MFH_HIGH,773823.4611098962,0.5,0.8
DE714,DE,OTHER,1972947.894862903,0.6,0.4
DE714,DE,SFH,198228.64402720067,0.9,0.3
DE715,DE,MFH_HIGH,328996.0035366932,0.5,0.8
DE715,DE,OTHER,1644884.66489832,0.6,0.4
DE715,DE,SFH,477119.3315649867,0.9,0.3
DE716,DE,MFH_HIGH,339205.3896624012,0.5,0.8
DE716,DE,OTHER,1751046.3251026052,0.6,0.4
