nuts_id,country,building_type,n_buildings,dwellings_2021,dwellings_share,heat_2015_MWh
DE26C,DE,OTHER,100452,0.0,0.0,0.0
DE26C,DE,SFH,36104,36104.0,0.2895175776238132,1122110.5848612036
DE271,DE,MFH_HIGH,12873,83888.0,0.7594698341421018,1357514.1375284777
DE271,DE,OTHER,59370,0.0,0.0,0.0
DE271,DE,SFH,26568,26568.0,0.24053016585789816,665652.0105198418
DE272,DE,MFH_HIGH,2861,17278.0,0.7194370419720186,207121.0130734129
DE272,DE,OTHER,12761,0.0,0.0,0.0
DE272,DE,SFH,6738,6738.0,0.28056295802798137,166278.2704364147
DE273,DE,MFH_HIGH,3608,22544.0,0.7725839616175463,312834.06386556267
DE273,DE,OTHER,17292,0.0,0.0,0.0
DE273,DE,SFH,6636,6636.0,0.22741603838245372,183994.7059753056
DE274,DE,MFH_HIGH,2424,14656.0,0.6778281380075849,172813.26767751022
DE274,DE,OTHER,14192,0.0,0.0,0.0
DE274,DE,SFH,6966,6966.0,0.32217186199241515,184899.7704991745
DE275,DE,MFH_HIGH,4681,28128.0,0.44052559865937885,288329.7944332704
DE275,DE,OTHER,80468,0.0,0.0,0.0
DE275,DE,SFH,35723,35723.0,0.5594744013406211,1140231.633367651
DE276,DE,MFH_HIGH,9080,55642.0,0.4657949370479507,619382.854074033
DE276,DE,OTHER,149365,0.0,0.0,0.0
DE276,DE,SFH,63814,63814.0,0.5342050629520493,1958104.0350881552
DE277,DE,MFH_HIGH,3583,21568.0,0.4281148891403164,245843.89889265687
DE277,DE,OTHER,67951,0.0,0.0,0.0
DE277,DE,SFH,28811,28811.0,0.5718851108596836,942407.1498391991
DE278,DE,MFH_HIGH,3667,22072.0,0.37602003441285203,249375.27280938363
DE278,DE,OTHER,86239,0.0,0.0,0.0
DE278,DE,SFH,36627,36627.0,0.623979965587148,1146365.1494539306
DE279,DE,MFH_HIGH,5670,35322.0,0.4626204945515507,440725.2038865927
DE279,DE,OTHER,84753,0.0,0.0,0.0
DE279,DE,SFH,41030,41030.0,0.5373795054484493,1176515.002153075
DE27A,DE,MFH_HIGH,5489,32976.0,0.7066538090646094,356354.0428044199
DE27A,DE,OTHER,38199,0.0,0.0,0.0
DE27A,DE,SFH,13689,13689.0,0.29334619093539055,422592.849190764
DE27B,DE,MFH_HIGH,7019,42338.0,0.5274054511933828,457855.30967151956
DE27B,DE,OTHER,92328,0.0,0.0,0.0
DE27B,DE,SFH,37938,37938.0,0.47259454880661717,1188533.4124435675
DE27C,DE,MFH_HIGH,7450,44714.0,0.5236935185402075,429919.8475620081
DE27C,DE,OTHER,102482,0.0,0.0,0.0
DE27C,DE,SFH,40668,40668.0,0.4763064814597925,1255446.7727823132
DE27D,DE,MFH_HIGH,4115,24844.0,0.38157551183400146,277730.78372861946
DE27D,DE,OTHER,105358,0.0,0.0,0.0
DE27D,DE,SFH,40265,40265.0,0.6184244881659986,1373311.1140802838
DE27E,DE,MFH_HIGH,10258,61716.0,0.6671423012063822,707761.6868744908
DE27E,DE,OTHER,89551,0.0,0.0,0.0
DE27E,DE,SFH,30792,30792.0,0.3328576987936179,976057.2697134992
DE300,DE,MFH_HIGH,134537,994514.0,0.7918319444953128,11269742.11115038
DE300,DE,OTHER,437682,0.0,0.0,0.0
DE300,DE,SFH,261452,261452.0,0.20816805550468723,3307856.7766237976
DE401,DE,MFH_HIGH,2682,16652.0,0.5318428617055254,332810.00346910575
DE401,DE,OTHER,39039,0.0,0.0,0.0
DE401,DE,SFH,14658,14658.0,0.4681571382944746,264524.396743
DE402,DE,MFH_HIGH,2429,17570.0,0.5675247908524177,455089.188302928
DE402,DE,OTHER,39532,0.0,0.0,0.0
DE402,DE,SFH,13389,13389.0,0.4324752091475823,317903.484809857
DE403,DE,MFH_HIGH,1956,14284.0,0.6799638215832817,296035.25281321455
DE403,DE,OTHER,23310,0.0,0.0,0.0
DE403,DE,SFH,6723,6723.0,0.3200361784167182,167541.70071310393
DE404,DE,MFH_HIGH,5146,33830.0,0.676884291402389,856224.7061289492
DE404,DE,OTHER,33702,0.0,0.0,0.0
DE404,DE,SFH,16149,16149.0,0.323115708597611,393679.7626509917
DE405,DE,MFH_HIGH,3685,22754.0,0.264873988708457,419203.9907286094
DE405,DE,OTHER,126275,0.0,0.0,0.0
DE405,DE,SFH,63151,63151.0,0.735126011291543,1352808.1319462417
DE406,DE,MFH_HIGH,3667,22576.0,0.2550182430219029,345793.65861353884
DE406,DE,OTHER,165230,0.0,0.0,0.0
DE406,DE,SFH,65951,65951.0,0.7449817569780971,1385476.9524222347
DE407,DE,MFH_HIGH,2793,16828.0,0.27888631090487237,250222.67938128364
DE407,DE,OTHER,135817,0.0,0.0,0.0
DE407,DE,SFH,43512,43512.0,0.7211136890951276,1072159.0126132465
DE408,DE,MFH_HIGH,3528,21322.0,0.2748955701098448,343087.89369008725
DE408,DE,OTHER,110762,0.0,0.0,0.0
DE408,DE,SFH,56242,56242.0,0.7251044298901552,1249921.86007626
DE409,DE,MFH_HIGH,3160,19758.0,0.2196675746289399,360482.5712786914
DE409,DE,OTHER,158265,0.0,0.0,0.0
DE409,DE,SFH,70187,70187.0,0.7803324253710601,1526465.903224319
DE40A,DE,MFH_HIGH,5853,35314.0,0.3141898805128251,532191.5813676696
DE40A,DE,OTHER,131243,0.0,0.0,0.0
DE40A,DE,SFH,77083,77083.0,0.685810119487175,1728792.3313531762
DE40B,DE,MFH_HIGH,2269,13768.0,0.2946098046348405,294781.6453627893
DE40B,DE,OTHER,112388,0.0,0.0,0.0
DE40B,DE,SFH,32965,32965.0,0.7053901953651596,824105.7066978215
DE40C,DE,MFH_HIGH,3718,23932.0,0.28050024027473364,450609.5591366496
DE40C,DE,OTHER,137016,0.0,0.0,0.0
DE40C,DE,SFH,61387,61387.0,0.7194997597252664,1320309.9789243534
DE40D,DE,MFH_HIGH,2866,17308.0,0.3251366633479233,261779.7480535807
DE40D,DE,OTHER,103604,0.0,0.0,0.0
DE40D,DE,SFH,35925,35925.0,0.6748633366520768,806545.7935547961
DE40E,DE,MFH_HIGH,3811,23034.0,0.20780181513090235,361453.38275507477
DE40E,DE,OTHER,171582,0.0,0.0,0.0
DE40E,DE,SFH,87812,87812.0,0.7921981848690977,1829431.6981352435
DE40F,DE,MFH_HIGH,2462,14842.0,0.3502123643227938,196127.91675690032
DE40F,DE,OTHER,78656,0.0,0.0,0.0
DE40F,DE,SFH,27538,27538.0,0.6497876356772062,632525.6216443095
DE40G,DE,MFH_HIGH,2295,13938.0,0.2775664642039231,252702.45894112776
DE40G,DE,OTHER,131145,0.0,0.0,0.0
DE40G,DE,SFH,36277,36277.0,0.7224335357960768,888511.393188531
DE40H,DE,MFH_HIGH,3624,21954.0,0.25511887884351686,378683.0032961429
DE40H,DE,OTHER,134601,0.0,0.0,0.0
DE40H,DE,SFH,64100,64100.0,0.7448811211564831,1329745.595892473
DE40I,DE,MFH_HIGH,2926,18144.0,0.34968970435184826,342860.22311544477
DE40I,DE,OTHER,110713,0.0,0.0,0.0
DE40I,DE,SFH,33742,33742.0,0.6503102956481517,791574.7987192643
DE501,DE,MFH_HIGH,32997,212080.0,0.5823126113733275,2660301.616237331
DE501,DE,OTHER,130715,0.0,0.0,0.0
DE501,DE,SFH,152123,152123.0,0.4176873886266725,1833460.7634023316
DE502,DE,MFH_HIGH,3777,23390.0,0.6817254444768289,701812.1000518833
DE502,DE,OTHER,10671,0.0,0.0,0.0
DE502,DE,SFH,10920,10920.0,0.3182745555231711,337213.4223804227
DE600,DE,MFH_HIGH,47073,322618.0,0.6492143857559123,7402702.241563476
DE600,DE,OTHER,199615,0.0,0.0,0.0
DE600,DE,SFH,174318,174318.0,0.3507856142440878,3519156.615444364
DE711,DE,MFH_HIGH,6913,44082.0,0.45194693350283993,585331.3706467566
DE711,DE,OTHER,17370,0.0,0.0,0.0
DE711,DE,SFH,53456,53456.0,0.5480530664971601,581873.5790271496
DE712,DE,MFH_HIGH,48099,361646.0,0.704925861601826,3929946.4819095903
DE712,DE,OTHER,53032,0.0,0.0,0.0
DE712,DE,SFH,151381,151381.0,0.295074138398174,1620697.9411930386
DE713,DE,MFH_HIGH,4953,37964.0,0.48910074723009533,429756.1526979037
DE713,DE,OTHER,9412,0.0,0.0,0.0
DE713,DE,SFH,39656,39656.0,0.5108992527699047,393121.39383972617
DE714,DE,MFH_HIGH,12516,81228.0,0.4751231267767106,1058954.9890095533
DE714,DE,OTHER,24008,0.0,0.0,0.0
DE714,DE,SFH,89734,89734.0,0.5248768732232894,1072648.7114914637
DE715,DE,MFH_HIGH,4854,31770.0,0.12765290624321957,355312.48566505243
DE715,DE,OTHER,55202,0.0,0.0,0.0
DE715,DE,SFH,217108,217108.0,0.8723470937567804,2261061.6431350247
DE716,DE,MFH_HIGH,3633,22540.0,0.09081934846989141,286378.3698371772
DE716,DE,OTHER,44054,0.0,0.0,0.0
DE716,DE,SFH,225645,225645.0,0.9091806515301086,2464457.4523175946
DE717,DE,MFH_HIGH,3982,27644.0,0.13741201733805225,389276.0430324528
DE717,DE,OTHER,40010,0.0,0.0,0.0
DE717,DE,SFH,173532,173532.0,0.8625879826619477,1710872.6470268604
DE718,DE,MFH_HIGH,5979,40130.0,0.23611021222266024,511422.76020566607
DE718,DE,OTHER,26108,0.0,0.0,0.0
DE718,DE,SFH,129833,129833.0,0.7638897877773397,1667238.3458505468
DE719,DE,MFH_HIGH,7249,47092.0,0.13327371316662326,595360.1291837308
DE719,DE,OTHER,75966,0.0,0.0,0.0
DE719,DE,SFH,306256,306256.0,0.8667262868333767,3328451.918221312
DE71A,DE,MFH_HIGH,4123,28154.0,0.18279088188127748,431967.96913488756
DE71A,DE,OTHER,20908,0.0,0.0,0.0
DE71A,DE,SFH,125869,125869.0,0.8172091181187225,1470175.406159087
DE71B,DE,MFH_HIGH,1132,7002.0,0.06846381742982019,72288.12896351855
DE71B,DE,OTHER,29726,0.0,0.0,0.0
DE71B,DE,SFH,95271,95271.0,0.9315361825701798,953324.9068542018
DE71C,DE,MFH_HIGH,8406,59564.0,0.23176924244251879,715257.0531114226
DE71C,DE,OTHER,37831,0.0,0.0,0.0
DE71C,DE,SFH,197433,197433.0,0.7682307575574813,2169734.316382563
DE71D,DE,MFH_HIGH,2470,15884.0,0.10603117385935049,189839.94031813627
DE71D,DE,OTHER,32912,0.0,0.0,0.0
DE71D,DE,SFH,133921,133921.0,0.8939688261406495,1554292.761643393
DE71E,DE,MFH_HIGH,4398,27032.0,0.10375414045497987,319946.47637870896
DE71E,DE,OTHER,66635,0.0,0.0,0.0
DE71E,DE,SFH,233507,233507.0,0.8962458595450201,2591413.9581465707
DE721,DE,MFH_HIGH,4923,30840.0,0.12486739924366957,381710.54571478715
DE721,DE,OTHER,49452,0.0,0.0,0.0
DE721,DE,SFH,216142,216142.0,0.8751326007563304,2240654.034596057
DE722,DE,MFH_HIGH,3646,22506.0,0.09289405471445789,235461.7032524196
DE722,DE,OTHER,53691,0.0,0.0,0.0
DE722,DE,SFH,219770,219770.0,0.9071059452855421,2385648.3303500856
DE723,DE,MFH_HIGH,2278,13752.0,0.08083040426957575,157198.18915575306
DE723,DE,OTHER,34882,0.0,0.0,0.0
DE723,DE,SFH,156382,156382.0,0.9191695957304242,1687753.0722808517
DE724,DE,MFH_HIGH,3953,23928.0,0.11578998306315025,275785.5232489877
DE724,DE,OTHER,75988,0.0,0.0,0.0
DE724,DE,SFH,182722,182722.0,0.8842100169368498,1945827.23021359
DE725,DE,MFH_HIGH,1651,9948.0,0.08279650436953807,83805.62661935423
DE725,DE,OTHER,51245,0.0,0.0,0.0
DE725,DE,SFH,110202,110202.0,0.9172034956304619,1234434.3854111694
DE731,DE,MFH_HIGH,9167,59174.0,0.445990352728369,777596.8156541829
DE731,DE,OTHER,17091,0.0,0.0,0.0
DE731,DE,SFH,73506,73506.0,0.554009647271631,852996.3542931614
DE732,DE,MFH_HIGH,4719,28874.0,0.16523883919629623,284359.9199701385
DE732,DE,OTHER,63681,0.0,0.0,0.0
DE732,DE,SFH,145867,145867.0,0.8347611608037038,2043277.668401228
DE733,DE,MFH_HIGH,1365,8246.0,0.06886645119802237,94542.24678333379
DE733,DE,OTHER,50848,0.0,0.0,0.0
DE733,DE,SFH,111493,111493.0,0.9311335488019776,1184081.09278885
DE734,DE,MFH_HIGH,3050,18678.0,0.08204195656757327,225313.0264837681
DE734,DE,OTHER,52825,0.0,0.0,0.0
DE734,DE,SFH,208986,208986.0,0.9179580434324267,2319623.2124810503
DE735,DE,MFH_HIGH,2461,14808.0,0.08479060019926478,147318.46025506253
DE735,DE,OTHER,70745,0.0,0.0,0.0
DE735,DE,SFH,159834,159834.0,0.9152093998007352,1812648.1440459327
DE736,DE,MFH_HIGH,2285,13808.0,0.09329981891402471,140197.31262691872
DE736,DE,OTHER,69735,0.0,0.0,0.0
DE736,DE,SFH,134188,134188.0,0.9067001810859753,1597578.243774246
DE737,DE,MFH_HIGH,3212,19384.0,0.13021543587642162,162904.20089703964
DE737,DE,OTHER,31388,0.0,0.0,0.0
DE737,DE,SFH,129477,129477.0,0.8697845641235784,1244274.1969545635
DE803,DE,MFH_HIGH,5727,47746.0,0.6019794490323394,1053940.0670366217
DE803,DE,OTHER,38028,0.0,0.0,0.0
DE803,DE,SFH,31569,31569.0,0.3980205509676606,398889.316191482
DE804,DE,MFH_HIGH,3455,21332.0,0.6423173045075427,474416.28165598697
DE804,DE,OTHER,27151,0.0,0.0,0.0
DE804,DE,SFH,11879,11879.0,0.3576826954924573,230457.02378122625
DE80J,DE,MFH_HIGH,5909,39150.0,0.3075509049773756,744913.8911581887
DE80J,DE,OTHER,201729,0.0,0.0,0.0
DE80J,DE,SFH,88146,88146.0,0.6924490950226244,1529029.373037398
DE80K,DE,MFH_HIGH,5064,30622.0,0.28208222408504285,444639.41927680385
DE80K,DE,OTHER,209301,0.0,0.0,0.0
DE80K,DE,SFH,77935,77935.0,0.7179177759149571,1494830.7712398442
DE80L,DE,MFH_HIGH,5810,36036.0,0.2864501359278867,696114.1967980394
DE80L,DE,OTHER,181058,0.0,0.0,0.0
DE80L,DE,SFH,89766,89766.0,0.7135498640721133,1627751.015451995
DE80M,DE,MFH_HIGH,4524,27214.0,0.35380535115317613,389435.000712434
DE80M,DE,OTHER,119061,0.0,0.0,0.0
DE80M,DE,SFH,49704,49704.0,0.6461946488468239,1004908.6022772804
DE80N,DE,MFH_HIGH,6837,43024.0,0.3369911726233835,681100.8044794858
DE80N,DE,OTHER,243574,0.0,0.0,0.0
DE80N,DE,SFH,84647,84647.0,0.6630088273766165,1534841.2496742825
DE80O,DE,MFH_HIGH,5072,30446.0,0.28304482829146754,418793.51718975935
DE80O,DE,OTHER,216848,0.0,0.0,0.0
DE80O,DE,SFH,77120,77120.0,0.7169551717085324,1602472.6613416711
DE911,DE,MFH_HIGH,25995,180386.0,0.7379078443564486,1080320.8361639665
DE911,DE,OTHER,105987,0.0,0.0,0.0
DE911,DE,SFH,64070,64070.0,0.26209215564355137,930713.9152961904
DE912,DE,MFH_HIGH,4772,29976.0,0.48763664757938574,202294.41245973535
DE912,DE,OTHER,63985,0.0,0.0,0.0
DE912,DE,SFH,31496,31496.0,0.5123633524206143,583440.3615395232
DE913,DE,MFH_HIGH,6689,45076.0,0.51608028119025,363122.481262757
DE913,DE,OTHER,76594,0.0,0.0,0.0
DE913,DE,SFH,42267,42267.0,0.48391971880975004,668868.129969816
DE914,DE,MFH_HIGH,2930,17832.0,0.12348944951904765,153745.34775703007
DE914,DE,OTHER,179088,0.0,0.0,0.0
DE914,DE,SFH,126569,126569.0,0.8765105504809524,1732145.9623864526
DE916,DE,MFH_HIGH,11739,72674.0,0.5419631005115815,434754.73290616466
DE916,DE,OTHER,144095,0.0,0.0,0.0
DE916,DE,SFH,61420,61420.0,0.4580368994884186,982128.1483235708
DE917,DE,MFH_HIGH,4130,24976.0,0.3867570999411564,177731.00866090468
DE917,DE,OTHER,105389,0.0,0.0,0.0
DE917,DE,SFH,39602,39602.0,0.6132429000588435,767675.6337418185
DE918,DE,MFH_HIGH,6413,39248.0,0.44127633738841043,262365.0018680902
DE918,DE,OTHER,161367,0.0,0.0,0.0
DE918,DE,SFH,49694,49694.0,0.5587236626115896,1085677.263935444
DE91A,DE,MFH_HIGH,3062,18750.0,0.2593181661019293,151131.12480167902
DE91A,DE,OTHER,137789,0.0,0.0,0.0
DE91A,DE,SFH,53555,53555.0,0.7406818338980706,1142114.1953174628
DE91B,DE,MFH_HIGH,3954,23864.0,0.3101315173883662,176296.2707516997
DE91B,DE,OTHER,102446,0.0,0.0,0.0
DE91B,DE,SFH,53084,53084.0,0.6898684826116338,953948.92446872
DE91C,DE,MFH_HIGH,23055,145512.0,0.5500587815029164,861162.772158436
DE91C,DE,OTHER,291783,0.0,0.0,0.0
DE91C,DE,SFH,119027,119027.0,0.44994121849708363,2028902.0679508108
DE922,DE,MFH_HIGH,4370,26220.0,0.204210378747167,250743.21254039067
DE922,DE,OTHER,247479,0.0,0.0,0.0
DE922,DE,SFH,102177,102177.0,0.795789621252833,1990395.2206014777
DE923,DE,MFH_HIGH,4822,28960.0,0.3740393929609299,248377.33359060495
DE923,DE,OTHER,133670,0.0,0.0,0.0
DE923,DE,SFH,48465,48465.0,0.6259606070390701,1145277.4972867433
DE925,DE,MFH_HIGH,13722,84684.0,0.4710292849792808,603790.7983922304
DE925,DE,OTHER,230622,0.0,0.0,0.0
DE925,DE,SFH,95101,95101.0,0.5289707150207192,1902207.9572552668
DE926,DE,MFH_HIGH,2699,16236.0,0.36786296900489396,120919.7445853888
DE926,DE,OTHER,73717,0.0,0.0,0.0
DE926,DE,SFH,27900,27900.0,0.632137030995106,644809.007993052
DE927,DE,MFH_HIGH,2724,16848.0,0.2486606154527341,159289.2650078498
DE927,DE,OTHER,159177,0.0,0.0,0.0
DE927,DE,SFH,50907,50907.0,0.7513393845472659,1098154.6195275646
DE928,DE,MFH_HIGH,3539,21430.0,0.22427578700602813,198743.15051746176
DE928,DE,OTHER,141203,0.0,0.0,0.0
DE928,DE,SFH,74122,74122.0,0.7757242129939719,1434826.6332333696
DE929,DE,MFH_HIGH,60270,392994.0,0.5856308144863135,3359307.8524242565
DE929,DE,OTHER,499240,0.0,0.0,0.0
DE929,DE,SFH,278067,278067.0,0.4143691855136865,5364003.989941362
DE931,DE,MFH_HIGH,4376,26928.0,0.2827175659075876,301686.4911719992
DE931,DE,OTHER,157378,0.0,0.0,0.0
DE931,DE,SFH,68319,68319.0,0.7172824340924123,1465783.8722134004
DE932,DE,MFH_HIGH,5746,36884.0,0.27160130189540654,306077.01460561884
DE932,DE,OTHER,257808,0.0,0.0,0.0
DE932,DE,SFH,98918,98918.0,0.7283986981045935,1849336.5095891848
DE933,DE,MFH_HIGH,4650,28292.0,0.21799297293965358,317182.54151721875
DE933,DE,OTHER,203096,0.0,0.0,0.0
DE933,DE,SFH,101492,101492.0,0.7820070270603464,1976219.9633428557
DE934,DE,MFH_HIGH,2451,14706.0,0.3640910103735981,142686.314812661
DE934,DE,OTHER,80282,0.0,0.0,0.0
DE934,DE,SFH,25685,25685.0,0.635908989626402,537742.3216035829
DE935,DE,MFH_HIGH,7620,49640.0,0.4380322082506067,415319.44193890726
DE935,DE,OTHER,153496,0.0,0.0,0.0
DE935,DE,SFH,63685,63685.0,0.5619677917493934,1243443.7864255433
DE936,DE,MFH_HIGH,2337,14190.0,0.2242308360855206,142317.61535453514
DE936,DE,OTHER,98646,0.0,0.0,0.0
DE936,DE,SFH,49093,49093.0,0.7757691639144794,972332.1740008252
DE937,DE,MFH_HIGH,3378,20268.0,0.24183271685956328,207538.13565143957
DE937,DE,OTHER,208320,0.0,0.0,0.0
DE937,DE,SFH,63542,63542.0,0.7581672831404367,1492841.6105075509
DE938,DE,MFH_HIGH,3430,20580.0,0.2572789438811866,247279.23608418208
DE938,DE,OTHER,192752,0.0,0.0,0.0
DE938,DE,SFH,59411,59411.0,0.7427210561188133,1194379.296905291
DE939,DE,MFH_HIGH,5204,32442.0,0.269536897027301,290153.35504203354
DE939,DE,OTHER,191188,0.0,0.0,0.0
DE939,DE,SFH,87920,87920.0,0.730463102972699,1617600.38533932
DE93A,DE,MFH_HIGH,3222,19388.0,0.3027719216053721,189141.19067459792
DE93A,DE,OTHER,100128,0.0,0.0,0.0
DE93A,DE,SFH,44647,44647.0,0.697228078394628,835659.5798280669
DE93B,DE,MFH_HIGH,2640,15910.0,0.22296965874851096,163444.42606966972
DE93B,DE,OTHER,126454,0.0,0.0,0.0
DE93B,DE,SFH,55445,55445.0,0.7770303412514891,1186608.8273695123
DE941,DE,MFH_HIGH,1906,12374.0,0.2851612011153873,109875.6046000017
DE941,DE,OTHER,62924,0.0,0.0,0.0
DE941,DE,SFH,31019,31019.0,0.7148387988846128,490761.4408737176
DE942,DE,MFH_HIGH,2773,16960.0,0.453415318807646,129496.22793066726
DE942,DE,OTHER,38536,0.0,0.0,0.0
DE942,DE,SFH,20445,20445.0,0.5465846811923539,309732.67019945924
DE943,DE,MFH_HIGH,7554,46220.0,0.39205041859991685,376664.4202752477
DE943,DE,OTHER,106224,0.0,0.0,0.0
DE943,DE,SFH,71673,71673.0,0.6079495814000831,1070582.638098447
DE944,DE,MFH_HIGH,9570,59268.0,0.5870443740095087,431560.44912406686
DE944,DE,OTHER,82636,0.0,0.0,0.0
DE944,DE,SFH,41692,41692.0,0.4129556259904913,736151.1237824988
DE945,DE,MFH_HIGH,5094,31740.0,0.5933042974372394,333153.9723519896
DE945,DE,OTHER,56753,0.0,0.0,0.0
DE945,DE,SFH,21757,21757.0,0.40669570256276055,329943.0437180989
DE946,DE,MFH_HIGH,1706,10264.0,0.12009313536218658,95176.61283860895
DE946,DE,OTHER,157430,0.0,0.0,0.0
DE946,DE,SFH,75203,75203.0,0.8799068646378134,1245898.5882987718
DE947,DE,MFH_HIGH,3627,21888.0,0.14461270118132086,230985.68690316504
DE947,DE,OTHER,246703,0.0,0.0,0.0
DE947,DE,SFH,129468,129468.0,0.8553872988186791,2120132.5912164957
DE948,DE,MFH_HIGH,2215,13304.0,0.13223731947081216,122899.18029040736
DE948,DE,OTHER,261815,0.0,0.0,0.0
DE948,DE,SFH,87303,87303.0,0.8677626805291878,1521095.9592497775
DE949,DE,MFH_HIGH,4749,28956.0,0.1537848732533499,268253.00092070585
DE949,DE,OTHER,499852,0.0,0.0,0.0
DE949,DE,SFH,159333,159333.0,0.8462151267466501,2838262.3525161385
DE94A,DE,MFH_HIGH,1938,11782.0,0.16571959041296275,106549.4174170555
DE94A,DE,OTHER,137556,0.0,0.0,0.0
DE94A,DE,SFH,59314,59314.0,0.8342804095870372,1017750.033563426
DE94B,DE,MFH_HIGH,1534,9218.0,0.13934785566355762,88679.68309552179
DE94B,DE,OTHER,202971,0.0,0.0,0.0
DE94B,DE,SFH,56933,56933.0,0.8606521443364424,1047121.693009165
DE94C,DE,MFH_HIGH,2730,16590.0,0.13901341533923797,172387.68878985196
DE94C,DE,OTHER,235601,0.0,0.0,0.0
DE94C,DE,SFH,102751,102751.0,0.860986584660762,1772798.2808168666
DE94D,DE,MFH_HIGH,1770,10620.0,0.1128023197765197,101303.51166204008
DE94D,DE,OTHER,162668,0.0,0.0,0.0
DE94D,DE,SFH,83527,83527.0,0.8871976802234803,1243026.8793903906
DE94E,DE,MFH_HIGH,5944,35888.0,0.18689914487183493,346862.4705130402
DE94E,DE,OTHER,366186,0.0,0.0,0.0
DE94E,DE,SFH,156130,156130.0,0.8131008551281651,2898014.24200049
DE94F,DE,MFH_HIGH,2243,13458.0,0.1284050033871137,136566.12621781317
DE94F,DE,OTHER,158211,0.0,0.0,0.0
DE94F,DE,SFH,91351,91351.0,0.8715949966128863,1348490.8399185385
DE94G,DE,MFH_HIGH,2055,12624.0,0.23568068105443954,116037.24549456983
DE94G,DE,OTHER,121949,0.0,0.0,0.0
DE94G,DE,SFH,40940,40940.0,0.7643193189455605,845675.5706256973
DE94H,DE,MFH_HIGH,1171,7026.0,0.14653374489029783,77600.11644026273
DE94H,DE,OTHER,89742,0.0,0.0,0.0
DE94H,DE,SFH,40922,40922.0,0.8534662551097022,670161.0179525753
DEA11,DE,MFH_HIGH,33752,244008.0,0.7418640852264435,3333069.4334239336
DEA11,DE,OTHER,109451,0.0,0.0,0.0
DEA11,DE,SFH,84904,84904.0,0.25813591477355646,1330391.1090955068
DEA12,DE,MFH_HIGH,19634,123474.0,0.6718978717846862,1657213.4276740137
DEA12,DE,OTHER,110909,0.0,0.0,0.0
DEA12,DE,SFH,60295,60295.0,0.3281021282153138,1509865.629609133
DEA13,DE,MFH_HIGH,24167,152268.0,0.644163447992859,1949652.3613014282
DEA13,DE,OTHER,98690,0.0,0.0,0.0
DEA13,DE,SFH,84113,84113.0,0.35583655200714104,1889518.2643090016
DEA14,DE,MFH_HIGH,8349,51648.0,0.46930115489809454,627507.3962888804
DEA14,DE,OTHER,87002,0.0,0.0,0.0
DEA14,DE,SFH,58405,58405.0,0.5306988451019055,885173.8984163281
DEA15,DE,MFH_HIGH,13144,80110.0,0.5698575178369458,725552.1418869679
DEA15,DE,OTHER,98659,0.0,0.0,0.0
DEA15,DE,SFH,60469,60469.0,0.43014248216305423,1119639.918244293
DEA16,DE,MFH_HIGH,5817,36694.0,0.5329711828956541,451364.2087702409
DEA16,DE,OTHER,38493,0.0,0.0,0.0
DEA16,DE,SFH,32154,32154.0,0.4670288171043458,697406.6998073275
DEA17,DE,MFH_HIGH,5792,36054.0,0.3588105332298322,444976.0651383285
DEA17,DE,OTHER,69796,0.0,0.0,0.0
DEA17,DE,SFH,64428,64428.0,0.6411894667701677,1002709.0422308664
DEA18,DE,MFH_HIGH,4632,28436.0,0.5946590267466907,356888.7695925237
DEA18,DE,OTHER,30711,0.0,0.0,0.0
DEA18,DE,SFH,19383,19383.0,0.40534097325330937,409248.78013822605
DEA19,DE,MFH_HIGH,6854,41992.0,0.5263210668805776,479524.8914959411
DEA19,DE,OTHER,47922,0.0,0.0,0.0
DEA19,DE,SFH,37792,37792.0,0.47367893311942244,720782.8862121413
DEA1A,DE,MFH_HIGH,17254,109348.0,0.7105456388529693,1401473.8785862601
DEA1A,DE,OTHER,101146,0.0,0.0,0.0
DEA1A,DE,SFH,44545,44545.0,0.2894543611470307,960323.3615543484
DEA1B,DE,MFH_HIGH,4563,27700.0,0.21065599951328579,372715.0870109752
DEA1B,DE,OTHER,245165,0.0,0.0,0.0
DEA1B,DE,SFH,103794,103794.0,0.7893440004867143,2141064.5455581574
DEA1C,DE,MFH_HIGH,13889,90712.0,0.4630100348104819,1438306.7170406021
DEA1C,DE,OTHER,168238,0.0,0.0,0.0
DEA1C,DE,SFH,105206,105206.0,0.536989965189518,2177620.067966794
DEA1D,DE,MFH_HIGH,12279,76404.0,0.38997151927808005,1009704.1420652875
DEA1D,DE,OTHER,210591,0.0,0.0,0.0
DEA1D,DE,SFH,119518,119518.0,0.61002848072192,2433237.5031561786
DEA1E,DE,MFH_HIGH,7350,44492.0,0.2907289788023733,515371.59943680227
DEA1E,DE,OTHER,155348,0.0,0.0,0.0
DEA1E,DE,SFH,108544,108544.0,0.7092710211976267,1961761.7155535368
DEA1F,DE,MFH_HIGH,10764,67104.0,0.3181038160701588,863234.1896919943
DEA1F,DE,OTHER,260032,0.0,0.0,0.0
DEA1F,DE,SFH,143846,143846.0,0.6818961839298412,2664918.1393145914
DEA22,DE,MFH_HIGH,1507,9364.0,0.5542468185853803,186401.6656796179
DEA22,DE,OTHER,126470,0.0,0.0,0.0
DEA22,DE,SFH,7531,7531.0,0.4457531814146197,172126.01751863392
DEA23,DE,MFH_HIGH,34915,231470.0,0.6666052292814418,3529511.860636614
