nuts_id,country,building_type,heat_2015_MWh,hp_feasibility,dh_feasibility
DE124,DE,MFH_HIGH,498518.939115559,0.452,0.766
DE124,DE,OTHER,0.0,0.542,0.383
DE124,DE,SFH,1689032.729077675,0.813,0.287
DE125,DE,MFH_HIGH,876647.4837484192,0.387,0.9
DE125,DE,OTHER,0.0,0.464,0.522
DE125,DE,SFH,464065.7109624933,0.696,0.391
DE126,DE,MFH_HIGH,1715262.4174619678,0.386,0.9
DE126,DE,OTHER,0.0,0.463,0.524
DE126,DE,SFH,825187.3414476756,0.695,0.393
DE127,DE,MFH_HIGH,220282.2804238526,0.466,0.706
DE127,DE,OTHER,0.0,0.559,0.353
DE127,DE,SFH,1476831.4719828984,0.838,0.265
DE128,DE,MFH_HIGH,1096290.0018490446,0.453,0.759
DE128,DE,OTHER,0.0,0.544,0.38
DE128,DE,SFH,3982724.178996526,0.816,0.285
DE129,DE,MFH_HIGH,690504.6827221815,0.386,0.9
DE129,DE,OTHER,0.0,0.463,0.524
DE129,DE,SFH,386366.5513273825,0.694,0.393
DE12A,DE,MFH_HIGH,351209.44984160934,0.446,0.789
DE12A,DE,OTHER,0.0,0.536,0.395
DE12A,DE,SFH,1267807.3354684203,0.803,0.296
DE12B,DE,MFH_HIGH,257003.58628588013,0.464,0.713
DE12B,DE,OTHER,0.0,0.557,0.357
DE12B,DE,SFH,1657743.5382413713,0.835,0.267
DE12C,DE,MFH_HIGH,315649.3914387156,0.437,0.828
DE12C,DE,OTHER,0.0,0.525,0.414
DE12C,DE,SFH,1009171.0403655558,0.787,0.31
DE131,DE,MFH_HIGH,1320324.087920687,0.385,0.9
DE131,DE,OTHER,0.0,0.462,0.526
DE131,DE,SFH,555690.6181003611,0.693,0.394
DE132,DE,MFH_HIGH,593076.8575390481,0.444,0.798
DE132,DE,OTHER,0.0,0.533,0.399
DE132,DE,SFH,1904090.774080364,0.8,0.299
DE133,DE,MFH_HIGH,436866.0731070005,0.436,0.833
DE133,DE,OTHER,0.0,0.523,0.416
DE133,DE,SFH,1170569.91036921,0.785,0.312
DE134,DE,MFH_HIGH,1202990.4862628472,0.437,0.83
DE134,DE,OTHER,0.0,0.524,0.415
DE134,DE,SFH,3311281.383980926,0.786,0.311
DE135,DE,MFH_HIGH,319891.44640753174,0.447,0.787
DE135,DE,OTHER,0.0,0.536,0.393
DE135,DE,SFH,1272326.924244376,0.804,0.295
DE136,DE,MFH_HIGH,737221.8157113736,0.426,0.876
DE136,DE,OTHER,0.0,0.511,0.438
DE136,DE,SFH,1408306.431448568,0.767,0.328
DE137,DE,MFH_HIGH,366723.1493215132,0.437,0.829
DE137,DE,OTHER,0.0,0.524,0.415
DE137,DE,SFH,1176700.613637675,0.786,0.311
DE138,DE,MFH_HIGH,1108853.1649943015,0.424,0.886
DE138,DE,OTHER,0.0,0.508,0.443
DE138,DE,SFH,1718376.4029450973,0.762,0.332
DE139,DE,MFH_HIGH,750821.0307891215,0.43,0.858
DE139,DE,OTHER,0.0,0.516,0.429
DE139,DE,SFH,1421454.087544425,0.774,0.322
DE13A,DE,MFH_HIGH,500058.8576524005,0.437,0.83
DE13A,DE,OTHER,0.0,0.524,0.415
DE13A,DE,SFH,1420809.3628399612,0.786,0.311
DE141,DE,MFH_HIGH,855887.7328939989,0.435,0.837
DE141,DE,OTHER,0.0,0.522,0.418
DE141,DE,SFH,2153276.035709482,0.783,0.314
DE142,DE,MFH_HIGH,599938.3239735177,0.438,0.825
DE142,DE,OTHER,0.0,0.525,0.413
DE142,DE,SFH,1505866.2394288995,0.788,0.309
DE143,DE,MFH_HIGH,464340.17063405743,0.446,0.789
DE143,DE,OTHER,0.0,0.536,0.394
DE143,DE,SFH,1876430.914490213,0.803,0.296
DE144,DE,MFH_HIGH,613626.5855623715,0.395,0.9
DE144,DE,OTHER,0.0,0.474,0.503
DE144,DE,SFH,463900.453956968,0.711,0.378
DE145,DE,MFH_HIGH,451705.7784462703,0.45,0.774
DE145,DE,OTHER,0.0,0.54,0.387
DE145,DE,SFH,1853902.2175347544,0.81,0.29
DE146,DE,MFH_HIGH,457911.28645533154,0.449,0.778
DE146,DE,OTHER,0.0,0.539,0.389
DE146,DE,SFH,1971287.0866360653,0.808,0.292
DE147,DE,MFH_HIGH,719747.4640445327,0.431,0.855
DE147,DE,OTHER,0.0,0.517,0.427
DE147,DE,SFH,1473322.6934075416,0.776,0.32
DE148,DE,MFH_HIGH,761163.272944454,0.437,0.83
DE148,DE,OTHER,0.0,0.524,0.415
DE148,DE,SFH,2128332.0656989086,0.786,0.311
DE149,DE,MFH_HIGH,337420.1792271548,0.445,0.793
DE149,DE,OTHER,0.0,0.535,0.396
DE149,DE,SFH,1310695.5316338155,0.802,0.297
DE211,DE,MFH_HIGH,916390.7907844564,0.366,0.9
DE211,DE,OTHER,0.0,0.44,0.565
DE211,DE,SFH,443692.09168655815,0.659,0.424
DE212,DE,MFH_HIGH,8467906.761145087,0.372,0.9
DE212,DE,OTHER,0.0,0.446,0.553
DE212,DE,SFH,2418615.6688714977,0.67,0.415
DE213,DE,MFH_HIGH,405891.3038255766,0.362,0.9
DE213,DE,OTHER,0.0,0.434,0.575
DE213,DE,SFH,115156.7221114251,0.651,0.431
DE214,DE,MFH_HIGH,729133.425965804,0.375,0.9
DE214,DE,OTHER,0.0,0.45,0.547
DE214,DE,SFH,651010.5116126637,0.675,0.41
DE215,DE,MFH_HIGH,773384.1390184679,0.364,0.9
DE215,DE,OTHER,0.0,0.436,0.571
DE215,DE,SFH,319318.85796549224,0.654,0.428
DE216,DE,MFH_HIGH,846589.4448235071,0.365,0.9
DE216,DE,OTHER,0.0,0.438,0.569
DE216,DE,SFH,396715.03143427393,0.656,0.426
DE217,DE,MFH_HIGH,830885.2098414705,0.369,0.9
DE217,DE,OTHER,0.0,0.443,0.559
DE217,DE,SFH,599859.7431825817,0.665,0.419
DE218,DE,MFH_HIGH,655001.0827530398,0.382,0.9
DE218,DE,OTHER,0.0,0.459,0.531
DE218,DE,SFH,691860.2391061151,0.688,0.398
DE219,DE,MFH_HIGH,867566.4136404569,0.376,0.9
DE219,DE,OTHER,0.0,0.451,0.545
DE219,DE,SFH,955171.4716930994,0.677,0.408
DE21A,DE,MFH_HIGH,851303.7238284091,0.37,0.9
DE21A,DE,OTHER,0.0,0.444,0.557
DE21A,DE,SFH,675221.3219150635,0.666,0.418
DE21B,DE,MFH_HIGH,920281.3875693942,0.376,0.9
DE21B,DE,OTHER,0.0,0.451,0.544
DE21B,DE,SFH,808248.4470703695,0.677,0.408
DE21C,DE,MFH_HIGH,1015158.6604089884,0.376,0.9
DE21C,DE,OTHER,0.0,0.451,0.545
DE21C,DE,SFH,864546.5008402579,0.677,0.408
DE21D,DE,MFH_HIGH,741415.2812335832,0.362,0.9
DE21D,DE,OTHER,0.0,0.435,0.573
DE21D,DE,SFH,248121.3805718629,0.652,0.43
DE21E,DE,MFH_HIGH,855166.8468287874,0.365,0.9
DE21E,DE,OTHER,0.0,0.439,0.567
DE21E,DE,SFH,532545.6879981209,0.658,0.425
DE21F,DE,MFH_HIGH,740301.7530474268,0.368,0.9
DE21F,DE,OTHER,0.0,0.442,0.561
DE21F,DE,SFH,420245.928265949,0.663,0.421
DE21G,DE,MFH_HIGH,828582.645824088,0.372,0.9
DE21G,DE,OTHER,0.0,0.446,0.553
DE21G,DE,SFH,653103.4144951331,0.669,0.415
DE21H,DE,MFH_HIGH,1413266.5391389518,0.393,0.9
DE21H,DE,OTHER,0.0,0.472,0.508
DE21H,DE,SFH,1546135.4876596606,0.707,0.381
DE21I,DE,MFH_HIGH,717217.4038445933,0.372,0.9
DE21I,DE,OTHER,0.0,0.446,0.553
DE21I,DE,SFH,606192.3969321091,0.669,0.415
DE21J,DE,MFH_HIGH,933098.0159188914,0.369,0.9
DE21J,DE,OTHER,0.0,0.443,0.56
DE21J,DE,SFH,718663.0202740137,0.664,0.42
DE21K,DE,MFH_HIGH,1608904.696580186,0.373,0.9
DE21K,DE,OTHER,0.0,0.448,0.55
DE21K,DE,SFH,1300754.0870976015,0.672,0.413
DE21L,DE,MFH_HIGH,950507.168508428,0.368,0.9
DE21L,DE,OTHER,0.0,0.441,0.562
DE21L,DE,SFH,562380.7791605508,0.662,0.422
DE21M,DE,MFH_HIGH,1295048.999281374,0.372,0.9
DE21M,DE,OTHER,0.0,0.446,0.553
DE21M,DE,SFH,926083.9560514808,0.669,0.415
DE21N,DE,MFH_HIGH,981923.2007020176,0.365,0.9
DE21N,DE,OTHER,0.0,0.438,0.568
DE21N,DE,SFH,518640.8053061929,0.657,0.426
DE221,DE,MFH_HIGH,298767.5646068541,0.398,0.9
DE221,DE,OTHER,0.0,0.477,0.498
DE221,DE,SFH,298522.7759949343,0.716,0.374
DE222,DE,MFH_HIGH,316493.1368742209,0.386,0.9
DE222,DE,OTHER,0.0,0.464,0.522
DE222,DE,SFH,252182.81672118933,0.696,0.392
DE223,DE,MFH_HIGH,168414.69591966926,0.411,0.9
DE223,DE,OTHER,0.0,0.493,0.47
DE223,DE,SFH,249364.11942513628,0.739,0.353
DE224,DE,MFH_HIGH,382589.59776800254,0.423,0.89
DE224,DE,OTHER,0.0,0.507,0.445
DE224,DE,SFH,1090327.8550943153,0.761,0.334
DE225,DE,MFH_HIGH,327209.0471201731,0.411,0.9
DE225,DE,OTHER,0.0,0.493,0.47
DE225,DE,SFH,778058.7272885074,0.74,0.353
DE226,DE,MFH_HIGH,228082.83520287252,0.446,0.789
DE226,DE,OTHER,0.0,0.536,0.394
DE226,DE,SFH,1175552.859643007,0.803,0.296
DE227,DE,MFH_HIGH,415465.4998294384,0.432,0.851
DE227,DE,OTHER,0.0,0.518,0.425
DE227,DE,SFH,1583710.3481611523,0.777,0.319
DE228,DE,MFH_HIGH,735338.7075493789,0.415,0.9
DE228,DE,OTHER,0.0,0.498,0.461
DE228,DE,SFH,1949472.5534245,0.747,0.346
DE229,DE,MFH_HIGH,255532.7662862754,0.424,0.886
DE229,DE,OTHER,0.0,0.508,0.443
DE229,DE,SFH,774941.7728179956,0.763,0.332
DE22A,DE,MFH_HIGH,352523.4236370776,0.432,0.849
DE22A,DE,OTHER,0.0,0.519,0.424
DE22A,DE,SFH,1293205.2682033682,0.778,0.318
DE22B,DE,MFH_HIGH,196750.23524034608,0.449,0.776
DE22B,DE,OTHER,0.0,0.539,0.388
DE22B,DE,SFH,1144870.0796566473,0.809,0.291
DE22C,DE,MFH_HIGH,255551.489227945,0.436,0.834
DE22C,DE,OTHER,0.0,0.523,0.417
DE22C,DE,SFH,1027602.3571264312,0.784,0.313
DE231,DE,MFH_HIGH,174122.01087212408,0.393,0.9
DE231,DE,OTHER,0.0,0.472,0.508
DE231,DE,SFH,197693.4477720754,0.708,0.381
DE232,DE,MFH_HIGH,886190.381395004,0.377,0.9
DE232,DE,OTHER,0.0,0.453,0.542
DE232,DE,SFH,415177.9708393669,0.679,0.406
DE233,DE,MFH_HIGH,223191.85652523988,0.38,0.9
DE233,DE,OTHER,0.0,0.455,0.537
DE233,DE,SFH,172579.90718396913,0.683,0.403
DE234,DE,MFH_HIGH,389007.6903861433,0.408,0.9
DE234,DE,OTHER,0.0,0.49,0.476
DE234,DE,SFH,932558.7721756554,0.734,0.357
DE235,DE,MFH_HIGH,664139.774822321,0.402,0.9
DE235,DE,OTHER,0.0,0.483,0.488
DE235,DE,SFH,1281672.3562802728,0.724,0.366
DE236,DE,MFH_HIGH,371456.8614917933,0.425,0.881
DE236,DE,OTHER,0.0,0.51,0.44
DE236,DE,SFH,1234903.3765206942,0.765,0.33
DE237,DE,MFH_HIGH,341770.8577377826,0.408,0.9
DE237,DE,OTHER,0.0,0.49,0.476
DE237,DE,SFH,864133.7576195098,0.734,0.357
DE238,DE,MFH_HIGH,419948.6702401811,0.434,0.842
DE238,DE,OTHER,0.0,0.521,0.421
DE238,DE,SFH,1816303.284240361,0.781,0.316
DE239,DE,MFH_HIGH,476962.5095433446,0.416,0.9
DE239,DE,OTHER,0.0,0.499,0.46
DE239,DE,SFH,1451354.457062403,0.748,0.345
DE23A,DE,MFH_HIGH,392483.7032793756,0.392,0.9
DE23A,DE,OTHER,0.0,0.47,0.511
DE23A,DE,SFH,596954.0608004285,0.705,0.383
DE241,DE,MFH_HIGH,386251.6457743304,0.389,0.9
DE241,DE,OTHER,0.0,0.467,0.517
DE241,DE,SFH,288268.32914789265,0.7,0.388
DE242,DE,MFH_HIGH,391155.8108018687,0.381,0.9
DE242,DE,OTHER,0.0,0.458,0.533
DE242,DE,SFH,248467.8764004197,0.687,0.4
DE243,DE,MFH_HIGH,251745.35603703876,0.381,0.9
DE243,DE,OTHER,0.0,0.457,0.533
DE243,DE,SFH,186669.2768690941,0.686,0.4
DE244,DE,MFH_HIGH,348329.1149091297,0.364,0.9
DE244,DE,OTHER,0.0,0.437,0.57
DE244,DE,SFH,122279.583039319,0.656,0.427
DE245,DE,MFH_HIGH,424675.7060397863,0.408,0.9
DE245,DE,OTHER,0.0,0.49,0.476
DE245,DE,SFH,1191673.537920304,0.735,0.357
DE246,DE,MFH_HIGH,444709.7763948058,0.399,0.9
DE246,DE,OTHER,0.0,0.479,0.496
DE246,DE,SFH,886584.5040783277,0.718,0.372
DE247,DE,MFH_HIGH,327927.28218475234,0.401,0.9
DE247,DE,OTHER,0.0,0.481,0.492
DE247,DE,SFH,665554.5328647193,0.721,0.369
DE248,DE,MFH_HIGH,541413.1131204688,0.389,0.9
DE248,DE,OTHER,0.0,0.467,0.516
DE248,DE,SFH,802018.3655465373,0.701,0.387
DE249,DE,MFH_HIGH,578149.7562024574,0.381,0.9
DE249,DE,OTHER,0.0,0.457,0.535
DE249,DE,SFH,667668.3130195987,0.685,0.401
DE24A,DE,MFH_HIGH,302147.0077135115,0.392,0.9
DE24A,DE,OTHER,0.0,0.47,0.511
DE24A,DE,SFH,528907.2615164424,0.705,0.383
DE24B,DE,MFH_HIGH,311781.7355573138,0.396,0.9
DE24B,DE,OTHER,0.0,0.475,0.502
DE24B,DE,SFH,559020.8375433573,0.713,0.376
DE24C,DE,MFH_HIGH,281341.28466643096,0.397,0.9
DE24C,DE,OTHER,0.0,0.477,0.499
DE24C,DE,SFH,524875.2230218988,0.715,0.374
DE24D,DE,MFH_HIGH,460839.05197610974,0.378,0.9
DE24D,DE,OTHER,0.0,0.454,0.539
DE24D,DE,SFH,445414.4640338385,0.681,0.405
DE251,DE,MFH_HIGH,180897.6624559918,0.396,0.9
DE251,DE,OTHER,0.0,0.475,0.502
DE251,DE,SFH,216824.36368194188,0.713,0.377
DE252,DE,MFH_HIGH,574398.0145184282,0.39,0.9
DE252,DE,OTHER,0.0,0.468,0.515
DE252,DE,SFH,387879.000670517,0.702,0.386
DE253,DE,MFH_HIGH,594520.3331080666,0.387,0.9
DE253,DE,OTHER,0.0,0.464,0.522
DE253,DE,SFH,368656.0562118793,0.696,0.391
DE254,DE,MFH_HIGH,2585230.98550249,0.385,0.9
DE254,DE,OTHER,0.0,0.461,0.526
DE254,DE,SFH,1266284.8364660814,0.692,0.395
DE255,DE,MFH_HIGH,133429.425742469,0.412,0.9
DE255,DE,OTHER,0.0,0.495,0.467
DE255,DE,SFH,228432.7509528688,0.742,0.35
DE256,DE,MFH_HIGH,366849.478889186,0.442,0.809
DE256,DE,OTHER,0.0,0.53,0.405
DE256,DE,SFH,1863188.0535921955,0.795,0.303
DE257,DE,MFH_HIGH,433165.4992938477,0.41,0.9
DE257,DE,OTHER,0.0,0.492,0.473
DE257,DE,SFH,1047090.3639651616,0.738,0.354
DE258,DE,MFH_HIGH,295189.48894344975,0.425,0.882
DE258,DE,OTHER,0.0,0.51,0.441
DE258,DE,SFH,839982.3510838534,0.764,0.331
DE259,DE,MFH_HIGH,582802.8329350578,0.408,0.9
DE259,DE,OTHER,0.0,0.49,0.476
DE259,DE,SFH,1194709.8153052889,0.735,0.357
DE25A,DE,MFH_HIGH,249834.91229545075,0.426,0.874
DE25A,DE,OTHER,0.0,0.512,0.437
DE25A,DE,SFH,920482.282956418,0.767,0.328
DE25B,DE,MFH_HIGH,326850.6065499979,0.423,0.888
DE25B,DE,OTHER,0.0,0.508,0.444
DE25B,DE,SFH,1034512.1082729794,0.762,0.333
DE25C,DE,MFH_HIGH,274054.4259535351,0.423,0.888
DE25C,DE,OTHER,0.0,0.508,0.444
DE25C,DE,SFH,868290.1554647373,0.761,0.333
DE261,DE,MFH_HIGH,357803.25459278893,0.381,0.9
DE261,DE,OTHER,0.0,0.457,0.533
DE261,DE,SFH,248236.4975541592,0.686,0.4
DE262,DE,MFH_HIGH,293864.5758442299,0.373,0.9
DE262,DE,OTHER,0.0,0.447,0.551
DE262,DE,SFH,134570.97567494013,0.671,0.413
DE263,DE,MFH_HIGH,769742.6845149846,0.375,0.9
DE263,DE,OTHER,0.0,0.45,0.546
DE263,DE,SFH,341640.9857252803,0.675,0.41
DE264,DE,MFH_HIGH,800854.7186135099,0.386,0.9
DE264,DE,OTHER,0.0,0.464,0.522
DE264,DE,SFH,1087851.3850755214,0.695,0.392
DE265,DE,MFH_HIGH,430916.6745613164,0.396,0.9
DE265,DE,OTHER,0.0,0.475,0.503
DE265,DE,SFH,783925.1461025873,0.712,0.377
DE266,DE,MFH_HIGH,330601.60823191714,0.4,0.9
DE266,DE,OTHER,0.0,0.48,0.493
DE266,DE,SFH,685100.8581220049,0.72,0.37
DE267,DE,MFH_HIGH,338503.62435217336,0.397,0.9
DE267,DE,OTHER,0.0,0.477,0.5
DE267,DE,SFH,693569.5780667498,0.715,0.375
DE268,DE,MFH_HIGH,354390.60510729114,0.403,0.9
DE268,DE,OTHER,0.0,0.484,0.486
DE268,DE,SFH,745147.9891058158,0.726,0.365
DE269,DE,MFH_HIGH,493273.96704576624,0.396,0.9
DE269,DE,OTHER,0.0,0.476,0.501
DE269,DE,SFH,909761.740446617,0.713,0.376
DE26A,DE,MFH_HIGH,636406.0189251134,0.386,0.9
DE26A,DE,OTHER,0.0,0.463,0.523
DE26A,DE,SFH,876190.818621043,0.695,0.392
DE26B,DE,MFH_HIGH,361219.4307964327,0.406,0.9
DE26B,DE,OTHER,0.0,0.487,0.481
DE26B,DE,SFH,943154.37023357,0.731,0.36
DE26C,DE,MFH_HIGH,701608.0005817523,0.393,0.9
DE26C,DE,OTHER,0.0,0.472,0.507
DE26C,DE,SFH,1122110.5848612036,0.708,0.381
DE271,DE,MFH_HIGH,1357514.1375284777,0.386,0.9
DE271,DE,OTHER,0.0,0.463,0.523
DE271,DE,SFH,665652.0105198418,0.695,0.392
DE272,DE,MFH_HIGH,207121.0130734129,0.392,0.9
DE272,DE,OTHER,0.0,0.471,0.51
DE272,DE,SFH,166278.2704364147,0.706,0.383
DE273,DE,MFH_HIGH,312834.06386556267,0.384,0.9
DE273,DE,OTHER,0.0,0.461,0.527
DE273,DE,SFH,183994.7059753056,0.691,0.395
DE274,DE,MFH_HIGH,172813.26767751022,0.398,0.9
DE274,DE,OTHER,0.0,0.478,0.497
DE274,DE,SFH,184899.7704991745,0.717,0.373
DE275,DE,MFH_HIGH,288329.7944332704,0.434,0.842
DE275,DE,OTHER,0.0,0.521,0.421
DE275,DE,SFH,1140231.633367651,0.781,0.316
DE276,DE,MFH_HIGH,619382.854074033,0.43,0.858
DE276,DE,OTHER,0.0,0.516,0.429
DE276,DE,SFH,1958104.0350881552,0.774,0.322
DE277,DE,MFH_HIGH,245843.89889265687,0.436,0.834
DE277,DE,OTHER,0.0,0.523,0.417
DE277,DE,SFH,942407.1498391991,0.784,0.313
DE278,DE,MFH_HIGH,249375.27280938363,0.444,0.801
DE278,DE,OTHER,0.0,0.532,0.4
DE278,DE,SFH,1146365.1494539306,0.798,0.3
DE279,DE,MFH_HIGH,440725.2038865927,0.431,0.856
DE279,DE,OTHER,0.0,0.517,0.428
DE279,DE,SFH,1176515.002153075,0.775,0.321
DE27A,DE,MFH_HIGH,356354.0428044199,0.394,0.9
DE27A,DE,OTHER,0.0,0.473,0.506
DE27A,DE,SFH,422592.849190764,0.709,0.38
DE27B,DE,MFH_HIGH,457855.3096715196,0.421,0.898
DE27B,DE,OTHER,0.0,0.505,0.449
DE27B,DE,SFH,1188533.4124435675,0.758,0.337
DE27C,DE,MFH_HIGH,429919.8475620081,0.421,0.895
DE27C,DE,OTHER,0.0,0.506,0.448
DE27C,DE,SFH,1255446.7727823132,0.759,0.336
DE27D,DE,MFH_HIGH,277730.78372861946,0.443,0.804
DE27D,DE,OTHER,0.0,0.531,0.402
DE27D,DE,SFH,1373311.1140802838,0.797,0.302
DE27E,DE,MFH_HIGH,707761.6868744908,0.4,0.9
DE27E,DE,OTHER,0.0,0.48,0.493
DE27E,DE,SFH,976057.2697134992,0.72,0.37
DE300,DE,MFH_HIGH,11269742.11115038,0.381,0.9
DE300,DE,OTHER,0.0,0.457,0.533
DE300,DE,SFH,3307856.7766237976,0.686,0.4
DE401,DE,MFH_HIGH,332810.0034691057,0.42,0.9
DE401,DE,OTHER,0.0,0.504,0.45
DE401,DE,SFH,264524.396743,0.756,0.338
DE402,DE,MFH_HIGH,455089.188302928,0.415,0.9
DE402,DE,OTHER,0.0,0.498,0.462
DE402,DE,SFH,317903.484809857,0.747,0.346
DE403,DE,MFH_HIGH,296035.2528132145,0.398,0.9
DE403,DE,OTHER,0.0,0.478,0.498
DE403,DE,SFH,167541.70071310393,0.716,0.373
DE404,DE,MFH_HIGH,856224.7061289492,0.398,0.9
DE404,DE,OTHER,0.0,0.478,0.497
DE404,DE,SFH,393679.7626509917,0.717,0.372
DE405,DE,MFH_HIGH,419203.9907286094,0.46,0.73
DE405,DE,OTHER,0.0,0.552,0.365
DE405,DE,SFH,1352808.1319462417,0.828,0.274
DE406,DE,MFH_HIGH,345793.65861353884,0.462,0.723
DE406,DE,OTHER,0.0,0.554,0.362
DE406,DE,SFH,1385476.9524222347,0.831,0.271
DE407,DE,MFH_HIGH,250222.67938128364,0.458,0.738
DE407,DE,OTHER,0.0,0.55,0.369
DE407,DE,SFH,1072159.0126132465,0.825,0.277
DE408,DE,MFH_HIGH,343087.89369008725,0.459,0.736
DE408,DE,OTHER,0.0,0.551,0.368
DE408,DE,SFH,1249921.86007626,0.826,0.276
DE409,DE,MFH_HIGH,360482.5712786914,0.467,0.701
DE409,DE,OTHER,0.0,0.56,0.35
DE409,DE,SFH,1526465.903224319,0.841,0.263
DE40A,DE,MFH_HIGH,532191.5813676696,0.453,0.761
DE40A,DE,OTHER,0.0,0.543,0.381
DE40A,DE,SFH,1728792.3313531762,0.815,0.285
DE40B,DE,MFH_HIGH,294781.6453627893,0.456,0.749
DE40B,DE,OTHER,0.0,0.547,0.374
DE40B,DE,SFH,824105.7066978215,0.82,0.281
DE40C,DE,MFH_HIGH,450609.5591366496,0.458,0.74
DE40C,DE,OTHER,0.0,0.55,0.37
DE40C,DE,SFH,1320309.9789243534,0.824,0.277
DE40D,DE,MFH_HIGH,261779.7480535807,0.451,0.768
DE40D,DE,OTHER,0.0,0.541,0.384
DE40D,DE,SFH,806545.7935547961,0.812,0.288
DE40E,DE,MFH_HIGH,361453.3827550748,0.469,0.693
DE40E,DE,OTHER,0.0,0.563,0.346
DE40E,DE,SFH,1829431.6981352435,0.844,0.26
DE40F,DE,MFH_HIGH,196127.91675690032,0.447,0.784
DE40F,DE,OTHER,0.0,0.537,0.392
DE40F,DE,SFH,632525.6216443095,0.805,0.294
DE40G,DE,MFH_HIGH,252702.45894112776,0.458,0.738
DE40G,DE,OTHER,0.0,0.55,0.369
DE40G,DE,SFH,888511.393188531,0.825,0.277
DE40H,DE,MFH_HIGH,378683.0032961429,0.462,0.723
DE40H,DE,OTHER,0.0,0.554,0.362
DE40H,DE,SFH,1329745.595892473,0.831,0.271
DE40I,DE,MFH_HIGH,342860.2231154448,0.448,0.784
DE40I,DE,OTHER,0.0,0.537,0.392
DE40I,DE,SFH,791574.7987192643,0.806,0.294
DE501,DE,MFH_HIGH,2660301.616237331,0.413,0.9
DE501,DE,OTHER,0.0,0.495,0.466
DE501,DE,SFH,1833460.763402332,0.743,0.35
DE502,DE,MFH_HIGH,701812.1000518833,0.398,0.9
DE502,DE,OTHER,0.0,0.477,0.498
DE502,DE,SFH,337213.4223804227,0.716,0.374
DE600,DE,MFH_HIGH,7402702.241563476,0.403,0.9
DE600,DE,OTHER,0.0,0.483,0.488
DE600,DE,SFH,3519156.615444364,0.725,0.366
DE711,DE,MFH_HIGH,585331.3706467566,0.432,0.849
DE711,DE,OTHER,0.0,0.519,0.425
DE711,DE,SFH,581873.5790271496,0.778,0.318
DE712,DE,MFH_HIGH,3929946.4819095903,0.394,0.9
DE712,DE,OTHER,0.0,0.473,0.506
DE712,DE,SFH,1620697.9411930386,0.71,0.379
DE713,DE,MFH_HIGH,429756.1526979037,0.427,0.873
DE713,DE,OTHER,0.0,0.512,0.437
DE713,DE,SFH,393121.39383972617,0.768,0.327
DE714,DE,MFH_HIGH,1058954.989009553,0.429,0.864
DE714,DE,OTHER,0.0,0.514,0.432
DE714,DE,SFH,1072648.7114914637,0.772,0.324
DE715,DE,MFH_HIGH,355312.48566505243,0.481,0.642
DE715,DE,OTHER,0.0,0.577,0.321
DE715,DE,SFH,2261061.6431350247,0.866,0.241
DE716,DE,MFH_HIGH,286378.3698371772,0.486,0.618
DE716,DE,OTHER,0.0,0.584,0.309
DE716,DE,SFH,2464457.4523175946,0.875,0.232
DE717,DE,MFH_HIGH,389276.0430324528,0.479,0.648
DE717,DE,OTHER,0.0,0.575,0.324
DE717,DE,SFH,1710872.6470268604,0.863,0.243
DE718,DE,MFH_HIGH,511422.76020566607,0.465,0.711
DE718,DE,OTHER,0.0,0.558,0.356
DE718,DE,SFH,1667238.3458505468,0.836,0.267
DE719,DE,MFH_HIGH,595360.1291837308,0.48,0.645
DE719,DE,OTHER,0.0,0.576,0.323
DE719,DE,SFH,3328451.918221312,0.864,0.242
DE71A,DE,MFH_HIGH,431967.9691348876,0.473,0.677
DE71A,DE,OTHER,0.0,0.567,0.338
DE71A,DE,SFH,1470175.406159087,0.851,0.254
DE71B,DE,MFH_HIGH,72288.12896351855,0.49,0.604
DE71B,DE,OTHER,0.0,0.588,0.302
DE71B,DE,SFH,953324.9068542018,0.882,0.226
DE71C,DE,MFH_HIGH,715257.0531114226,0.465,0.708
DE71C,DE,OTHER,0.0,0.558,0.354
DE71C,DE,SFH,2169734.316382563,0.837,0.266
DE71D,DE,MFH_HIGH,189839.94031813627,0.484,0.628
DE71D,DE,OTHER,0.0,0.581,0.314
DE71D,DE,SFH,1554292.761643393,0.871,0.235
DE71E,DE,MFH_HIGH,319946.47637870896,0.484,0.626
DE71E,DE,OTHER,0.0,0.581,0.313
DE71E,DE,SFH,2591413.9581465707,0.872,0.235
DE721,DE,MFH_HIGH,381710.5457147872,0.481,0.64
DE721,DE,OTHER,0.0,0.578,0.32
DE721,DE,SFH,2240654.034596057,0.866,0.24
DE722,DE,MFH_HIGH,235461.7032524196,0.486,0.619
DE722,DE,OTHER,0.0,0.583,0.31
DE722,DE,SFH,2385648.3303500856,0.875,0.232
DE723,DE,MFH_HIGH,157198.18915575306,0.488,0.612
DE723,DE,OTHER,0.0,0.585,0.306
DE723,DE,SFH,1687753.0722808517,0.878,0.229
DE724,DE,MFH_HIGH,275785.5232489877,0.483,0.634
DE724,DE,OTHER,0.0,0.579,0.317
DE724,DE,SFH,1945827.23021359,0.869,0.238
DE725,DE,MFH_HIGH,83805.62661935423,0.488,0.613
DE725,DE,OTHER,0.0,0.585,0.306
DE725,DE,SFH,1234434.3854111694,0.878,0.23
DE731,DE,MFH_HIGH,777596.8156541829,0.433,0.845
DE731,DE,OTHER,0.0,0.52,0.423
