nuts3,building_class,building_count,total_footprint_m2,total_heated_area_m2,mean_floors,median_height_m,source
NL131,NON_RESIDENTIAL,78382,7570840.428819586,0.0,1.0729989028093185,3.3,EUBUCCO
NL131,SFH,90724,8053663.808693542,9678130.63883646,1.4104283320841233,6.2,EUBUCCO
NL132,MFH_HIGH,4,5664.346027818068,42898.02740326806,10.125,35.95,EUBUCCO
NL132,MFH_LOW,4393,2285434.0331644076,3493314.511190751,1.619030275438197,6.7,EUBUCCO
NL132,NON_RESIDENTIAL,67577,10576680.30433453,0.0,1.0821670094854758,3.4,EUBUCCO
NL132,SFH,78347,7133548.070994387,8451720.56013037,1.4003854646636118,6.0,EUBUCCO
NL133,MFH_LOW,4103,2028575.121145058,3063260.5392546128,1.6574213989763587,6.4,EUBUCCO
NL133,NON_RESIDENTIAL,50501,5833418.933921536,0.0,1.0832102334607236,3.5,EUBUCCO
NL133,SFH,59409,5171796.119101123,6120686.40627131,1.398498543991651,6.1,EUBUCCO
NL211,MFH_HIGH,7,35197.61478715682,174040.1573903135,9.557142857142859,15.5,EUBUCCO
NL211,MFH_LOW,10804,4021103.767982281,6431384.313156016,1.9118289522399112,7.2,EUBUCCO
NL211,NON_RESIDENTIAL,138889,19603121.412025392,0.0,1.1062135950291239,3.5,EUBUCCO
NL211,SFH,154379,12797296.56281367,15654488.781904293,1.4560076176163856,6.7,EUBUCCO
NL212,MFH_HIGH,4,3821.7773520675514,31133.127176150796,9.5,31.65,EUBUCCO
NL212,MFH_LOW,4196,1494698.2832300102,2737087.0831417814,2.0834604385128697,8.5,EUBUCCO
NL212,NON_RESIDENTIAL,54121,6213712.365227457,0.0,1.109772546700911,3.1,EUBUCCO
NL212,SFH,59847,4877631.598088613,6046835.556733069,1.4843166741858405,6.9,EUBUCCO
NL213,MFH_HIGH,125,147262.65278415315,1033528.820072091,8.7712,21.1,EUBUCCO
NL213,MFH_LOW,11432,5067010.701081977,8894230.336193472,1.9253324002799161,7.0,EUBUCCO
NL213,NON_RESIDENTIAL,206301,27894524.5574787,0.0,1.108588421772071,3.1,EUBUCCO
NL213,SFH,249428,21428946.402296804,26358286.4745116,1.4636155523838543,6.9,EUBUCCO
NL221,MFH_HIGH,32,35664.18049483833,250630.98570133827,8.625,24.5,EUBUCCO
NL221,MFH_LOW,12770,5638897.084045762,10277168.365029085,1.9319263899765076,7.0,EUBUCCO
NL221,NON_RESIDENTIAL,257407,27737031.08268605,0.0,1.0894019976146725,3.1,EUBUCCO
NL221,SFH,303332,23892507.840065375,29152916.318187945,1.4409482019701185,6.5,EUBUCCO
NL224,MFH_HIGH,5,7498.265667022715,44907.36213399071,7.0,20.2,EUBUCCO
NL224,MFH_LOW,6042,3056401.177635587,4634706.006287571,1.7250910294604436,6.5,EUBUCCO
NL224,NON_RESIDENTIAL,89045,18115194.50686754,0.0,1.0943141108428323,2.9,EUBUCCO
NL224,SFH,102845,8862905.602983747,11000635.335284963,1.4808653799406875,6.7,EUBUCCO
